Name	Used	Potential
ELECTRICITY	27567.311237	27567.311340
GASOLINE	261.925408	Infinity
DIESEL	12699.736560	Infinity
BIOETHANOL	0.000760	Infinity
BIODIESEL	0.000515	Infinity
BIODIESEL_BE	0.000000	0.000000
LFO	5781.778720	Infinity
LFO_RE_BE	0.000000	0.000000
GAS	215000.411071	Infinity
GAS_RE_IMPORT	0.000026	Infinity
GAS_RE_BE	0.000000	0.000000
WOOD	23399.999826	23400.000000
WOOD_PRODUCTION	0.002318	70200.000000
WET_BIOMASS	38900.000086	38900.000000
COAL	0.002419	33354.999440
URANIUM	0.000000	Infinity
WASTE	4085.697661	17800.000000
H2	0.000001	Infinity
H2_RE_IMPORT	0.000002	Infinity
H2_RE_BE	0.000000	0.000000
AMMONIA	0.000588	Infinity
METHANOL	1386.986306	Infinity
AMMONIA_RE_IMPORT	10198.138336	Infinity
AMMONIA_RE_BE	0.000000	0.000000
METHANOL_RE_IMPORT	0.001838	Infinity
METHANOL_RE_BE	0.000000	0.000000
ELEC_EXPORT	223.470184	Infinity
CO2_EMISSIONS	50636.958619	Infinity
RES_WIND	39617.405919	Infinity
RES_SOLAR	34485.849930	Infinity
RES_HYDRO	473.618542	Infinity
RES_GEO	0.000000	Infinity
CO2_ATM	0.000319	Infinity
CO2_INDUSTRY	0.000000	0.000000
CO2_CAPTURED	0.000000	0.000000
