Name	Used	Potential
AMMONIA	0.000477	Infinity
AMMONIA_RE_BE	0.000000	0.000000
AMMONIA_RE_IMPORT	16.293857	Infinity
BIODIESEL	0.000639	Infinity
BIODIESEL_BE	0.000000	0.000000
BIOETHANOL	0.000761	Infinity
CO2_ATM	0.000114	Infinity
CO2_CAPTURED	0.000000	0.000000
CO2_EMISSIONS	41018.324890	Infinity
CO2_INDUSTRY	0.000000	0.000000
COAL	4604.083857	33354.999440
DIESEL	14468.796874	Infinity
ELEC_EXPORT	0.095515	Infinity
ELECTRICITY	26695.864911	26695.865580
GAS	151868.123254	Infinity
GAS_RE_BE	0.000000	0.000000
GAS_RE_IMPORT	0.000002	Infinity
GASOLINE	20779.158455	Infinity
H2	0.000020	Infinity
H2_RE_BE	0.000000	0.000000
H2_RE_IMPORT	0.000002	Infinity
LFO	0.002466	Infinity
LFO_RE_BE	0.000000	0.000000
METHANOL	59793.298217	Infinity
METHANOL_RE_BE	0.000000	0.000000
METHANOL_RE_IMPORT	0.000117	Infinity
RES_GEO	0.000000	Infinity
RES_HYDRO	487.477426	Infinity
RES_SOLAR	11020.729433	Infinity
RES_WIND	42624.075380	Infinity
URANIUM	0.000000	Infinity
WASTE	17799.999529	17800.000000
WET_BIOMASS	38899.999775	38900.000000
WOOD	23399.999865	23400.000000
WOOD_PRODUCTION	0.002692	70200.000000
