source,target,realValue,layerID,layerColor,layerUnit
Imp. Ammonia RE,Ammonia,10.20,Ammonia,#000ECD,TWh
Ammonia,Non-energy demand,10.20,Ammonia,#000ECD,TWh
Imp. Methanol,Methanol,58.88,Methanol,#CC0066,TWh
Methanol,Non-energy demand,1.54,Methanol,#CC0066,TWh
Methanol,Freight,5.71,Methanol,#CC0066,TWh
Methanol,MTO,51.36,Methanol,#CC0066,TWh
Heat HT,MTO,13.65,Heat HT,#DC143C,TWh
MTO,HVC,41.38,HVC,#00FFFF,TWh
HVC,Non-energy demand,41.38,HVC,#00FFFF,TWh
Imp. Diesel,Diesel,14.14,Diesel,#D3D3D3,TWh
Diesel,Freight,14.14,Diesel,#D3D3D3,TWh
Imp. Gas,Gas,109.52,Gas,#FFD700,TWh
Gas Prod,Gas sto.,2.15,GAS,#FFD700,TWh
Gas sto.,Gas,2.10,GAS,#FFD700,TWh
Gas Prod,Gas,14.14,GAS,#FFD700,TWh
Gas,Mob public,9.54,GAS,#FFD700,TWh
Gas,CHP,99.78,GAS,#FFD700,TWh
Gas,HPs,1.01,GAS,#FFD700,TWh
Gas,Boilers,15.45,GAS,#FFD700,TWh
Electricity,Elec,27.57,Electricity,#00BFFF,TWh
Wind,Elec,38.84,Wind,#27AE34,TWh
Hydro River,Elec,0.48,Hydro River,#0000FF,TWh
Solar,Elec,42.34,Solar,#FFFF00,TWh
Waste,Boilers,17.80,Waste,#808000,TWh
Wood,H2 prod,17.71,Wood,#CD853F,TWh
Wood prod.,Wood,13.01,Wood,#CD853F,TWh
Wood be.,Wood,23.40,Wood,#CD853F,TWh
Wood,Adlibio to fuel,18.69,Wood,#CD853F,TWh
H2,Adlibio to fuel,7.66,H2,#FF00FF,TWh
Adlibio to fuel,Gasoline,11.18,GASOLINE,#8080800,TWh
Adlibio to fuel,Heat HT,14.29,HEAT_HIGH_T,#DC143C,TWh
Wet biomass,Biomethanation,38.90,Wood,#CD853F,TWh
Biomethanation,Gas Prod,16.28,GAS,#FFD700,TWh
Biomethanation,Elec,1.50,Electricity,#00BFFF,TWh
Elec,Mob priv,8.55,Electricity,#00BFFF,TWh
Gasoline,Mob priv,11.18,GASOLINE,#8080800,TWh
Elec,Mob public,2.54,Electricity,#00BFFF,TWh
Elec,Freight,2.86,Electricity,#00BFFF,TWh
Elec,Exp & Loss,7.31,Electricity,#00BFFF,TWh
Elec,Curt.,0.95,Electricity,#00BFFF,TWh
Elec,Elec demand,96.49,Electricity,#00BFFF,TWh
Solar,Curt.,1.00,Solar,#FFFF00,TWh
Wind,Curt.,4.13,Wind,#27AE34,TWh
Elec,Storage,1.05,Electricity,#00BFFF,TWh
Storage,Elec demand,0.79,Electricity,#00BFFF,TWh
Elec,HPs,33.63,Electricity,#00BFFF,TWh
Elec,HT sto,3.85,Electricity,#00BFFF,TWh
HT sto,Heat HT,3.81,Heat HT,#DC143C,TWh
Elec,Heat HT,-3.09,Electricity,#00BFFF,TWh
H2 prod,H2 sto.,0.00,H2,#FF00FF,TWh
H2 sto.,H2,0.00,H2,#FF00FF,TWh
H2 prod,H2,7.66,H2,#FF00FF,TWh
CHP,Elec,45.76,Electricity,#00BFFF,TWh
CHP,DHN,12.38,Heat LT,#FA8072,TWh
CHP,Heat HT,31.66,Heat HT,#DC143C,TWh
HPs,Dec. sto,15.40,Heat LT,#FA8072,TWh
HPs,Heat LT Dec,61.19,Heat LT,#FA8072,TWh
HPs,DHN,34.44,Heat LT,#FA8072,TWh
Dec. sto,Heat LT Dec,14.27,Heat LT,#FA8072,TWh
Boilers,Heat HT,28.92,Heat HT,#DC143C,TWh
DHN,Heat LT DHN,34.71,Heat LT,#FA8072,TWh
DHN,Loss DHN,2.34,Heat LT,#FA8072,TWh
DHN,DHN Sto,9.77,Heat LT,#FA8072,TWh
DHN Sto,Heat LT DHN,9.60,Heat LT,#FA8072,TWh
Heat HT,Ind Heat Demand,61.93,Heat HT,#DC143C,TWh
