Name	GWP_constr	GWP_op
NUCLEAR	69.962140	0.000000
CCGT	0.000075	0.000000
CCGT_AMMONIA	0.000016	0.000000
COAL_US	4.781970	0.000000
COAL_IGCC	0.000081	0.000000
PV	320.123939	0.000000
WIND_ONSHORE	25.972844	0.000000
WIND_OFFSHORE	14.761545	0.000000
HYDRO_RIVER	3.599040	0.000000
GEOTHERMAL	0.000000	0.000000
IND_COGEN_GAS	33.720625	0.000000
IND_COGEN_WOOD	0.000000	0.000000
IND_COGEN_WASTE	13.863350	0.000000
IND_BOILER_GAS	2.223398	0.000000
IND_BOILER_WOOD	0.000000	0.000000
IND_BOILER_OIL	1.246494	0.000000
IND_BOILER_COAL	7.708800	0.000000
IND_BOILER_WASTE	0.000000	0.000000
IND_DIRECT_ELEC	0.000000	0.000000
DHN_HP_ELEC	2.629100	0.000000
DHN_COGEN_GAS	48.502563	0.000000
DHN_COGEN_WOOD	2.075412	0.000000
DHN_COGEN_WASTE	12.454571	0.000000
DHN_COGEN_WET_BIOMASS	0.000000	0.000000
DHN_COGEN_BIO_HYDROLYSIS	0.000001	0.000000
DHN_BOILER_GAS	1.358475	0.000000
DHN_BOILER_WOOD	0.000000	0.000000
DHN_BOILER_OIL	0.613290	0.000000
DHN_DEEP_GEO	0.000000	0.000000
DHN_SOLAR	0.000024	0.000000
DEC_HP_ELEC	3.695654	0.000000
DEC_THHP_GAS	0.000010	0.000000
DEC_COGEN_GAS	13.148564	0.000000
DEC_COGEN_OIL	0.000004	0.000000
DEC_ADVCOGEN_GAS	0.000000	0.000000
DEC_ADVCOGEN_H2	0.000000	0.000000
DEC_BOILER_GAS	18.108515	0.000000
DEC_BOILER_WOOD	4.549903	0.000000
DEC_BOILER_OIL	22.021597	0.000000
DEC_SOLAR	4.268457	0.000000
DEC_DIRECT_ELEC	0.000000	0.000000
TRAMWAY_TROLLEY	0.000000	0.000000
BUS_COACH_DIESEL	0.000000	0.000000
BUS_COACH_HYDIESEL	0.000000	0.000000
BUS_COACH_CNG_STOICH	0.000000	0.000000
BUS_COACH_FC_HYBRIDH2	0.000000	0.000000
BUS_COACH_ELECTRIC	0.000000	0.000000
TRAIN_PUB	0.000000	0.000000
CAR_GASOLINE	0.000000	0.000000
CAR_DIESEL	0.000000	0.000000
CAR_NG	0.000000	0.000000
CAR_METHANOL	0.000000	0.000000
CAR_HEV	0.000000	0.000000
CAR_PHEV	0.000000	0.000000
CAR_BEV	0.000000	0.000000
CAR_FUEL_CELL	0.000000	0.000000
TRAIN_FREIGHT	0.000000	0.000000
BOAT_FREIGHT_DIESEL	0.000000	0.000000
BOAT_FREIGHT_NG	0.000000	0.000000
BOAT_FREIGHT_METHANOL	0.000000	0.000000
TRUCK_DIESEL	0.000000	0.000000
TRUCK_METHANOL	0.000000	0.000000
TRUCK_FUEL_CELL	0.000000	0.000000
TRUCK_ELEC	0.000000	0.000000
TRUCK_NG	0.000000	0.000000
HABER_BOSCH	0.000000	0.000000
SYN_METHANOLATION	0.000000	0.000000
METHANE_TO_METHANOL	0.000000	0.000000
