source,target,realValue,layerID,layerColor,layerUnit
Prod. Ammonia RE,Ammonia,94.61,Ammonia,#000ECD,TWh
Ammonia,Non-energy demand,10.56,Ammonia,#000ECD,TWh
Ammonia,Elec,84.05,Ammonia,#000ECD,TWh
Imp. Methanol RE,Methanol,35.53,Methanol,#CC0066,TWh
H2,Methanolation,0.00,H2,#FF00FF,TWh
Elec,Methanolation,0.63,Electricity,#00BFFF,TWh
Methanolation,DHN,1.60,DHN,#FA8072,TWh
Methanolation,Methanol,19.25,Methanol,#CC0066,TWh
Methanol,Non-energy demand,1.60,Methanol,#CC0066,TWh
Methanol,MTO,53.19,Methanol,#CC0066,TWh
Heat HT,MTO,14.14,Heat HT,#DC143C,TWh
MTO,HVC,42.85,HVC,#00FFFF,TWh
HVC,Non-energy demand,42.85,HVC,#00FFFF,TWh
Imp. Bio-ethanol,Gasoline,6.06,Gasoline,#808080,TWh
Imp. Bio-diesel,Diesel,2.74,Diesel,#D3D3D3,TWh
Diesel,Freight,2.74,Diesel,#D3D3D3,TWh
Imp. Gas,Gas,15.06,Gas,#FFD700,TWh
Gas Prod,Gas sto.,0.00,GAS,#FFD700,TWh
Gas sto.,Gas,0.00,GAS,#FFD700,TWh
Gas Prod,Gas,17.70,GAS,#FFD700,TWh
Gas,CHP,5.53,GAS,#FFD700,TWh
Gas,Boilers,27.23,GAS,#FFD700,TWh
Electricity,Elec,27.57,Electricity,#00BFFF,TWh
Wind,Elec,41.66,Wind,#27AE34,TWh
Hydro River,Elec,0.49,Hydro River,#0000FF,TWh
Coal,Boilers,16.79,Coal,#A0522D,TWh
Solar,Elec,61.53,Solar,#FFFF00,TWh
Waste,Boilers,17.80,Waste,#808000,TWh
Wood,H2 prod,23.40,Wood,#CD853F,TWh
Wet biomass,Biomethanation,38.90,Wood,#CD853F,TWh
Biomethanation,Gas Prod,16.45,GAS,#FFD700,TWh
Biomethanation,Elec,1.56,Electricity,#00BFFF,TWh
Elec,Mob priv,8.40,Electricity,#00BFFF,TWh
Elec,Mob public,3.66,Electricity,#00BFFF,TWh
Elec,Freight,1.42,Electricity,#00BFFF,TWh
Elec,Exp & Loss,8.38,Electricity,#00BFFF,TWh
Elec,Elec demand,104.75,Electricity,#00BFFF,TWh
Wind,Curt.,1.30,Wind,#27AE34,TWh
Elec,Storage,0.56,Electricity,#00BFFF,TWh
Storage,Elec demand,0.42,Electricity,#00BFFF,TWh
Elec,HPs,33.24,Electricity,#00BFFF,TWh
Elec,HT sto,10.34,Electricity,#00BFFF,TWh
HT sto,Heat HT,10.20,Heat HT,#DC143C,TWh
Elec,Heat HT,4.50,Electricity,#00BFFF,TWh
H2 prod,H2 sto.,0.00,H2,#FF00FF,TWh
H2 sto.,H2,0.00,H2,#FF00FF,TWh
H2 prod,H2,10.41,H2,#FF00FF,TWh
H2,Mob public,3.05,H2,#FF00FF,TWh
H2,Freight,15.57,H2,#FF00FF,TWh
H2,Gas Prod,1.49,H2,#FF00FF,TWh
H2,Biofuels Prod,23.19,H2,#FF00FF,TWh
CHP,Elec,2.43,Electricity,#00BFFF,TWh
CHP,Heat HT,2.54,Heat HT,#DC143C,TWh
HPs,Dec. sto,14.02,Heat LT,#FA8072,TWh
HPs,Heat LT Dec,59.32,Heat LT,#FA8072,TWh
HPs,DHN,42.88,Heat LT,#FA8072,TWh
Dec. sto,Heat LT Dec,12.96,Heat LT,#FA8072,TWh
Boilers,Heat HT,53.61,Heat HT,#DC143C,TWh
DHN,Heat LT DHN,30.26,Heat LT,#FA8072,TWh
DHN,Loss DHN,2.24,Heat LT,#FA8072,TWh
DHN,DHN Sto,12.34,Heat LT,#FA8072,TWh
DHN Sto,Heat LT DHN,12.19,Heat LT,#FA8072,TWh
Heat HT,Ind Heat Demand,56.71,Heat HT,#DC143C,TWh
