source,target,realValue,layerID,layerColor,layerUnit
Ammonia,Non-energy demand,9.88,Ammonia,#000ECD,TWh
H2,Haber-Bosch,11.16,H2,#FF00FF,TWh
Elec,Haber-Bosch,1.21,Electricity,#00BFFF,TWh
Haber-Bosch,DHN,1.32,DHN,#FA8072,TWh
Haber-Bosch,Ammonia,9.88,Ammonia,#000ECD,TWh
Imp. Methanol,Methanol,2.99,Methanol,#CC0066,TWh
Methanol,Non-energy demand,1.49,Methanol,#CC0066,TWh
Oil,NSC,72.87,Naphtha,#8B008B,TWh
Elec,NSC,0.85,Electricity,#00BFFF,TWh
Heat HT,NSC,0.69,Heat HT,#DC143C,TWh
NSC,HVC,40.08,HVC,#00FFFF,TWh
HVC,Non-energy demand,40.08,HVC,#00FFFF,TWh
Imp. Gasoline,Gasoline,12.49,Gasoline,#808080,TWh
Gasoline,Mob priv,-12.49,Gasoline,#808080,TWh
Imp. Diesel,Diesel,29.48,Diesel,#D3D3D3,TWh
Diesel,Mob priv,13.32,Diesel,#D3D3D3,TWh
Diesel,Freight,16.16,Diesel,#D3D3D3,TWh
Imp. Gas,Gas,90.79,Gas,#FFD700,TWh
Gas Prod,Gas sto.,1.70,GAS,#FFD700,TWh
Gas sto.,Gas,1.67,GAS,#FFD700,TWh
Gas Prod,Gas,14.76,GAS,#FFD700,TWh
Gas,Mob priv,0.04,GAS,#FFD700,TWh
Gas,Mob public,1.37,GAS,#FFD700,TWh
Gas,Freight,1.47,GAS,#FFD700,TWh
Gas,H2 prod,9.85,GAS,#FFD700,TWh
Gas,CHP,15.25,GAS,#FFD700,TWh
Gas,Boilers,79.24,GAS,#FFD700,TWh
Electricity,Elec,2.05,Electricity,#00BFFF,TWh
Uranium,Elec,176.07,Nuclear,#FFC0CB,TWh
Wind,Elec,6.77,Wind,#27AE34,TWh
Coal,Boilers,22.13,Coal,#A0522D,TWh
Solar,Dec. sto,0.00,Solar,#FFFF00,TWh
Solar,Heat LT Dec,0.25,Solar,#FFFF00,TWh
Waste,CHP,7.96,Waste,#808000,TWh
Imp. Oil,Oil,150.09,Oil,#8B008B,TWh
Oil,Boilers,77.21,Oil,#8B008B,TWh
Wood,H2 prod,4.39,Wood,#CD853F,TWh
Wood be.,Wood,19.45,Wood,#CD853F,TWh
Wood,CHP,0.17,Wood,#CD853F,TWh
Wood,Boilers,14.89,Wood,#CD853F,TWh
Wet biomass,Biomethanation,38.90,Wood,#CD853F,TWh
Biomethanation,Gas Prod,16.45,GAS,#FFD700,TWh
Biomethanation,Elec,1.56,Electricity,#00BFFF,TWh
Elec,Mob priv,0.09,Electricity,#00BFFF,TWh
Gasoline,Mob priv,12.18,GASOLINE,#8080800,TWh
Elec,Mob public,3.30,Electricity,#00BFFF,TWh
Elec,Freight,1.23,Electricity,#00BFFF,TWh
Elec,Exp & Loss,4.20,Electricity,#00BFFF,TWh
Elec,Curt.,0.39,Electricity,#00BFFF,TWh
Elec,Elec demand,73.33,Electricity,#00BFFF,TWh
Wind,Curt.,2.66,Wind,#27AE34,TWh
Elec,Storage,1.95,Electricity,#00BFFF,TWh
Storage,Elec demand,1.44,Electricity,#00BFFF,TWh
Elec,HPs,0.49,Electricity,#00BFFF,TWh
Elec,Electrolyser,2.22,Electricity,#00BFFF,TWh
Heat HT,Electrolyser,0.39,Heat HT,#DC143C,TWh
Electrolyser,H2 prod,2.07,Electricity,#00BFFF,TWh
Electrolyser,DHN,0.04,Heat LT,#FA8072,TWh
H2 prod,H2 sto.,0.11,H2,#FF00FF,TWh
H2 sto.,H2,0.10,H2,#FF00FF,TWh
H2 prod,H2,11.06,H2,#FF00FF,TWh
CHP,Elec,8.45,Electricity,#00BFFF,TWh
CHP,Dec. sto,0.30,Heat LT,#FA8072,TWh
CHP,Heat LT Dec,0.58,Heat LT,#FA8072,TWh
CHP,DHN,1.09,Heat LT,#FA8072,TWh
CHP,Heat HT,8.59,Heat HT,#DC143C,TWh
HPs,Dec. sto,0.24,Heat LT,#FA8072,TWh
HPs,Heat LT Dec,1.15,Heat LT,#FA8072,TWh
HPs,DHN,0.07,Heat LT,#FA8072,TWh
Boilers,Dec. sto,9.19,Heat LT,#FA8072,TWh
Boilers,Heat LT Dec,114.82,Heat LT,#FA8072,TWh
Dec. sto,Heat LT Dec,9.25,Heat LT,#FA8072,TWh
Boilers,DHN,0.20,Heat LT,#FA8072,TWh
Boilers,Heat HT,51.91,Heat HT,#DC143C,TWh
DHN,Heat LT DHN,2.03,Heat LT,#FA8072,TWh
DHN,Loss DHN,0.14,Heat LT,#FA8072,TWh
DHN,DHN Sto,0.55,Heat LT,#FA8072,TWh
DHN Sto,Heat LT DHN,0.54,Heat LT,#FA8072,TWh
Heat HT,Ind Heat Demand,59.41,Heat HT,#DC143C,TWh
