source,target,realValue,layerID,layerColor,layerUnit
Imp. Ammonia RE,Ammonia,10.01,Ammonia,#000ECD,TWh
Ammonia,Non-energy demand,10.20,Ammonia,#000ECD,TWh
H2,Haber-Bosch,0.21,H2,#FF00FF,TWh
Elec,Haber-Bosch,0.02,Electricity,#00BFFF,TWh
Haber-Bosch,DHN,0.03,DHN,#FA8072,TWh
Haber-Bosch,Ammonia,0.19,Ammonia,#000ECD,TWh
Imp. Methanol,Methanol,56.12,Methanol,#CC0066,TWh
Methanol,Non-energy demand,1.54,Methanol,#CC0066,TWh
Methanol,MTO,51.36,Methanol,#CC0066,TWh
Heat HT,MTO,13.65,Heat HT,#DC143C,TWh
MTO,HVC,41.38,HVC,#00FFFF,TWh
HVC,Non-energy demand,41.38,HVC,#00FFFF,TWh
Imp. Diesel,Diesel,12.28,Diesel,#D3D3D3,TWh
Diesel,Freight,12.28,Diesel,#D3D3D3,TWh
Imp. Gas,Gas,120.86,Gas,#FFD700,TWh
Gas Prod,Gas sto.,0.81,GAS,#FFD700,TWh
Gas sto.,Gas,0.79,GAS,#FFD700,TWh
Gas Prod,Gas,13.28,GAS,#FFD700,TWh
Gas,Mob public,4.20,GAS,#FFD700,TWh
Gas,CHP,112.81,GAS,#FFD700,TWh
Gas,HPs,0.61,GAS,#FFD700,TWh
Gas,Boilers,17.31,GAS,#FFD700,TWh
Electricity,Elec,26.70,Electricity,#00BFFF,TWh
Wind,Elec,38.60,Wind,#27AE34,TWh
Hydro River,Elec,0.46,Hydro River,#0000FF,TWh
Solar,Elec,44.80,Solar,#FFFF00,TWh
Waste,Boilers,12.54,Waste,#808000,TWh
Wood,H2 prod,7.12,Wood,#CD853F,TWh
Wood be.,Wood,23.40,Wood,#CD853F,TWh
Wood,Adlibio to fuel,16.28,Wood,#CD853F,TWh
H2,Adlibio to fuel,6.67,H2,#FF00FF,TWh
Adlibio to fuel,Gasoline,9.74,GASOLINE,#8080800,TWh
Adlibio to fuel,Heat HT,12.45,HEAT_HIGH_T,#DC143C,TWh
Wet biomass,Biomethanation,38.90,Wood,#CD853F,TWh
Biomethanation,Gas Prod,14.08,GAS,#FFD700,TWh
Biomethanation,Elec,0.79,Electricity,#00BFFF,TWh
Elec,Mob priv,9.77,Electricity,#00BFFF,TWh
Gasoline,Mob priv,9.74,GASOLINE,#8080800,TWh
Elec,Mob public,4.02,Electricity,#00BFFF,TWh
Elec,Freight,5.35,Electricity,#00BFFF,TWh
Elec,Exp & Loss,7.61,Electricity,#00BFFF,TWh
Elec,Curt.,1.86,Electricity,#00BFFF,TWh
Elec,Elec demand,96.48,Electricity,#00BFFF,TWh
Solar,Curt.,0.94,Solar,#FFFF00,TWh
Wind,Curt.,4.36,Wind,#27AE34,TWh
Elec,Storage,1.07,Electricity,#00BFFF,TWh
Storage,Elec demand,0.80,Electricity,#00BFFF,TWh
Elec,HPs,34.32,Electricity,#00BFFF,TWh
Imp. H2 RE,H2,3.85,H2,#FF00FF,TWh
H2 prod,H2 sto.,0.21,H2,#FF00FF,TWh
H2 sto.,H2,0.18,H2,#FF00FF,TWh
H2 prod,H2,2.85,H2,#FF00FF,TWh
CHP,Elec,51.60,Electricity,#00BFFF,TWh
CHP,DHN,13.07,Heat LT,#FA8072,TWh
CHP,Heat HT,36.86,Heat HT,#DC143C,TWh
HPs,Dec. sto,15.59,Heat LT,#FA8072,TWh
HPs,Heat LT Dec,60.98,Heat LT,#FA8072,TWh
HPs,DHN,33.72,Heat LT,#FA8072,TWh
Dec. sto,Heat LT Dec,14.47,Heat LT,#FA8072,TWh
Boilers,Heat HT,26.33,Heat HT,#DC143C,TWh
DHN,Heat LT DHN,34.48,Heat LT,#FA8072,TWh
DHN,Loss DHN,2.34,Heat LT,#FA8072,TWh
DHN,DHN Sto,9.99,Heat LT,#FA8072,TWh
DHN Sto,Heat LT DHN,9.83,Heat LT,#FA8072,TWh
Heat HT,Ind Heat Demand,61.93,Heat HT,#DC143C,TWh
