Name	GWP_constr	GWP_op
NUCLEAR	0.000000	0.000000
CCGT	28.500729	0.000000
CCGT_AMMONIA	202.668694	0.000000
COAL_US	0.000000	0.000000
COAL_IGCC	0.000000	0.000000
PV	302.977359	0.000000
WIND_ONSHORE	117.289285	0.000000
WIND_OFFSHORE	70.565776	0.000000
HYDRO_RIVER	3.622709	0.000000
GEOTHERMAL	0.000000	0.000000
IND_COGEN_GAS	83.462186	0.000000
IND_COGEN_WOOD	12.473376	0.000000
IND_COGEN_WASTE	21.449752	0.000000
IND_BOILER_GAS	51.139401	0.000000
IND_BOILER_WOOD	8.414766	0.000000
IND_BOILER_OIL	47.829432	0.000000
IND_BOILER_COAL	0.055040	0.000000
IND_BOILER_WASTE	7.807545	0.000000
IND_DIRECT_ELEC	15.460844	0.000000
DHN_HP_ELEC	71.072345	0.000000
DHN_COGEN_GAS	58.489753	0.000000
DHN_COGEN_WOOD	19.142175	0.000000
DHN_COGEN_WASTE	20.127525	0.000000
DHN_COGEN_WET_BIOMASS	8.183604	0.000000
DHN_COGEN_BIO_HYDROLYSIS	37.165963	0.000000
DHN_BOILER_GAS	41.494108	0.000000
DHN_BOILER_WOOD	7.126897	0.000000
DHN_BOILER_OIL	39.816415	0.000000
DHN_DEEP_GEO	0.000000	0.000000
DHN_SOLAR	1.624692	0.000000
DEC_HP_ELEC	222.112445	0.000000
DEC_THHP_GAS	86.156670	0.000000
DEC_COGEN_GAS	104.294734	0.000000
DEC_COGEN_OIL	104.202599	0.000000
DEC_ADVCOGEN_GAS	53.620156	0.000000
DEC_ADVCOGEN_H2	62.212937	0.000000
DEC_BOILER_GAS	24.248051	0.000000
DEC_BOILER_WOOD	5.416722	0.000000
DEC_BOILER_OIL	20.715237	0.000000
DEC_SOLAR	5.322878	0.000000
DEC_DIRECT_ELEC	46.728892	0.000000
TRAMWAY_TROLLEY	0.000000	0.000000
BUS_COACH_DIESEL	0.000000	0.000000
BUS_COACH_HYDIESEL	0.000000	0.000000
BUS_COACH_CNG_STOICH	0.000000	0.000000
BUS_COACH_FC_HYBRIDH2	0.000000	0.000000
BUS_COACH_ELECTRIC	0.000000	0.000000
TRAIN_PUB	0.000000	0.000000
CAR_GASOLINE	0.000000	0.000000
CAR_DIESEL	0.000000	0.000000
CAR_NG	0.000000	0.000000
CAR_METHANOL	0.000000	0.000000
CAR_HEV	0.000000	0.000000
CAR_PHEV	0.000000	0.000000
CAR_BEV	0.000000	0.000000
CAR_FUEL_CELL	0.000000	0.000000
TRAIN_FREIGHT	0.000000	0.000000
BOAT_FREIGHT_DIESEL	0.000000	0.000000
BOAT_FREIGHT_NG	0.000000	0.000000
BOAT_FREIGHT_METHANOL	0.000000	0.000000
TRUCK_DIESEL	0.000000	0.000000
TRUCK_METHANOL	0.000000	0.000000
TRUCK_FUEL_CELL	0.000000	0.000000
TRUCK_ELEC	0.000000	0.000000
TRUCK_NG	0.000000	0.000000
HABER_BOSCH	0.000000	0.000000
SYN_METHANOLATION	0.000000	0.000000
METHANE_TO_METHANOL	0.000000	0.000000
BIOMASS_TO_METHANOL	0.000000	0.000000
OIL_TO_HVC	0.000000	0.000000
GAS_TO_HVC	0.000000	0.000000
METHANOL_TO_HVC	0.000000	0.000000
ADLIBIO_TO_FUEL	16.765109	0.000000
PHS	1.079334	0.000000
BATT_LI	15.155572	0.000000
BEV_BATT	0.000000	0.000000
PHEV_BATT	0.000000	0.000000
TS_DEC_DIRECT_ELEC	0.000000	0.000000
TS_DEC_HP_ELEC	0.000000	0.000000
TS_DEC_THHP_GAS	0.000000	0.000000
TS_DEC_COGEN_GAS	0.000000	0.000000
TS_DEC_COGEN_OIL	0.000000	0.000000
TS_DEC_ADVCOGEN_GAS	0.000000	0.000000
TS_DEC_ADVCOGEN_H2	0.000000	0.000000
