Name	Crit_1_constr	Crit_1_op
NUCLEAR	0.000000	0.000000
CCGT	0.000000	0.000000
CCGT_AMMONIA	99.875432	0.000000
COAL_US	0.000000	0.000000
COAL_IGCC	0.000000	0.000000
PV	10580.489992	0.000000
WIND_ONSHORE	956.666668	0.000000
WIND_OFFSHORE	548.000000	0.000000
HYDRO_RIVER	23.747486	0.000000
GEOTHERMAL	0.000000	0.000000
IND_COGEN_GAS	235.001084	0.000000
IND_COGEN_WOOD	0.000000	0.000000
IND_COGEN_WASTE	0.000000	0.000000
IND_BOILER_GAS	10.307148	0.000000
IND_BOILER_WOOD	47.734620	0.000000
IND_BOILER_OIL	0.000005	0.000000
IND_BOILER_COAL	0.000000	0.000000
IND_BOILER_WASTE	36.679567	0.000000
IND_DIRECT_ELEC	5.375589	0.000000
DHN_HP_ELEC	63.140035	0.000000
DHN_COGEN_GAS	0.000000	0.000000
DHN_COGEN_WOOD	0.000000	0.000000
DHN_COGEN_WASTE	0.000000	0.000000
DHN_COGEN_WET_BIOMASS	0.000000	0.000000
DHN_COGEN_BIO_HYDROLYSIS	0.000000	0.000000
DHN_BOILER_GAS	0.000000	0.000000
DHN_BOILER_WOOD	0.000000	0.000000
DHN_BOILER_OIL	0.000000	0.000000
DHN_DEEP_GEO	0.000000	0.000000
DHN_SOLAR	0.000001	0.000000
DEC_HP_ELEC	219.266390	0.000000
DEC_THHP_GAS	0.000006	0.000000
DEC_COGEN_GAS	0.000000	0.000000
DEC_COGEN_OIL	0.000000	0.000000
DEC_ADVCOGEN_GAS	0.000000	0.000000
DEC_ADVCOGEN_H2	0.000000	0.000000
DEC_BOILER_GAS	0.000000	0.000000
DEC_BOILER_WOOD	0.000000	0.000000
DEC_BOILER_OIL	0.000000	0.000000
DEC_SOLAR	0.000002	0.000000
DEC_DIRECT_ELEC	0.000001	0.000000
TRAMWAY_TROLLEY	19.430527	0.000000
BUS_COACH_DIESEL	0.000001	0.000000
BUS_COACH_HYDIESEL	0.000001	0.000000
BUS_COACH_CNG_STOICH	0.000001	0.000000
BUS_COACH_FC_HYBRIDH2	0.000008	0.000000
BUS_COACH_ELECTRIC	165.700431	0.000000
TRAIN_PUB	125.997708	0.000000
CAR_GASOLINE	0.000001	0.000000
CAR_DIESEL	0.000002	0.000000
CAR_NG	0.000000	0.000000
CAR_METHANOL	0.000001	0.000000
CAR_HEV	0.000001	0.000000
CAR_PHEV	0.000453	0.000000
CAR_BEV	13944.810327	0.000000
CAR_FUEL_CELL	0.000009	0.000000
TRAIN_FREIGHT	36.719494	0.000000
BOAT_FREIGHT_DIESEL	0.000042	0.000000
BOAT_FREIGHT_NG	75.833174	0.000000
BOAT_FREIGHT_METHANOL	0.000000	0.000000
TRUCK_DIESEL	0.000000	0.000000
TRUCK_METHANOL	0.000001	0.000000
TRUCK_FUEL_CELL	1262.671845	0.000000
TRUCK_ELEC	0.000011	0.000000
TRUCK_NG	0.000051	0.000000
HABER_BOSCH	0.000000	0.000000
SYN_METHANOLATION	0.000000	0.000000
METHANE_TO_METHANOL	0.000004	0.000000
BIOMASS_TO_METHANOL	0.000000	0.000000
OIL_TO_HVC	0.000006	0.000000
GAS_TO_HVC	0.000000	0.000000
METHANOL_TO_HVC	240.200056	0.000000
ADLIBIO_TO_FUEL	0.000003	0.000000
PHS	1.600000	0.000000
BATT_LI	257.710692	0.000000
BEV_BATT	984892.257045	0.000000
PHEV_BATT	0.000000	0.000000
TS_DEC_DIRECT_ELEC	0.000007	0.000000
TS_DEC_HP_ELEC	68.768983	0.000000
TS_DEC_THHP_GAS	0.000000	0.000000
TS_DEC_COGEN_GAS	0.000002	0.000000
TS_DEC_COGEN_OIL	0.000000	0.000000
TS_DEC_ADVCOGEN_GAS	0.000006	0.000000
TS_DEC_ADVCOGEN_H2	0.000000	0.000000
TS_DEC_BOILER_GAS	0.000003	0.000000
TS_DEC_BOILER_WOOD	0.000000	0.000000
TS_DEC_BOILER_OIL	0.000000	0.000000
TS_DHN_DAILY	0.000246	0.000000
TS_DHN_SEASONAL	241.948066	0.000000
TS_HIGH_TEMP	1096.851313	0.000000
GAS_STORAGE	0.040393	0.000000
H2_STORAGE	0.000008	0.000000
DIESEL_STORAGE	0.000095	0.000000
GASOLINE_STORAGE	0.000525	0.000000
LFO_STORAGE	0.000047	0.000000
AMMONIA_STORAGE	0.000000	0.000000
METHANOL_STORAGE	0.000000	0.000000
CO2_STORAGE	0.000000	0.000000
ADLIBIO_TO_HVC	0.000000	0.000000
AMMONIA_TO_H2	0.000000	0.000000
ATM_CCS	0.000018	0.000000
BIO_HYDROLYSIS	80.586639	0.000000
BIOMETHANATION	0.000000	0.000000
DHN	0.000000	0.000000
EFFICIENCY	0.000000	0.000000
GASIFICATION_SNG	0.000000	0.000000
GRID	0.000000	0.000000
H2_BIOMASS	2.268729	0.000000
H2_ELECTROLYSIS	0.000331	0.000000
INDUSTRY_CCS	0.000000	0.000000
REDIFUEL	0.000001	0.000000
SMR	0.000000	0.000000
SYN_METHANATION	0.000000	0.000000
ELECTRICITY	0.000000	3390.778388
GASOLINE	0.000000	0.000043
DIESEL	0.000000	0.000029
BIOETHANOL	0.000000	0.000846
BIODIESEL	0.000000	0.001151
BIODIESEL_BE	0.000000	0.000000
LFO	0.000000	0.000042
LFO_RE_BE	0.000000	0.000000
GAS	0.000000	2395.298053
GAS_RE_IMPORT	0.000000	0.000001
GAS_RE_BE	0.000000	0.000000
WOOD	0.000000	1148.940094
WOOD_PRODUCTION	0.000000	0.000000
WET_BIOMASS	0.000000	2174.510107
COAL	0.000000	0.000000
URANIUM	0.000000	0.000000
WASTE	0.000000	1027.060025
H2	0.000000	0.000000
H2_RE_IMPORT	0.000000	0.000002
H2_RE_BE	0.000000	0.000000
AMMONIA	0.000000	0.000002
METHANOL	0.000000	0.000006
AMMONIA_RE_IMPORT	0.000000	0.000707
AMMONIA_RE_BE	0.000000	0.000000
METHANOL_RE_IMPORT	0.000000	145782.339906
METHANOL_RE_BE	0.000000	0.000000
ELEC_EXPORT	0.000000	0.000000
CO2_EMISSIONS	0.000000	0.000000
RES_WIND	0.000000	0.000000
RES_SOLAR	0.000000	0.000000
RES_HYDRO	0.000000	0.000000
RES_GEO	0.000000	0.000000
CO2_ATM	0.000000	0.000000
CO2_INDUSTRY	0.000000	0.000000
CO2_CAPTURED	0.000000	0.000000
