source,target,realValue,layerID,layerColor,layerUnit
Imp. Ammonia RE,Ammonia,6.33,Ammonia,#000ECD,TWh
Ammonia,Non-energy demand,10.47,Ammonia,#000ECD,TWh
H2,Haber-Bosch,4.68,H2,#FF00FF,TWh
Elec,Haber-Bosch,0.51,Electricity,#00BFFF,TWh
Haber-Bosch,DHN,0.56,DHN,#FA8072,TWh
Haber-Bosch,Ammonia,4.14,Ammonia,#000ECD,TWh
Imp. Methanol,Methanol,44.35,Methanol,#CC0066,TWh
Methanol,Non-energy demand,1.58,Methanol,#CC0066,TWh
Gas,OCM,2.10,Gas,#FFD700,TWh
Elec,OCM,0.35,Electricity,#00BFFF,TWh
OCM,HVC,0.75,HVC,#00FFFF,TWh
Methanol,MTO,39.64,Methanol,#CC0066,TWh
Heat HT,MTO,10.54,Heat HT,#DC143C,TWh
MTO,HVC,31.94,HVC,#00FFFF,TWh
HVC,Non-energy demand,42.48,HVC,#00FFFF,TWh
Imp. Diesel,Diesel,6.05,Diesel,#D3D3D3,TWh
Diesel,Freight,6.05,Diesel,#D3D3D3,TWh
Imp. Gas,Gas,84.55,Gas,#FFD700,TWh
Gas Prod,Gas sto.,0.00,GAS,#FFD700,TWh
Gas sto.,Gas,0.00,GAS,#FFD700,TWh
Gas Prod,Gas,16.45,GAS,#FFD700,TWh
Gas,CHP,87.50,GAS,#FFD700,TWh
Gas,Boilers,11.40,GAS,#FFD700,TWh
Electricity,Elec,29.18,Electricity,#00BFFF,TWh
Wind,Elec,38.72,Wind,#27AE34,TWh
Hydro River,Elec,0.46,Hydro River,#0000FF,TWh
Solar,Elec,61.53,Solar,#FFFF00,TWh
Waste,Boilers,4.12,Waste,#808000,TWh
Wood prod.,Wood,6.38,Wood,#CD853F,TWh
Wood be.,Wood,23.40,Wood,#CD853F,TWh
Wood,Adlibio to hvc,29.78,Wood,#CD853F,TWh
H2,Adlibio to hvc,12.20,H2,#FF00FF,TWh
Adlibio to hvc,HVC,9.79,HVC,#00FFFF,TWh
Adlibio to hvc,Heat HT,22.59,HEAT_HIGH_T,#DC143C,TWh
Wet biomass,Biomethanation,38.90,Wood,#CD853F,TWh
Biomethanation,Gas Prod,16.45,GAS,#FFD700,TWh
Biomethanation,Elec,1.56,Electricity,#00BFFF,TWh
Elec,Mob priv,11.53,Electricity,#00BFFF,TWh
Elec,Mob public,3.80,Electricity,#00BFFF,TWh
Elec,Freight,1.43,Electricity,#00BFFF,TWh
Elec,Exp & Loss,7.98,Electricity,#00BFFF,TWh
Elec,Curt.,1.93,Electricity,#00BFFF,TWh
Elec,Elec demand,98.35,Electricity,#00BFFF,TWh
Solar,Curt.,2.12,Solar,#FFFF00,TWh
Wind,Curt.,4.25,Wind,#27AE34,TWh
Elec,Storage,1.16,Electricity,#00BFFF,TWh
Storage,Elec demand,0.87,Electricity,#00BFFF,TWh
Elec,HPs,32.78,Electricity,#00BFFF,TWh
Elec,HT sto,7.43,Electricity,#00BFFF,TWh
HT sto,Heat HT,7.36,Heat HT,#DC143C,TWh
Elec,Heat HT,-0.02,Electricity,#00BFFF,TWh
Imp. H2 RE,H2,31.07,H2,#FF00FF,TWh
H2 prod,H2 sto.,0.84,H2,#FF00FF,TWh
H2 sto.,H2,0.73,H2,#FF00FF,TWh
H2 prod,H2,-0.84,H2,#FF00FF,TWh
H2,Mob public,2.85,H2,#FF00FF,TWh
H2,Freight,11.23,H2,#FF00FF,TWh
CHP,Elec,40.40,Electricity,#00BFFF,TWh
CHP,DHN,12.63,Heat LT,#FA8072,TWh
CHP,Heat HT,25.72,Heat HT,#DC143C,TWh
HPs,Dec. sto,18.75,Heat LT,#FA8072,TWh
HPs,Heat LT Dec,56.89,Heat LT,#FA8072,TWh
HPs,DHN,32.82,Heat LT,#FA8072,TWh
Dec. sto,Heat LT Dec,17.24,Heat LT,#FA8072,TWh
Boilers,Heat HT,13.94,Heat HT,#DC143C,TWh
DHN,Heat LT DHN,33.75,Heat LT,#FA8072,TWh
DHN,Loss DHN,2.30,Heat LT,#FA8072,TWh
DHN,DHN Sto,9.96,Heat LT,#FA8072,TWh
DHN Sto,Heat LT DHN,9.78,Heat LT,#FA8072,TWh
Heat HT,Ind Heat Demand,59.06,Heat HT,#DC143C,TWh
