source,target,realValue,layerID,layerColor,layerUnit
Prod. Ammonia RE,Ammonia,10.56,Ammonia,#000ECD,TWh
Ammonia,Non-energy demand,10.56,Ammonia,#000ECD,TWh
Imp. Methanol,Methanol,52.89,Methanol,#CC0066,TWh
Gas,Methane-to-Methanol,2.90,Gas,#FFD700,TWh
Methane-to-Methanol,Methanol,1.90,Methanol,#CC0066,TWh
Methanol,Non-energy demand,1.60,Methanol,#CC0066,TWh
Methanol,MTO,53.19,Methanol,#CC0066,TWh
Heat HT,MTO,14.14,Heat HT,#DC143C,TWh
MTO,HVC,42.85,HVC,#00FFFF,TWh
HVC,Non-energy demand,42.85,HVC,#00FFFF,TWh
Diesel,Freight,2.74,Diesel,#D3D3D3,TWh
Imp. Gas,Gas,6.12,Gas,#FFD700,TWh
Gas Prod,Gas sto.,0.00,GAS,#FFD700,TWh
Gas sto.,Gas,0.00,GAS,#FFD700,TWh
Gas Prod,Gas,37.35,GAS,#FFD700,TWh
Gas,Boilers,40.57,GAS,#FFD700,TWh
Electricity,Elec,27.57,Electricity,#00BFFF,TWh
Wind,Elec,41.95,Wind,#27AE34,TWh
Hydro River,Elec,0.49,Hydro River,#0000FF,TWh
Solar,Elec,61.53,Solar,#FFFF00,TWh
Waste,Boilers,17.80,Waste,#808000,TWh
Elec,Mob priv,10.11,Electricity,#00BFFF,TWh
Elec,Mob public,3.66,Electricity,#00BFFF,TWh
Elec,Freight,1.42,Electricity,#00BFFF,TWh
Elec,Exp & Loss,8.65,Electricity,#00BFFF,TWh
Elec,Curt.,0.01,Electricity,#00BFFF,TWh
Elec,Elec demand,104.85,Electricity,#00BFFF,TWh
Solar,Curt.,0.01,Solar,#FFFF00,TWh
Wind,Curt.,1.02,Wind,#27AE34,TWh
Elec,Storage,0.42,Electricity,#00BFFF,TWh
Storage,Elec demand,0.32,Electricity,#00BFFF,TWh
Elec,HPs,24.88,Electricity,#00BFFF,TWh
Elec,HT sto,9.67,Electricity,#00BFFF,TWh
HT sto,Heat HT,9.52,Heat HT,#DC143C,TWh
Elec,Heat HT,9.15,Electricity,#00BFFF,TWh
Elec,Electrolyser,0.15,Electricity,#00BFFF,TWh
Heat HT,Electrolyser,0.03,Heat HT,#DC143C,TWh
Electrolyser,H2 prod,0.14,Electricity,#00BFFF,TWh
Electrolyser,DHN,0.00,Heat LT,#FA8072,TWh
H2 prod,H2,0.14,H2,#FF00FF,TWh
H2,CHP,90.56,H2,#FF00FF,TWh
H2,Freight,15.57,H2,#FF00FF,TWh
H2,Gas Prod,44.81,H2,#FF00FF,TWh
CHP,Elec,52.53,Electricity,#00BFFF,TWh
CHP,Dec. sto,3.47,Heat LT,#FA8072,TWh
CHP,Heat LT Dec,16.45,Heat LT,#FA8072,TWh
HPs,Dec. sto,9.30,Heat LT,#FA8072,TWh
HPs,Heat LT Dec,44.24,Heat LT,#FA8072,TWh
HPs,DHN,33.91,Heat LT,#FA8072,TWh
Dec. sto,Heat LT Dec,11.59,Heat LT,#FA8072,TWh
Boilers,Heat HT,52.21,Heat HT,#DC143C,TWh
DHN,Heat LT DHN,35.89,Heat LT,#FA8072,TWh
DHN,Loss DHN,2.25,Heat LT,#FA8072,TWh
DHN,DHN Sto,6.79,Heat LT,#FA8072,TWh
DHN Sto,Heat LT DHN,6.56,Heat LT,#FA8072,TWh
Heat HT,Ind Heat Demand,56.71,Heat HT,#DC143C,TWh
