source,target,realValue,layerID,layerColor,layerUnit
Prod. Ammonia RE,Ammonia,10.56,Ammonia,#000ECD,TWh
Ammonia,Non-energy demand,10.56,Ammonia,#000ECD,TWh
Imp. Methanol,Methanol,51.27,Methanol,#CC0066,TWh
Gas,Methane-to-Methanol,5.37,Gas,#FFD700,TWh
Methane-to-Methanol,Methanol,3.51,Methanol,#CC0066,TWh
Methanol,Non-energy demand,1.60,Methanol,#CC0066,TWh
Methanol,MTO,53.19,Methanol,#CC0066,TWh
Heat HT,MTO,14.14,Heat HT,#DC143C,TWh
MTO,HVC,42.85,HVC,#00FFFF,TWh
HVC,Non-energy demand,42.85,HVC,#00FFFF,TWh
Diesel,Freight,2.74,Diesel,#D3D3D3,TWh
Imp. Gas,Gas,30.12,Gas,#FFD700,TWh
Gas Prod,Gas,16.45,GAS,#FFD700,TWh
Gas,CHP,0.89,GAS,#FFD700,TWh
Gas,Boilers,40.32,GAS,#FFD700,TWh
Electricity,Elec,27.57,Electricity,#00BFFF,TWh
Wind,Elec,42.51,Wind,#27AE34,TWh
Hydro River,Elec,0.49,Hydro River,#0000FF,TWh
Solar,Elec,61.53,Solar,#FFFF00,TWh
Waste,Boilers,17.80,Waste,#808000,TWh
Wood,H2 prod,23.40,Wood,#CD853F,TWh
Wet biomass,Biomethanation,38.90,Wood,#CD853F,TWh
Biomethanation,Gas Prod,16.45,GAS,#FFD700,TWh
Biomethanation,Elec,1.56,Electricity,#00BFFF,TWh
Elec,Mob priv,10.11,Electricity,#00BFFF,TWh
Elec,Mob public,3.66,Electricity,#00BFFF,TWh
Elec,Freight,1.42,Electricity,#00BFFF,TWh
Elec,Exp & Loss,8.33,Electricity,#00BFFF,TWh
Elec,Elec demand,104.92,Electricity,#00BFFF,TWh
Wind,Curt.,0.45,Wind,#27AE34,TWh
Elec,Storage,0.33,Electricity,#00BFFF,TWh
Storage,Elec demand,0.25,Electricity,#00BFFF,TWh
Elec,HPs,28.54,Electricity,#00BFFF,TWh
Elec,HT sto,10.92,Electricity,#00BFFF,TWh
HT sto,Heat HT,10.77,Heat HT,#DC143C,TWh
Elec,Heat HT,7.70,Electricity,#00BFFF,TWh
H2 prod,H2,10.41,H2,#FF00FF,TWh
H2,CHP,74.61,H2,#FF00FF,TWh
H2,Freight,15.57,H2,#FF00FF,TWh
CHP,Elec,43.67,Electricity,#00BFFF,TWh
CHP,Dec. sto,3.02,Heat LT,#FA8072,TWh
CHP,Heat LT Dec,13.40,Heat LT,#FA8072,TWh
CHP,Heat HT,0.41,Heat HT,#DC143C,TWh
HPs,Dec. sto,9.91,Heat LT,#FA8072,TWh
HPs,Heat LT Dec,47.10,Heat LT,#FA8072,TWh
HPs,DHN,44.79,Heat LT,#FA8072,TWh
Dec. sto,Heat LT Dec,11.79,Heat LT,#FA8072,TWh
Boilers,Heat HT,51.98,Heat HT,#DC143C,TWh
DHN,Heat LT DHN,34.00,Heat LT,#FA8072,TWh
DHN,Loss DHN,2.24,Heat LT,#FA8072,TWh
DHN,DHN Sto,8.55,Heat LT,#FA8072,TWh
DHN Sto,Heat LT DHN,8.45,Heat LT,#FA8072,TWh
Heat HT,Ind Heat Demand,56.71,Heat HT,#DC143C,TWh
