source,target,realValue,layerID,layerColor,layerUnit
Prod. Ammonia RE,Ammonia,117.09,Ammonia,#000ECD,TWh
Ammonia,Non-energy demand,10.56,Ammonia,#000ECD,TWh
Ammonia,Elec,106.53,Ammonia,#000ECD,TWh
Imp. Methanol RE,Methanol,53.81,Methanol,#CC0066,TWh
Gas,Methane-to-Methanol,1.49,Gas,#FFD700,TWh
Methane-to-Methanol,Methanol,0.97,Methanol,#CC0066,TWh
Methanol,Non-energy demand,1.60,Methanol,#CC0066,TWh
Methanol,MTO,53.19,Methanol,#CC0066,TWh
Heat HT,MTO,14.14,Heat HT,#DC143C,TWh
MTO,HVC,42.85,HVC,#00FFFF,TWh
HVC,Non-energy demand,42.85,HVC,#00FFFF,TWh
Imp. Bio-diesel,Diesel,2.74,Diesel,#D3D3D3,TWh
Diesel,Freight,2.74,Diesel,#D3D3D3,TWh
Imp. Gas RE,Gas,24.38,Gas,#FFD700,TWh
Gas Prod,Gas sto.,0.00,GAS,#FFD700,TWh
Gas sto.,Gas,0.00,GAS,#FFD700,TWh
Gas Prod,Gas,16.45,GAS,#FFD700,TWh
Gas,Boilers,39.34,GAS,#FFD700,TWh
Electricity,Elec,27.57,Electricity,#00BFFF,TWh
Wind,Elec,41.64,Wind,#27AE34,TWh
Hydro River,Elec,0.49,Hydro River,#0000FF,TWh
Solar,Elec,61.53,Solar,#FFFF00,TWh
Waste,Boilers,13.83,Waste,#808000,TWh
Wood,H2 prod,23.40,Wood,#CD853F,TWh
Wet biomass,Biomethanation,38.90,Wood,#CD853F,TWh
Biomethanation,Gas Prod,16.45,GAS,#FFD700,TWh
Biomethanation,Elec,1.56,Electricity,#00BFFF,TWh
Elec,Mob priv,10.11,Electricity,#00BFFF,TWh
Elec,Mob public,3.66,Electricity,#00BFFF,TWh
Elec,Freight,1.42,Electricity,#00BFFF,TWh
Elec,Exp & Loss,8.81,Electricity,#00BFFF,TWh
Elec,Elec demand,104.87,Electricity,#00BFFF,TWh
Wind,Curt.,1.33,Wind,#27AE34,TWh
Elec,Storage,0.40,Electricity,#00BFFF,TWh
Storage,Elec demand,0.30,Electricity,#00BFFF,TWh
Elec,HPs,33.58,Electricity,#00BFFF,TWh
Elec,HT sto,15.56,Electricity,#00BFFF,TWh
HT sto,Heat HT,15.43,Heat HT,#DC143C,TWh
Elec,Heat HT,7.61,Electricity,#00BFFF,TWh
H2 prod,H2,10.41,H2,#FF00FF,TWh
H2,Freight,15.57,H2,#FF00FF,TWh
HPs,Dec. sto,10.86,Heat LT,#FA8072,TWh
HPs,Heat LT Dec,62.13,Heat LT,#FA8072,TWh
HPs,DHN,44.80,Heat LT,#FA8072,TWh
Dec. sto,Heat LT Dec,10.15,Heat LT,#FA8072,TWh
Boilers,Heat HT,47.82,Heat HT,#DC143C,TWh
DHN,Heat LT DHN,31.82,Heat LT,#FA8072,TWh
DHN,Loss DHN,2.24,Heat LT,#FA8072,TWh
DHN,DHN Sto,10.74,Heat LT,#FA8072,TWh
DHN Sto,Heat LT DHN,10.63,Heat LT,#FA8072,TWh
Heat HT,Ind Heat Demand,56.71,Heat HT,#DC143C,TWh
