TECHNOLOGIES	 c_inv	 c_maint	 lifetime	  f_min	 f	 f_max	 fmin_perc	f_perc	 fmax_perc	 c_p	 c_p_max	 tau	 gwp_constr
 UNITS	[M€/GW]	 [M€/GW/y]	 [y]	 [GW or GWh]	 [GW or GWh]	 [GW or GWh]	 [0-1]	 [0-1]	 [0-1]	 [0-1]	 [0-1]	 [-]	 [ktCO2-eq./GW or GWh]
NUCLEAR	0.000000	0.000000	60.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.849000	0.025393	0.000000
CCGT	0.000400	0.000010	25.000000	0.000000	0.000001	Infinity	0.000000	0.000000	1.000000	0.001063	0.961540	0.048263	0.000098
CCGT_AMMONIA	0.000069	0.000002	25.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.002389	0.630000	0.048263	0.000017
COAL_US	0.000000	0.000000	35.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.868000	0.036934	0.000000
COAL_IGCC	0.000000	0.000000	35.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.856000	0.036934	0.000000
PV	37809.865501	431.792274	25.000000	0.000000	59.174999	59.200000	0.000000	0.604422	1.000000	0.117069	1.000000	0.048263	123168.617810
WIND_ONSHORE	9788.199995	113.845000	30.000000	0.000000	10.000000	10.000000	0.000000	0.196813	1.000000	0.225577	1.000000	0.041639	6228.499997
WIND_OFFSHORE	27919.199051	194.247593	30.000000	0.000000	6.000000	6.000000	0.000000	0.193910	1.000000	0.370417	1.000000	0.041639	3737.099873
HYDRO_RIVER	580.165796	5.801152	40.000000	0.000000	0.115000	0.115000	0.000000	0.004855	1.000000	0.483890	1.000000	0.033427	145.224299
GEOTHERMAL	0.000000	0.000000	30.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.950000	0.041639	0.000000
IND_COGEN_GAS	4618.529160	296.873610	25.000000	0.000000	3.526133	Infinity	0.000000	0.450268	1.000000	0.785517	0.850000	0.048263	3611.888677
IND_COGEN_WOOD	0.000182	0.000007	25.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.002306	0.850000	0.048263	0.000030
IND_COGEN_WASTE	0.000240	0.000009	25.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000201	0.850000	0.048263	0.000059
IND_BOILER_GAS	219.614725	4.400089	17.000000	0.000000	3.729236	Infinity	0.000000	0.108167	1.000000	0.178425	0.950000	0.067080	45.944191
IND_BOILER_WOOD	0.000472	0.000009	17.000000	0.000000	0.000004	Infinity	0.000000	0.000000	1.000000	0.002321	0.900000	0.067080	0.000118
IND_BOILER_OIL	0.000360	0.000008	17.000000	0.000000	0.000007	Infinity	0.000000	0.000000	1.000000	0.005883	0.950000	0.067080	0.000081
IND_BOILER_COAL	0.000002	0.000000	17.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000000	0.900000	0.067080	0.000001
IND_BOILER_WASTE	325.658987	6.513151	17.000000	0.000000	2.827392	Infinity	0.000000	0.270864	1.000000	0.589315	0.900000	0.067080	81.626801
IND_DIRECT_ELEC	3282.050107	14.888720	15.000000	0.000000	9.875580	Infinity	0.000000	0.170701	1.000000	0.106330	0.950000	0.074944	14.517102
DHN_HP_ELEC	2461.743936	83.475259	25.000000	0.000000	7.746692	Infinity	0.000000	1.000000	1.000000	0.648817	0.950000	0.048263	1354.044378
DHN_COGEN_GAS	0.000662	0.000019	25.000000	0.000000	0.000001	Infinity	0.000000	0.000000	1.000000	0.002704	0.850000	0.048263	0.000278
DHN_COGEN_WOOD	0.000244	0.000009	25.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000262	0.850000	0.048263	0.000040
DHN_COGEN_WASTE	0.000204	0.000008	25.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000122	0.850000	0.048263	0.000050
DHN_COGEN_WET_BIOMASS	0.000197	0.000016	25.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000337	0.750000	0.048263	0.000158
DHN_COGEN_BIO_HYDROLYSIS	0.000010	0.000000	15.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000094	0.850000	0.074944	0.000002
DHN_BOILER_GAS	0.000066	0.000001	17.000000	0.000000	0.000001	Infinity	0.000000	0.000000	1.000000	0.000614	0.950000	0.067080	0.000014
DHN_BOILER_WOOD	0.000051	0.000001	17.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000567	0.900000	0.067080	0.000013
DHN_BOILER_OIL	0.000049	0.000001	17.000000	0.000000	0.000001	Infinity	0.000000	0.000000	1.000000	0.000615	0.950000	0.067080	0.000011
DHN_DEEP_GEO	0.000000	0.000000	30.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.850000	0.041639	0.000000
DHN_SOLAR	0.000008	0.000000	30.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000196	1.000000	0.041639	0.000005
DEC_HP_ELEC	7651.490763	319.028345	18.000000	0.000000	16.870969	Infinity	0.000000	0.905414	1.000000	0.450346	1.000000	0.063806	2781.854148
DEC_THHP_GAS	0.000838	0.000024	20.000000	0.000000	0.000003	Infinity	0.000000	0.000000	1.000000	0.007926	1.000000	0.058246	0.001100
DEC_COGEN_GAS	0.000432	0.000028	20.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.001008	1.000000	0.058246	0.000338
DEC_COGEN_OIL	0.000719	0.000044	20.000000	0.000000	0.000001	Infinity	0.000000	0.000000	1.000000	0.001537	1.000000	0.058246	0.000607
DEC_ADVCOGEN_GAS	0.000862	0.000016	20.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000576	1.000000	0.058246	0.000334
DEC_ADVCOGEN_H2	9841.417267	183.407827	20.000000	0.000000	1.741070	Infinity	0.000000	0.094586	1.000000	0.455880	1.000000	0.058246	3818.950644
DEC_BOILER_GAS	0.000598	0.000018	17.000000	0.000000	0.000004	Infinity	0.000000	0.000000	1.000000	0.001152	1.000000	0.067080	0.000080
DEC_BOILER_WOOD	0.000279	0.000010	17.000000	0.000000	0.000001	Infinity	0.000000	0.000000	1.000000	0.001148	1.000000	0.067080	0.000013
DEC_BOILER_OIL	0.000413	0.000025	17.000000	0.000000	0.000003	Infinity	0.000000	0.000000	1.000000	0.001026	1.000000	0.067080	0.000061
DEC_SOLAR	0.000791	0.000009	20.000000	0.000000	0.000001	Infinity	0.000000	0.000000	1.000000	0.000890	1.000000	0.058246	0.000254
DEC_DIRECT_ELEC	0.001175	0.000005	15.000000	0.000000	0.000031	Infinity	0.000000	0.000000	1.000000	0.004614	1.000000	0.074944	0.000046
TRAMWAY_TROLLEY	4977.081541	99.541631	30.000000	0.000000	7.963330	Infinity	0.000000	0.300000	0.300000	0.342470	0.342470	0.041639	0.000000
BUS_COACH_DIESEL	0.000045	0.000002	15.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000375	0.296800	0.074944	0.000000
BUS_COACH_HYDIESEL	0.000079	0.000003	15.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000428	0.296800	0.074944	0.000000
BUS_COACH_CNG_STOICH	0.000060	0.000003	15.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000434	0.296800	0.074944	0.000000
BUS_COACH_FC_HYBRIDH2	0.000539	0.000021	15.000000	0.000000	0.000001	Infinity	0.000000	0.000000	1.000000	0.004793	0.296800	0.074944	0.000000
BUS_COACH_ELECTRIC	15171.556407	670.008108	15.000000	0.000000	21.440259	Infinity	0.000000	0.700000	1.000000	0.296800	0.296800	0.074944	0.000000
TRAIN_PUB	0.000662	0.000024	40.000000	0.000000	0.000000	Infinity	0.000000	0.000000	0.500000	0.006682	0.275070	0.033427	0.000000
CAR_GASOLINE	0.000058	0.000003	10.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000152	0.051370	0.108434	0.000000
CAR_DIESEL	0.000046	0.000002	10.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000135	0.051370	0.108434	0.000000
CAR_NG	0.000046	0.000003	10.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000140	0.051370	0.108434	0.000000
CAR_METHANOL	0.000058	0.000003	10.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000136	0.051370	0.108434	0.000000
CAR_HEV	0.000049	0.000004	10.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000142	0.051370	0.108434	0.000000
CAR_PHEV	0.027460	0.002023	10.000000	0.000000	0.000059	Infinity	0.000000	0.000000	1.000000	0.020695	0.051370	0.108434	0.000000
CAR_BEV	73381.898845	1769.645715	10.000000	0.000000	176.964571	Infinity	0.000000	1.000000	1.000000	0.051370	0.051370	0.108434	0.000000
CAR_FUEL_CELL	0.000087	0.000002	10.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000249	0.051370	0.108434	0.000000
