Name	LCA_tech	LCA_res	LCA_op
NUCLEAR	0.0	0.0	0.0
CCGT	0.0	0.0	3.4e-05
CCGT_AMMONIA	20.142166	0.0	72.890516
COAL_US	0.0	0.0	0.0
COAL_IGCC	0.0	0.0	0.0
PV	1011.15804	0.0	0.0
WIND_ONSHORE	102.107232	0.0	0.610694
WIND_OFFSHORE	96.182602	0.0	0.848448
HYDRO_RIVER	2.193012	0.0	0.002715
GEOTHERMAL	0.0	0.0	0.0
IND_COGEN_GAS	34.185634	0.0	8479.37301
IND_COGEN_WOOD	0.0	0.0	0.00073
IND_COGEN_WASTE	0.0	0.0	2.4e-05
IND_BOILER_GAS	1.625293	0.0	1179.273496
IND_BOILER_WOOD	7.884527	0.0	8134.36222
IND_BOILER_OIL	1e-06	0.0	0.003239
IND_BOILER_COAL	0.0	0.0	0.0
IND_BOILER_WASTE	6.385678	0.0	4904.501577
IND_DIRECT_ELEC	0.800358	0.0	0.0
DHN_HP_ELEC	34.116476	0.0	594.688663
DHN_COGEN_GAS	0.0	0.0	6.7e-05
DHN_COGEN_WOOD	0.0	0.0	2.1e-05
DHN_COGEN_WASTE	0.0	0.0	1.7e-05
DHN_COGEN_WET_BIOMASS	0.0	0.0	7.9e-05
DHN_COGEN_BIO_HYDROLYSIS	0.0	0.0	3e-05
DHN_BOILER_GAS	0.0	0.0	1.3e-05
DHN_BOILER_WOOD	0.0	0.0	1.6e-05
DHN_BOILER_OIL	0.0	0.0	1.2e-05
DHN_DEEP_GEO	0.0	0.0	0.0
DHN_SOLAR	2e-06	0.0	0.0
DEC_HP_ELEC	118.476281	0.0	1295.495129
DEC_THHP_GAS	1e-06	0.0	0.000166
DEC_COGEN_GAS	0.0	0.0	0.000164
DEC_COGEN_OIL	0.0	0.0	0.000106
DEC_ADVCOGEN_GAS	0.0	0.0	7.3e-05
DEC_ADVCOGEN_H2	0.0	0.0	2e-06
DEC_BOILER_GAS	0.0	0.0	5.4e-05
DEC_BOILER_WOOD	0.0	0.0	0.000179
DEC_BOILER_OIL	0.0	0.0	0.000154
DEC_SOLAR	2e-06	0.0	0.0
DEC_DIRECT_ELEC	0.0	0.0	0.0
TRAMWAY_TROLLEY	5.20967	0.0	0.0
BUS_COACH_DIESEL	0.0	0.0	1.4e-05
BUS_COACH_HYDIESEL	0.0	0.0	1.2e-05
BUS_COACH_CNG_STOICH	0.0	0.0	1.5e-05
BUS_COACH_FC_HYBRIDH2	3e-06	0.0	1e-05
BUS_COACH_ELECTRIC	77.790041	0.0	48.003374
TRAIN_PUB	17.641455	0.0	4.648255
CAR_GASOLINE	0.0	0.0	9e-06
CAR_DIESEL	0.0	0.0	1.1e-05
CAR_NG	0.0	0.0	8e-06
CAR_METHANOL	0.0	0.0	1.1e-05
CAR_HEV	0.0	0.0	7e-06
