source,target,realValue,layerID,layerColor,layerUnit
Imp. Ammonia RE,Ammonia,9.42,Ammonia,#000ECD,TWh
Ammonia,Non-energy demand,9.42,Ammonia,#000ECD,TWh
Gas,Methane-to-Methanol,2.16,Gas,#FFD700,TWh
Methane-to-Methanol,Methanol,1.42,Methanol,#CC0066,TWh
Methanol,Non-energy demand,1.42,Methanol,#CC0066,TWh
Oil,NSC,69.37,Naphtha,#8B008B,TWh
Elec,NSC,0.81,Electricity,#00BFFF,TWh
Heat HT,NSC,0.66,Heat HT,#DC143C,TWh
NSC,HVC,38.15,HVC,#00FFFF,TWh
HVC,Non-energy demand,38.15,HVC,#00FFFF,TWh
Imp. Gas,Gas,52.09,Gas,#FFD700,TWh
Gas Prod,Gas sto.,0.00,GAS,#FFD700,TWh
Gas sto.,Gas,0.00,GAS,#FFD700,TWh
Gas Prod,Gas,12.32,GAS,#FFD700,TWh
Gas,Freight,1.92,GAS,#FFD700,TWh
Gas,H2 prod,15.12,GAS,#FFD700,TWh
Gas,Boilers,45.20,GAS,#FFD700,TWh
Electricity,Elec,15.61,Electricity,#00BFFF,TWh
Wind,Elec,139.88,Wind,#27AE34,TWh
Hydro River,Elec,21.16,Hydro River,#0000FF,TWh
Coal,Boilers,35.00,Coal,#A0522D,TWh
Solar,Elec,79.42,Solar,#FFFF00,TWh
Geothermal,Elec,26.63,Geothermal,#FF0000,TWh
Waste,Boilers,38.20,Waste,#808000,TWh
Imp. Oil,Oil,69.37,Oil,#8B008B,TWh
Wood,H2 prod,74.79,Wood,#CD853F,TWh
Wood be.,Wood,99.91,Wood,#CD853F,TWh
Wood,Boilers,25.13,Wood,#CD853F,TWh
Wet biomass,Biomethanation,41.21,Wood,#CD853F,TWh
Biomethanation,Gas Prod,12.32,GAS,#FFD700,TWh
Elec,Mob priv,113.91,Electricity,#00BFFF,TWh
Elec,Freight,5.34,Electricity,#00BFFF,TWh
Elec,Exp & Loss,21.25,Electricity,#00BFFF,TWh
Elec,Elec demand,113.47,Electricity,#00BFFF,TWh
Elec,Storage,16.57,Electricity,#00BFFF,TWh
Storage,Elec demand,16.41,Electricity,#00BFFF,TWh
Elec,HPs,84.12,Electricity,#00BFFF,TWh
Elec,Heat HT,23.11,Electricity,#00BFFF,TWh
Elec,Electrolyser,59.51,Electricity,#00BFFF,TWh
Heat HT,Electrolyser,10.50,Heat HT,#DC143C,TWh
Electrolyser,H2 prod,55.31,Electricity,#00BFFF,TWh
Electrolyser,DHN,1.05,Heat LT,#FA8072,TWh
H2 prod,H2 sto.,0.00,H2,#FF00FF,TWh
H2 sto.,H2,0.00,H2,#FF00FF,TWh
H2 prod,H2,98.55,H2,#FF00FF,TWh
H2,Freight,98.55,H2,#FF00FF,TWh
HPs,Dec. sto,44.85,Heat LT,#FA8072,TWh
HPs,Heat LT Dec,141.14,Heat LT,#FA8072,TWh
HPs,DHN,82.01,Heat LT,#FA8072,TWh
Dec. sto,Heat LT Dec,41.74,Heat LT,#FA8072,TWh
Boilers,Heat HT,123.66,Heat HT,#DC143C,TWh
DHN,Heat LT DHN,52.33,Heat LT,#FA8072,TWh
DHN,Loss DHN,4.15,Heat LT,#FA8072,TWh
DHN,DHN Sto,26.58,Heat LT,#FA8072,TWh
DHN Sto,Heat LT DHN,26.05,Heat LT,#FA8072,TWh
Heat HT,Ind Heat Demand,135.61,Heat HT,#DC143C,TWh
