TECHNOLOGIES	 c_inv	 c_maint	 lifetime	  f_min	 f	 f_max	 fmin_perc	f_perc	 fmax_perc	 c_p	 c_p_max	 tau	 gwp_constr
 UNITS	[M€/GW]	 [M€/GW/y]	 [y]	 [GW or GWh]	 [GW or GWh]	 [GW or GWh]	 [0-1]	 [0-1]	 [0-1]	 [0-1]	 [0-1]	 [-]	 [ktCO2-eq./GW or GWh]
PT_POWER_BLOCK	0.000059	0.000004	25.000000	0.000000	0.000000	10.000000	0.000000	0.000000	1.000000	0.000475	1.000000	0.048263	0.000000
ST_POWER_BLOCK	478.308708	47.830871	25.000000	0.000000	9.566174	10.000000	0.000000	0.148587	1.000000	1.000000	1.000000	0.048263	0.000000
HYDRO_DAM	4557.758740	22.786953	40.000000	0.000000	1.085000	1.085000	0.000000	0.016853	1.000000	1.000000	1.000000	0.033427	1836.774800
TIDAL	200.690000	12.460000	40.000000	0.000000	0.070000	0.070000	0.000000	0.001087	1.000000	1.000000	1.000000	0.033427	0.000000
WAVE	0.000000	0.000000	20.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	1.000000	0.058246	0.000000
NUCLEAR	0.000000	0.000000	60.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.849000	0.025393	0.000000
CCGT	0.000024	0.000001	25.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000050	0.961540	0.048263	0.000006
CCGT_AMMONIA	0.000019	0.000000	25.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000011	0.630000	0.048263	0.000004
COAL_US	0.000000	0.000000	35.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.868000	0.036934	0.000000
COAL_IGCC	0.000000	0.000000	35.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.856000	0.036934	0.000000
PV	202001.556202	2306.864512	25.000000	0.000000	213.302313	1217.000000	0.100000	0.645946	1.000000	0.194966	1.000000	0.048263	443973.832787
WIND_ONSHORE	40811.716488	474.672622	30.000000	0.000000	38.487459	704.000000	0.140000	0.150000	0.150000	0.250917	1.000000	0.041639	23971.913743
