source,target,realValue,layerID,layerColor,layerUnit
Imp. Ammonia,Ammonia,1.63,Ammonia,#000ECD,TWh
Ammonia,Non-energy demand,9.81,Ammonia,#000ECD,TWh
H2,Haber-Bosch,9.24,H2,#FF00FF,TWh
Elec,Haber-Bosch,1.00,Electricity,#00BFFF,TWh
Haber-Bosch,DHN,1.10,DHN,#FA8072,TWh
Haber-Bosch,Ammonia,8.18,Ammonia,#000ECD,TWh
Imp. Methanol,Methanol,1.48,Methanol,#CC0066,TWh
Methanol,Non-energy demand,1.48,Methanol,#CC0066,TWh
Oil,NSC,72.37,Naphtha,#8B008B,TWh
Elec,NSC,0.84,Electricity,#00BFFF,TWh
Heat HT,NSC,0.69,Heat HT,#DC143C,TWh
NSC,HVC,39.80,HVC,#00FFFF,TWh
HVC,Non-energy demand,39.80,HVC,#00FFFF,TWh
Imp. Gasoline,Gasoline,7.99,Gasoline,#808080,TWh
Gasoline,Mob priv,-7.99,Gasoline,#808080,TWh
Imp. Diesel,Diesel,83.07,Diesel,#D3D3D3,TWh
Diesel,Mob priv,51.31,Diesel,#D3D3D3,TWh
Diesel,Mob public,1.95,Diesel,#D3D3D3,TWh
Diesel,Freight,29.82,Diesel,#D3D3D3,TWh
Imp. Gas,Gas,121.44,Gas,#FFD700,TWh
Gas Prod,Gas,2.04,GAS,#FFD700,TWh
Gas,Mob public,0.98,GAS,#FFD700,TWh
Gas,Freight,1.78,GAS,#FFD700,TWh
Gas,H2 prod,12.61,GAS,#FFD700,TWh
Gas,Elec,21.01,GAS,#FFD700,TWh
Gas,CHP,19.36,GAS,#FFD700,TWh
Gas,Boilers,67.74,GAS,#FFD700,TWh
Electricity,Elec,15.86,Electricity,#00BFFF,TWh
Uranium,Elec,133.52,Nuclear,#FFC0CB,TWh
Wind,Elec,5.04,Wind,#27AE34,TWh
Hydro River,Elec,0.46,Hydro River,#0000FF,TWh
Coal,Elec,6.06,Coal,#A0522D,TWh
Coal,Boilers,26.40,Coal,#A0522D,TWh
Solar,Elec,4.00,Solar,#FFFF00,TWh
Solar,Dec. sto,0.00,Solar,#FFFF00,TWh
Solar,Heat LT Dec,0.29,Solar,#FFFF00,TWh
Geothermal,DHN,0.03,Geothermal,#FF0000,TWh
Waste,CHP,9.32,Waste,#808000,TWh
Imp. Oil,Oil,161.28,Oil,#8B008B,TWh
Oil,Boilers,88.92,Oil,#8B008B,TWh
Wood,CHP,0.08,Wood,#CD853F,TWh
Wood,Boilers,19.34,Wood,#CD853F,TWh
Wet biomass,Biomethanation,6.82,Wood,#CD853F,TWh
Biomethanation,Gas Prod,2.04,GAS,#FFD700,TWh
Elec,Mob public,1.48,Electricity,#00BFFF,TWh
Elec,Freight,0.61,Electricity,#00BFFF,TWh
Elec,Exp & Loss,8.21,Electricity,#00BFFF,TWh
Elec,Curt.,0.41,Electricity,#00BFFF,TWh
Elec,Elec demand,80.76,Electricity,#00BFFF,TWh
Wind,Curt.,0.19,Wind,#27AE34,TWh
Elec,Storage,1.01,Electricity,#00BFFF,TWh
Storage,Elec demand,0.72,Electricity,#00BFFF,TWh
Elec,HPs,0.70,Electricity,#00BFFF,TWh
H2 prod,H2,9.24,H2,#FF00FF,TWh
CHP,Elec,10.51,Electricity,#00BFFF,TWh
CHP,Dec. sto,0.00,Heat LT,#FA8072,TWh
CHP,Heat LT Dec,1.13,Heat LT,#FA8072,TWh
CHP,DHN,1.57,Heat LT,#FA8072,TWh
CHP,Heat HT,10.14,Heat HT,#DC143C,TWh
HPs,Heat LT Dec,1.79,Heat LT,#FA8072,TWh
HPs,DHN,0.13,Heat LT,#FA8072,TWh
Boilers,Dec. sto,0.00,Heat LT,#FA8072,TWh
Boilers,Heat LT Dec,130.39,Heat LT,#FA8072,TWh
Boilers,DHN,0.04,Heat LT,#FA8072,TWh
Boilers,Heat HT,53.10,Heat HT,#DC143C,TWh
DHN,Heat LT DHN,2.73,Heat LT,#FA8072,TWh
DHN,Loss DHN,0.14,Heat LT,#FA8072,TWh
Heat HT,Ind Heat Demand,62.56,Heat HT,#DC143C,TWh
