Name	Used	Potential
AMMONIA	0.000610	Infinity
AMMONIA_RE_BE	0.000000	0.000000
AMMONIA_RE_IMPORT	0.001295	Infinity
BIODIESEL	0.001840	Infinity
BIODIESEL_BE	0.000000	0.000000
BIOETHANOL	0.001583	Infinity
CO2_ATM	0.000583	Infinity
CO2_CAPTURED	0.000000	0.000000
CO2_EMISSIONS	38888.922244	Infinity
CO2_INDUSTRY	0.000000	0.000000
COAL	27514.751438	33354.999440
DIESEL	29198.182561	Infinity
ELEC_EXPORT	17.636228	Infinity
ELECTRICITY	46.591177	26695.865580
GAS	92409.662037	Infinity
GAS_RE_BE	0.000000	0.000000
GAS_RE_IMPORT	0.000015	Infinity
GASOLINE	9703.929101	Infinity
H2	0.000016	Infinity
H2_RE_BE	0.000000	0.000000
H2_RE_IMPORT	0.000006	Infinity
LFO	78170.029465	Infinity
LFO_RE_BE	0.000000	0.000000
METHANOL	53093.509929	Infinity
METHANOL_RE_BE	0.000000	0.000000
METHANOL_RE_IMPORT	0.000309	Infinity
RES_GEO	0.018013	Infinity
RES_HYDRO	0.026935	Infinity
RES_SOLAR	252.898964	Infinity
RES_WIND	16087.620450	Infinity
URANIUM	186786.167614	Infinity
WASTE	9733.973653	17800.000000
WET_BIOMASS	38899.990618	38900.000000
WOOD	23400.000157	23400.000000
WOOD_PRODUCTION	0.001267	70200.000000
