TECHNOLOGIES	 c_inv	 c_maint	 lifetime	  f_min	 f	 f_max	 fmin_perc	f_perc	 fmax_perc	 c_p	 c_p_max	 tau	 gwp_constr
 UNITS	[M€/GW]	 [M€/GW/y]	 [y]	 [GW or GWh]	 [GW or GWh]	 [GW or GWh]	 [0-1]	 [0-1]	 [0-1]	 [0-1]	 [0-1]	 [-]	 [ktCO2-eq./GW or GWh]
NUCLEAR	0.000000	0.000000	60.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.849000	0.025393	0.000000
CCGT	0.001273	0.000032	25.000000	0.000000	0.000002	Infinity	0.000000	0.000000	1.000000	0.001293	0.961540	0.048263	0.000303
CCGT_AMMONIA	0.001169	0.000030	25.000000	0.000000	0.000002	Infinity	0.000000	0.000000	1.000000	0.000187	0.630000	0.048263	0.000278
COAL_US	0.000000	0.000000	35.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.868000	0.036934	0.000000
COAL_IGCC	0.000000	0.000000	35.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.856000	0.036934	0.000000
PV	51482.243260	587.931175	25.000000	0.000000	59.174992	59.200000	0.000000	0.603350	1.000000	0.117221	1.000000	0.048263	123168.604125
WIND_ONSHORE	10400.000006	120.960000	30.000000	0.000000	10.000000	10.000000	0.000000	0.198012	1.000000	0.227648	1.000000	0.041639	6228.500004
WIND_OFFSHORE	29847.776040	207.665972	30.000000	0.000000	5.999999	6.000000	0.000000	0.194002	1.000000	0.371730	1.000000	0.041639	3737.099504
HYDRO_RIVER	580.165568	5.801149	40.000000	0.000000	0.115000	0.115000	0.000000	0.004637	1.000000	0.463544	1.000000	0.033427	145.224242
GEOTHERMAL	0.000000	0.000000	30.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.950000	0.041639	0.000000
IND_COGEN_GAS	9643.488573	619.874465	25.000000	0.000000	6.848923	Infinity	0.000000	0.745022	1.000000	0.797641	0.850000	0.048263	7015.488459
IND_COGEN_WOOD	0.001090	0.000040	25.000000	0.000000	0.000001	Infinity	0.000000	0.000000	1.000000	0.000437	0.850000	0.048263	0.000167
IND_COGEN_WASTE	0.000998	0.000037	25.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000201	0.850000	0.048263	0.000221
IND_BOILER_GAS	448.862322	8.993144	17.000000	0.000000	7.622047	Infinity	0.000000	0.174572	1.000000	0.167944	0.950000	0.067080	93.903614
IND_BOILER_WOOD	0.001073	0.000021	17.000000	0.000000	0.000009	Infinity	0.000000	0.000000	1.000000	0.000728	0.900000	0.067080	0.000269
IND_BOILER_OIL	0.001337	0.000029	17.000000	0.000000	0.000024	Infinity	0.000000	0.000000	1.000000	0.004185	0.950000	0.067080	0.000300
IND_BOILER_COAL	0.000715	0.000014	17.000000	0.000000	0.000006	Infinity	0.000000	0.000000	1.000000	0.001791	0.900000	0.067080	0.000299
IND_BOILER_WASTE	50.926601	1.018526	17.000000	0.000000	0.442148	Infinity	0.000000	0.027456	1.000000	0.455328	0.900000	0.067080	12.764811
IND_DIRECT_ELEC	1660.547686	7.532932	15.000000	0.000000	4.996533	Infinity	0.000000	0.052950	1.000000	0.077707	0.950000	0.074944	7.344903
DHN_HP_ELEC	2816.061498	95.490384	25.000000	0.000000	8.168179	Infinity	0.000000	1.000000	1.000000	0.653106	0.950000	0.048263	1427.716061
DHN_COGEN_GAS	0.001410	0.000041	25.000000	0.000000	0.000001	Infinity	0.000000	0.000000	1.000000	0.003589	0.850000	0.048263	0.000552
DHN_COGEN_WOOD	0.000825	0.000030	25.000000	0.000000	0.000001	Infinity	0.000000	0.000000	1.000000	0.000260	0.850000	0.048263	0.000126
DHN_COGEN_WASTE	0.000864	0.000032	25.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000167	0.850000	0.048263	0.000191
DHN_COGEN_WET_BIOMASS	0.000518	0.000042	25.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000378	0.750000	0.048263	0.000386
DHN_COGEN_BIO_HYDROLYSIS	0.000654	0.000032	15.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000082	0.850000	0.074944	0.000093
DHN_BOILER_GAS	0.000239	0.000005	17.000000	0.000000	0.000004	Infinity	0.000000	0.000000	1.000000	0.001807	0.950000	0.067080	0.000050
DHN_BOILER_WOOD	0.000295	0.000006	17.000000	0.000000	0.000003	Infinity	0.000000	0.000000	1.000000	0.000410	0.900000	0.067080	0.000074
DHN_BOILER_OIL	0.000185	0.000004	17.000000	0.000000	0.000003	Infinity	0.000000	0.000000	1.000000	0.000620	0.950000	0.067080	0.000041
DHN_DEEP_GEO	0.000000	0.000000	30.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.850000	0.041639	0.000000
DHN_SOLAR	0.000276	0.000000	30.000000	0.000000	0.000001	Infinity	0.000000	0.000000	1.000000	0.000388	1.000000	0.041639	0.000169
DEC_HP_ELEC	9585.176655	399.651332	18.000000	0.000000	19.480483	Infinity	0.000000	1.000000	1.000000	0.449747	1.000000	0.063806	3212.136775
DEC_THHP_GAS	0.002041	0.000060	20.000000	0.000000	0.000006	Infinity	0.000000	0.000000	1.000000	0.012204	1.000000	0.058246	0.002469
DEC_COGEN_GAS	0.001521	0.000098	20.000000	0.000000	0.000001	Infinity	0.000000	0.000000	1.000000	0.001672	1.000000	0.058246	0.001107
DEC_COGEN_OIL	0.001139	0.000070	20.000000	0.000000	0.000001	Infinity	0.000000	0.000000	1.000000	0.000708	1.000000	0.058246	0.000894
DEC_ADVCOGEN_GAS	0.001998	0.000037	20.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000573	1.000000	0.058246	0.000605
DEC_ADVCOGEN_H2	0.002034	0.000038	20.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000167	1.000000	0.058246	0.000616
DEC_BOILER_GAS	0.001583	0.000048	17.000000	0.000000	0.000010	Infinity	0.000000	0.000000	1.000000	0.001332	1.000000	0.067080	0.000211
DEC_BOILER_WOOD	0.001347	0.000047	17.000000	0.000000	0.000003	Infinity	0.000000	0.000000	1.000000	0.000518	1.000000	0.067080	0.000061
DEC_BOILER_OIL	0.001314	0.000079	17.000000	0.000000	0.000009	Infinity	0.000000	0.000000	1.000000	0.001021	1.000000	0.067080	0.000195
DEC_SOLAR	0.006163	0.000068	20.000000	0.000000	0.000009	Infinity	0.000000	0.000000	1.000000	0.004272	1.000000	0.058246	0.001896
DEC_DIRECT_ELEC	0.002219	0.000010	15.000000	0.000000	0.000055	Infinity	0.000000	0.000000	1.000000	0.001006	1.000000	0.074944	0.000082
TRAMWAY_TROLLEY	4725.034383	94.500688	30.000000	0.000000	7.560055	Infinity	0.000000	0.300000	0.300000	0.342470	0.342470	0.041639	0.000000
BUS_COACH_DIESEL	0.000299	0.000015	15.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.001452	0.296800	0.074944	0.000000
BUS_COACH_HYDIESEL	0.003889	0.000156	15.000000	0.000000	0.000005	Infinity	0.000000	0.000000	1.000000	0.013848	0.296800	0.074944	0.000000
BUS_COACH_CNG_STOICH	3553.935694	177.697108	15.000000	0.000000	5.815542	Infinity	0.000000	0.199999	1.000000	0.296800	0.296800	0.074944	0.000000
BUS_COACH_FC_HYBRIDH2	0.000239	0.000007	15.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000496	0.296800	0.074944	0.000000
BUS_COACH_ELECTRIC	0.024696	0.000741	15.000000	0.000000	0.000024	Infinity	0.000000	0.000001	1.000000	0.070447	0.296800	0.074944	0.000000
TRAIN_PUB	23625.648799	852.657313	40.000000	0.000000	15.687473	Infinity	0.000000	0.500000	0.500000	0.275070	0.275070	0.033427	0.000000
CAR_GASOLINE	12608.700236	720.000013	10.000000	30.000000	30.000001	Infinity	0.000000	0.178568	1.000000	0.051370	0.051370	0.108434	0.000000
CAR_DIESEL	0.000000	0.000000	10.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.051370	0.108434	0.000000
CAR_NG	0.000000	0.000000	10.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.051370	0.108434	0.000000
CAR_METHANOL	0.000000	0.000000	10.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.051370	0.108434	0.000000
CAR_HEV	0.000897	0.000071	10.000000	0.000000	0.000002	Infinity	0.000000	0.000000	1.000000	0.001073	0.051370	0.108434	0.000000
CAR_PHEV	0.049944	0.003721	10.000000	0.000000	0.000109	Infinity	0.000000	0.000000	1.000000	0.029651	0.051370	0.108434	0.000000
CAR_BEV	59869.751318	1380.027921	10.000000	0.000000	138.002792	Infinity	0.000000	0.821431	1.000000	0.051370	0.051370	0.108434	0.000000
CAR_FUEL_CELL	0.001075	0.000016	10.000000	0.000000	0.000002	Infinity	0.000000	0.000000	1.000000	0.000867	0.051370	0.108434	0.000000
