source,target,realValue,layerID,layerColor,layerUnit
Imp. Ammonia,Ammonia,6.18,Ammonia,#000ECD,TWh
Ammonia,Non-energy demand,9.42,Ammonia,#000ECD,TWh
H2,Haber-Bosch,3.66,H2,#FF00FF,TWh
Elec,Haber-Bosch,0.40,Electricity,#00BFFF,TWh
Haber-Bosch,DHN,0.43,DHN,#FA8072,TWh
Haber-Bosch,Ammonia,3.24,Ammonia,#000ECD,TWh
Imp. Methanol,Methanol,0.52,Methanol,#CC0066,TWh
Gas,Methane-to-Methanol,73.78,Gas,#FFD700,TWh
Methane-to-Methanol,Methanol,48.25,Methanol,#CC0066,TWh
Methanol,Non-energy demand,1.42,Methanol,#CC0066,TWh
Methanol,MTO,47.35,Methanol,#CC0066,TWh
Heat HT,MTO,12.59,Heat HT,#DC143C,TWh
MTO,HVC,38.15,HVC,#00FFFF,TWh
HVC,Non-energy demand,38.15,HVC,#00FFFF,TWh
Gas Prod,Gas sto.,0.00,GAS,#FFD700,TWh
Gas sto.,Gas,0.00,GAS,#FFD700,TWh
Gas Prod,Gas,173.29,GAS,#FFD700,TWh
Gas,Mob priv,97.60,GAS,#FFD700,TWh
Gas,Freight,1.92,GAS,#FFD700,TWh
Wind,Elec,524.25,Wind,#27AE34,TWh
Hydro River,Elec,21.16,Hydro River,#0000FF,TWh
Solar,Elec,79.42,Solar,#FFFF00,TWh
Wood,H2 prod,99.91,Wood,#CD853F,TWh
Wood be.,Wood,99.91,Wood,#CD853F,TWh
Elec,Mob priv,66.85,Electricity,#00BFFF,TWh
Elec,Freight,57.20,Electricity,#00BFFF,TWh
Elec,Exp & Loss,37.33,Electricity,#00BFFF,TWh
Elec,Elec demand,47.30,Electricity,#00BFFF,TWh
Wind,Curt.,5.02,Wind,#27AE34,TWh
Elec,Storage,83.43,Electricity,#00BFFF,TWh
Storage,Elec demand,82.58,Electricity,#00BFFF,TWh
Elec,HPs,78.72,Electricity,#00BFFF,TWh
Elec,Heat HT,181.40,Electricity,#00BFFF,TWh
Elec,Electrolyser,188.16,Electricity,#00BFFF,TWh
Heat HT,Electrolyser,33.20,Heat HT,#DC143C,TWh
Electrolyser,H2 prod,174.88,Electricity,#00BFFF,TWh
Electrolyser,DHN,3.32,Heat LT,#FA8072,TWh
H2 prod,H2 sto.,12.87,H2,#FF00FF,TWh
H2 sto.,H2,11.12,H2,#FF00FF,TWh
H2 prod,H2,204.98,H2,#FF00FF,TWh
H2,Freight,4.72,H2,#FF00FF,TWh
H2,Gas Prod,207.95,H2,#FF00FF,TWh
HPs,Dec. sto,44.84,Heat LT,#FA8072,TWh
HPs,Heat LT Dec,141.19,Heat LT,#FA8072,TWh
HPs,DHN,60.75,Heat LT,#FA8072,TWh
Dec. sto,Heat LT Dec,41.68,Heat LT,#FA8072,TWh
DHN,Heat LT DHN,69.94,Heat LT,#FA8072,TWh
DHN,Loss DHN,5.78,Heat LT,#FA8072,TWh
DHN,DHN Sto,39.91,Heat LT,#FA8072,TWh
DHN Sto,Heat LT DHN,8.44,Heat LT,#FA8072,TWh
Heat HT,Ind Heat Demand,135.61,Heat HT,#DC143C,TWh
