source,target,realValue,layerID,layerColor,layerUnit
Imp. Ammonia RE,Ammonia,3.92,Ammonia,#000ECD,TWh
Ammonia,Non-energy demand,10.56,Ammonia,#000ECD,TWh
H2,Haber-Bosch,7.51,H2,#FF00FF,TWh
Elec,Haber-Bosch,0.81,Electricity,#00BFFF,TWh
Haber-Bosch,DHN,0.89,DHN,#FA8072,TWh
Haber-Bosch,Ammonia,6.64,Ammonia,#000ECD,TWh
Imp. Methanol,Methanol,35.67,Methanol,#CC0066,TWh
Gas,Methane-to-Methanol,1.50,Gas,#FFD700,TWh
Methane-to-Methanol,Methanol,0.98,Methanol,#CC0066,TWh
Methanol,Non-energy demand,1.60,Methanol,#CC0066,TWh
Methanol,MTO,31.91,Methanol,#CC0066,TWh
Heat HT,MTO,8.48,Heat HT,#DC143C,TWh
MTO,HVC,25.71,HVC,#00FFFF,TWh
HVC,Non-energy demand,42.85,HVC,#00FFFF,TWh
Imp. Gas,Gas,44.08,Gas,#FFD700,TWh
Gas Prod,Gas sto.,0.00,GAS,#FFD700,TWh
Gas sto.,Gas,0.00,GAS,#FFD700,TWh
Gas Prod,Gas,16.45,GAS,#FFD700,TWh
Gas,CHP,52.75,GAS,#FFD700,TWh
Gas,Boilers,6.29,GAS,#FFD700,TWh
Electricity,Elec,27.57,Electricity,#00BFFF,TWh
Wind,Elec,39.23,Wind,#27AE34,TWh
Hydro River,Elec,0.49,Hydro River,#0000FF,TWh
Solar,Elec,61.53,Solar,#FFFF00,TWh
Waste,Boilers,17.80,Waste,#808000,TWh
Wood,H2 prod,22.11,Wood,#CD853F,TWh
Wood prod.,Wood,33.52,Wood,#CD853F,TWh
Wood be.,Wood,23.40,Wood,#CD853F,TWh
Wood,Adlibio to hvc,34.81,Wood,#CD853F,TWh
H2,Adlibio to hvc,12.14,H2,#FF00FF,TWh
Adlibio to hvc,HVC,17.15,HVC,#00FFFF,TWh
Adlibio to hvc,Heat HT,11.40,HEAT_HIGH_T,#DC143C,TWh
Wet biomass,Biomethanation,38.90,Wood,#CD853F,TWh
Biomethanation,Gas Prod,16.45,GAS,#FFD700,TWh
Biomethanation,Elec,1.56,Electricity,#00BFFF,TWh
Elec,Mob priv,10.11,Electricity,#00BFFF,TWh
Elec,Mob public,1.34,Electricity,#00BFFF,TWh
Elec,Freight,1.42,Electricity,#00BFFF,TWh
Elec,Exp & Loss,8.03,Electricity,#00BFFF,TWh
Elec,Curt.,1.11,Electricity,#00BFFF,TWh
Elec,Elec demand,103.14,Electricity,#00BFFF,TWh
Solar,Curt.,0.96,Solar,#FFFF00,TWh
Wind,Curt.,3.73,Wind,#27AE34,TWh
Elec,Storage,2.42,Electricity,#00BFFF,TWh
Storage,Elec demand,2.02,Electricity,#00BFFF,TWh
Elec,HPs,31.37,Electricity,#00BFFF,TWh
Elec,HT sto,7.42,Electricity,#00BFFF,TWh
HT sto,Heat HT,7.33,Heat HT,#DC143C,TWh
Elec,Heat HT,1.78,Electricity,#00BFFF,TWh
Imp. H2 RE,H2,65.61,H2,#FF00FF,TWh
H2 prod,H2 sto.,2.00,H2,#FF00FF,TWh
H2 sto.,H2,1.73,H2,#FF00FF,TWh
H2 prod,H2,7.84,H2,#FF00FF,TWh
H2,CHP,31.61,H2,#FF00FF,TWh
H2,Freight,15.57,H2,#FF00FF,TWh
CHP,Elec,41.54,Electricity,#00BFFF,TWh
CHP,Dec. sto,1.12,Heat LT,#FA8072,TWh
CHP,Heat LT Dec,5.83,Heat LT,#FA8072,TWh
CHP,Heat HT,24.26,Heat HT,#DC143C,TWh
HPs,Dec. sto,13.83,Heat LT,#FA8072,TWh
HPs,Heat LT Dec,52.72,Heat LT,#FA8072,TWh
HPs,DHN,44.03,Heat LT,#FA8072,TWh
Dec. sto,Heat LT Dec,13.72,Heat LT,#FA8072,TWh
Boilers,Heat HT,20.42,Heat HT,#DC143C,TWh
DHN,Heat LT DHN,30.11,Heat LT,#FA8072,TWh
DHN,Loss DHN,2.25,Heat LT,#FA8072,TWh
DHN,DHN Sto,12.56,Heat LT,#FA8072,TWh
DHN Sto,Heat LT DHN,12.34,Heat LT,#FA8072,TWh
Heat HT,Ind Heat Demand,56.71,Heat HT,#DC143C,TWh
