Name	Used	Potential
AMMONIA	0.000155	Infinity
AMMONIA_RE_BE	0.000000	0.000000
AMMONIA_RE_IMPORT	10197.989693	Infinity
BIODIESEL	0.000436	Infinity
BIODIESEL_BE	0.000000	0.000000
BIOETHANOL	0.000525	Infinity
CO2_ATM	0.000476	Infinity
CO2_CAPTURED	0.000000	0.000000
CO2_EMISSIONS	47101.420726	Infinity
CO2_INDUSTRY	0.000000	0.000000
COAL	0.001849	33354.999440
DIESEL	14135.972950	Infinity
ELEC_EXPORT	523.716687	Infinity
ELECTRICITY	27567.311264	27567.311340
GAS	100463.762523	Infinity
GAS_RE_BE	0.000000	0.000000
GAS_RE_IMPORT	0.000002	Infinity
GASOLINE	9532.711363	Infinity
H2	0.000001	Infinity
H2_RE_BE	0.000000	0.000000
H2_RE_IMPORT	0.000008	Infinity
LFO	0.001129	Infinity
LFO_RE_BE	0.000000	0.000000
METHANOL	56148.920468	Infinity
METHANOL_RE_BE	0.000000	0.000000
METHANOL_RE_IMPORT	0.000168	Infinity
RES_GEO	0.000000	Infinity
RES_HYDRO	480.520772	Infinity
RES_SOLAR	49892.358205	Infinity
RES_WIND	40602.302025	Infinity
URANIUM	0.000000	Infinity
WASTE	13491.353035	17800.000000
WET_BIOMASS	38900.000660	38900.000000
WOOD	23399.999637	23400.000000
WOOD_PRODUCTION	0.004263	70200.000000
