TECHNOLOGIES	 c_inv	 c_maint	 lifetime	  f_min	 f	 f_max	 fmin_perc	f_perc	 fmax_perc	 c_p	 c_p_max	 tau	 gwp_constr
 UNITS	[M€/GW]	 [M€/GW/y]	 [y]	 [GW or GWh]	 [GW or GWh]	 [GW or GWh]	 [0-1]	 [0-1]	 [0-1]	 [0-1]	 [0-1]	 [-]	 [ktCO2-eq./GW or GWh]
NUCLEAR	0.000000	0.000000	60.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.849000	0.025393	0.000000
CCGT	0.049844	0.001262	25.000000	0.000000	0.000065	Infinity	0.000000	0.000002	1.000000	0.205737	0.961540	0.048263	0.011866
CCGT_AMMONIA	0.000851	0.000022	25.000000	0.000000	0.000001	Infinity	0.000000	0.000000	1.000000	0.008576	0.630000	0.048263	0.000203
COAL_US	0.000000	0.000000	35.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.868000	0.036934	0.000000
COAL_IGCC	0.000000	0.000000	35.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.856000	0.036934	0.000000
PV	43053.096991	491.669677	25.000000	0.000000	49.486318	59.200000	0.000000	0.561238	1.000000	0.115475	1.000000	0.048263	103002.307666
WIND_ONSHORE	10400.000010	120.960000	30.000000	0.000000	10.000000	10.000000	0.000000	0.218674	1.000000	0.222651	1.000000	0.041639	6228.500006
WIND_OFFSHORE	29847.751411	207.665801	30.000000	0.000000	5.999994	6.000000	0.000000	0.214902	1.000000	0.364685	1.000000	0.041639	3737.096421
HYDRO_RIVER	580.165809	5.801152	40.000000	0.000000	0.115000	0.115000	0.000000	0.005184	1.000000	0.458953	1.000000	0.033427	145.224302
GEOTHERMAL	0.000000	0.000000	30.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.950000	0.041639	0.000000
IND_COGEN_GAS	5394.437710	346.749432	25.000000	0.000000	3.831195	Infinity	0.000000	0.454520	1.000000	0.831045	0.850000	0.048263	3924.369818
IND_COGEN_WOOD	0.000666	0.000024	25.000000	0.000000	0.000001	Infinity	0.000000	0.000000	1.000000	0.025098	0.850000	0.048263	0.000102
IND_COGEN_WASTE	0.004293	0.000158	25.000000	0.000000	0.000001	Infinity	0.000000	0.000000	1.000000	0.004562	0.850000	0.048263	0.000950
IND_BOILER_GAS	567.985017	11.379817	17.000000	0.000000	9.644847	Infinity	0.000000	0.251861	1.000000	0.182924	0.950000	0.067080	118.824510
IND_BOILER_WOOD	0.004277	0.000086	17.000000	0.000000	0.000037	Infinity	0.000000	0.000001	1.000000	0.043172	0.900000	0.067080	0.001072
IND_BOILER_OIL	0.005609	0.000121	17.000000	0.000000	0.000102	Infinity	0.000000	0.000001	1.000000	0.046720	0.950000	0.067080	0.001260
IND_BOILER_COAL	0.009892	0.000198	17.000000	0.000000	0.000086	Infinity	0.000000	0.000001	1.000000	0.087040	0.900000	0.067080	0.004138
IND_BOILER_WASTE	354.912082	7.098200	17.000000	0.000000	3.081369	Infinity	0.000000	0.236993	1.000000	0.538763	0.900000	0.067080	88.959123
IND_DIRECT_ELEC	1036.501657	4.702001	15.000000	0.000000	3.118799	Infinity	0.000000	0.056623	1.000000	0.127178	0.950000	0.074944	4.584635
DHN_HP_ELEC	2089.337276	70.847749	25.000000	0.000000	6.060266	Infinity	0.000000	0.703736	1.000000	0.620377	0.950000	0.048263	1059.273879
DHN_COGEN_GAS	2641.298403	77.225934	25.000000	0.000000	2.105476	Infinity	0.000000	0.296262	1.000000	0.751733	0.850000	0.048263	1033.535987
DHN_COGEN_WOOD	0.002604	0.000095	25.000000	0.000000	0.000002	Infinity	0.000000	0.000000	1.000000	0.012144	0.850000	0.048263	0.000398
DHN_COGEN_WASTE	0.003632	0.000134	25.000000	0.000000	0.000001	Infinity	0.000000	0.000000	1.000000	0.004229	0.850000	0.048263	0.000804
DHN_COGEN_WET_BIOMASS	0.004877	0.000397	25.000000	0.000000	0.000004	Infinity	0.000000	0.000000	1.000000	0.015555	0.750000	0.048263	0.003634
DHN_COGEN_BIO_HYDROLYSIS	0.007199	0.000352	15.000000	0.000000	0.000002	Infinity	0.000000	0.000000	1.000000	0.002098	0.850000	0.074944	0.001028
DHN_BOILER_GAS	0.002426	0.000049	17.000000	0.000000	0.000041	Infinity	0.000000	0.000001	1.000000	0.029032	0.950000	0.067080	0.000508
DHN_BOILER_WOOD	0.001798	0.000036	17.000000	0.000000	0.000016	Infinity	0.000000	0.000000	1.000000	0.018605	0.900000	0.067080	0.000451
DHN_BOILER_OIL	0.000888	0.000019	17.000000	0.000000	0.000016	Infinity	0.000000	0.000000	1.000000	0.019692	0.950000	0.067080	0.000199
DHN_DEEP_GEO	0.000000	0.000000	30.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.850000	0.041639	0.000000
DHN_SOLAR	0.003279	0.000004	30.000000	0.000000	0.000009	Infinity	0.000000	0.000000	1.000000	0.007321	1.000000	0.041639	0.002004
DEC_HP_ELEC	9574.098004	399.189411	18.000000	0.000000	19.457967	Infinity	0.000000	0.999959	1.000000	0.449627	1.000000	0.063806	3208.424152
DEC_THHP_GAS	0.226618	0.006623	20.000000	0.000000	0.000718	Infinity	0.000000	0.000037	1.000000	0.452905	1.000000	0.058246	0.274177
DEC_COGEN_GAS	0.016901	0.001086	20.000000	0.000000	0.000012	Infinity	0.000000	0.000001	1.000000	0.052490	1.000000	0.058246	0.012295
DEC_COGEN_OIL	0.029855	0.001832	20.000000	0.000000	0.000023	Infinity	0.000000	0.000001	1.000000	0.080987	1.000000	0.058246	0.023424
DEC_ADVCOGEN_GAS	0.024062	0.000448	20.000000	0.000000	0.000003	Infinity	0.000000	0.000000	1.000000	0.014778	1.000000	0.058246	0.007288
DEC_ADVCOGEN_H2	0.008815	0.000164	20.000000	0.000000	0.000001	Infinity	0.000000	0.000000	1.000000	0.008325	1.000000	0.058246	0.002670
DEC_BOILER_GAS	0.013403	0.000402	17.000000	0.000000	0.000085	Infinity	0.000000	0.000000	1.000000	0.043099	1.000000	0.067080	0.001783
DEC_BOILER_WOOD	0.005386	0.000188	17.000000	0.000000	0.000012	Infinity	0.000000	0.000000	1.000000	0.031363	1.000000	0.067080	0.000246
DEC_BOILER_OIL	0.008435	0.000506	17.000000	0.000000	0.000059	Infinity	0.000000	0.000000	1.000000	0.030862	1.000000	0.067080	0.001249
DEC_SOLAR	0.028717	0.000319	20.000000	0.000000	0.000040	Infinity	0.000000	0.000000	1.000000	0.027447	1.000000	0.058246	0.008835
DEC_DIRECT_ELEC	0.021350	0.000093	15.000000	0.000000	0.000534	Infinity	0.000000	0.000001	1.000000	0.009183	1.000000	0.074944	0.000785
TRAMWAY_TROLLEY	4725.022777	94.500456	30.000000	0.000000	7.560036	Infinity	0.000000	0.300001	0.300000	0.342473	0.342470	0.041639	0.000000
BUS_COACH_DIESEL	0.002846	0.000142	15.000000	0.000000	0.000005	Infinity	0.000000	0.000000	1.000000	0.013543	0.296800	0.074944	0.000000
BUS_COACH_HYDIESEL	0.012533	0.000501	15.000000	0.000000	0.000015	Infinity	0.000000	0.000001	1.000000	0.048312	0.296800	0.074944	0.000000
BUS_COACH_CNG_STOICH	3553.857462	177.693196	15.000000	0.000000	5.815414	Infinity	0.000000	0.199994	1.000000	0.296800	0.296800	0.074944	0.000000
BUS_COACH_FC_HYBRIDH2	0.005987	0.000231	15.000000	0.000000	0.000007	Infinity	0.000000	0.000001	1.000000	0.051324	0.296800	0.074944	0.000000
BUS_COACH_ELECTRIC	0.094939	0.004152	15.000000	0.000000	0.000133	Infinity	0.000000	0.000005	1.000000	0.317644	0.296800	0.074944	0.000000
TRAIN_PUB	23625.555477	852.653945	40.000000	0.000000	15.687412	Infinity	0.000000	0.499999	0.500000	0.275071	0.275070	0.033427	0.000000
CAR_GASOLINE	21014.500072	1200.000004	10.000000	50.000000	50.000000	Infinity	0.000000	0.297614	1.000000	0.051370	0.051370	0.108434	0.000000
CAR_DIESEL	0.000706	0.000039	10.000000	0.000000	0.000002	Infinity	0.000000	0.000000	1.000000	0.002711	0.051370	0.108434	0.000000
CAR_NG	0.001241	0.000069	10.000000	0.000000	0.000003	Infinity	0.000000	0.000000	1.000000	0.003059	0.051370	0.108434	0.000000
CAR_METHANOL	0.000984	0.000056	10.000000	0.000000	0.000002	Infinity	0.000000	0.000000	1.000000	0.003092	0.051370	0.108434	0.000000
CAR_HEV	0.000922	0.000073	10.000000	0.000000	0.000002	Infinity	0.000000	0.000000	1.000000	0.002963	0.051370	0.108434	0.000000
CAR_PHEV	0.486949	0.036278	10.000000	0.000000	0.001067	Infinity	0.000000	0.000004	1.000000	0.030643	0.051370	0.108434	0.000000
CAR_BEV	51192.875330	1180.021560	10.000000	0.000000	118.002156	Infinity	0.000000	0.702382	1.000000	0.051370	0.051370	0.108434	0.000000
CAR_FUEL_CELL	0.001033	0.000015	10.000000	0.000000	0.000002	Infinity	0.000000	0.000000	1.000000	0.003872	0.051370	0.108434	0.000000
