TECHNOLOGIES	 c_inv	 c_maint	 lifetime	  f_min	 f	 f_max	 fmin_perc	f_perc	 fmax_perc	 c_p	 c_p_max	 tau	 gwp_constr
 UNITS	[M€/GW]	 [M€/GW/y]	 [y]	 [GW or GWh]	 [GW or GWh]	 [GW or GWh]	 [0-1]	 [0-1]	 [0-1]	 [0-1]	 [0-1]	 [-]	 [ktCO2-eq./GW or GWh]
NUCLEAR	0.000000	0.000000	60.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.849000	0.025393	0.000000
CCGT	0.011615	0.000294	25.000000	0.000000	0.000015	Infinity	0.000000	0.000000	1.000000	0.039240	0.961540	0.048263	0.002765
CCGT_AMMONIA	0.000498	0.000013	25.000000	0.000000	0.000001	Infinity	0.000000	0.000000	1.000000	0.002122	0.630000	0.048263	0.000119
COAL_US	0.000000	0.000000	35.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.868000	0.036934	0.000000
COAL_IGCC	0.000000	0.000000	35.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.856000	0.036934	0.000000
PV	45550.843734	520.194136	25.000000	0.000000	52.357292	59.200000	0.000000	0.574734	1.000000	0.114793	1.000000	0.048263	108978.037556
WIND_ONSHORE	10399.999913	120.959999	30.000000	0.000000	10.000000	10.000000	0.000000	0.212705	1.000000	0.222435	1.000000	0.041639	6228.499948
WIND_OFFSHORE	29847.771811	207.665943	30.000000	0.000000	5.999998	6.000000	0.000000	0.207567	1.000000	0.361770	1.000000	0.041639	3737.098975
HYDRO_RIVER	580.165800	5.801152	40.000000	0.000000	0.115000	0.115000	0.000000	0.004994	1.000000	0.454129	1.000000	0.033427	145.224300
GEOTHERMAL	0.000000	0.000000	30.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.950000	0.041639	0.000000
IND_COGEN_GAS	5882.951102	378.150618	25.000000	0.000000	4.178143	Infinity	0.000000	0.474344	1.000000	0.832371	0.850000	0.048263	4279.755738
IND_COGEN_WOOD	0.001190	0.000044	25.000000	0.000000	0.000001	Infinity	0.000000	0.000000	1.000000	0.004960	0.850000	0.048263	0.000182
IND_COGEN_WASTE	0.000787	0.000029	25.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.001104	0.850000	0.048263	0.000174
IND_BOILER_GAS	565.774727	11.335533	17.000000	0.000000	9.607314	Infinity	0.000000	0.239241	1.000000	0.182575	0.950000	0.067080	118.362110
IND_BOILER_WOOD	0.001152	0.000023	17.000000	0.000000	0.000010	Infinity	0.000000	0.000000	1.000000	0.006854	0.900000	0.067080	0.000289
IND_BOILER_OIL	0.001652	0.000036	17.000000	0.000000	0.000030	Infinity	0.000000	0.000000	1.000000	0.017460	0.950000	0.067080	0.000371
IND_BOILER_COAL	0.001711	0.000034	17.000000	0.000000	0.000015	Infinity	0.000000	0.000000	1.000000	0.008003	0.900000	0.067080	0.000716
IND_BOILER_WASTE	347.904391	6.958047	17.000000	0.000000	3.020528	Infinity	0.000000	0.219507	1.000000	0.532811	0.900000	0.067080	87.202637
IND_DIRECT_ELEC	1163.658662	5.278837	15.000000	0.000000	3.501410	Infinity	0.000000	0.066907	1.000000	0.140098	0.950000	0.074944	5.147073
DHN_HP_ELEC	2218.628297	75.231904	25.000000	0.000000	6.435283	Infinity	0.000000	0.755634	1.000000	0.627274	0.950000	0.048263	1124.823182
DHN_COGEN_GAS	2278.034935	66.604885	25.000000	0.000000	1.815905	Infinity	0.000000	0.244366	1.000000	0.718887	0.850000	0.048263	891.391553
DHN_COGEN_WOOD	0.000029	0.000001	25.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.002630	0.850000	0.048263	0.000004
DHN_COGEN_WASTE	0.000468	0.000017	25.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000976	0.850000	0.048263	0.000104
DHN_COGEN_WET_BIOMASS	0.000738	0.000060	25.000000	0.000000	0.000001	Infinity	0.000000	0.000000	1.000000	0.001734	0.750000	0.048263	0.000550
DHN_COGEN_BIO_HYDROLYSIS	0.000074	0.000004	15.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000229	0.850000	0.074944	0.000011
DHN_BOILER_GAS	0.000403	0.000008	17.000000	0.000000	0.000007	Infinity	0.000000	0.000000	1.000000	0.007307	0.950000	0.067080	0.000084
DHN_BOILER_WOOD	0.000203	0.000004	17.000000	0.000000	0.000002	Infinity	0.000000	0.000000	1.000000	0.003289	0.900000	0.067080	0.000051
DHN_BOILER_OIL	0.000152	0.000003	17.000000	0.000000	0.000003	Infinity	0.000000	0.000000	1.000000	0.004491	0.950000	0.067080	0.000034
DHN_DEEP_GEO	0.000000	0.000000	30.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.850000	0.041639	0.000000
DHN_SOLAR	0.000451	0.000001	30.000000	0.000000	0.000001	Infinity	0.000000	0.000000	1.000000	0.001424	1.000000	0.041639	0.000276
DEC_HP_ELEC	9585.007269	399.644270	18.000000	0.000000	19.480138	Infinity	0.000000	0.999994	1.000000	0.449695	1.000000	0.063806	3212.080011
DEC_THHP_GAS	0.031927	0.000933	20.000000	0.000000	0.000101	Infinity	0.000000	0.000005	1.000000	0.454681	1.000000	0.058246	0.038628
DEC_COGEN_GAS	0.003436	0.000221	20.000000	0.000000	0.000002	Infinity	0.000000	0.000000	1.000000	0.010333	1.000000	0.058246	0.002500
DEC_COGEN_OIL	0.005111	0.000314	20.000000	0.000000	0.000004	Infinity	0.000000	0.000000	1.000000	0.017688	1.000000	0.058246	0.004010
DEC_ADVCOGEN_GAS	0.005641	0.000105	20.000000	0.000000	0.000001	Infinity	0.000000	0.000000	1.000000	0.003277	1.000000	0.058246	0.001708
DEC_ADVCOGEN_H2	0.001225	0.000023	20.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.002482	1.000000	0.058246	0.000371
DEC_BOILER_GAS	0.003681	0.000110	17.000000	0.000000	0.000023	Infinity	0.000000	0.000000	1.000000	0.009246	1.000000	0.067080	0.000490
DEC_BOILER_WOOD	0.000719	0.000025	17.000000	0.000000	0.000002	Infinity	0.000000	0.000000	1.000000	0.006814	1.000000	0.067080	0.000033
DEC_BOILER_OIL	0.002292	0.000137	17.000000	0.000000	0.000016	Infinity	0.000000	0.000000	1.000000	0.008165	1.000000	0.067080	0.000340
DEC_SOLAR	0.006576	0.000073	20.000000	0.000000	0.000009	Infinity	0.000000	0.000000	1.000000	0.006544	1.000000	0.058246	0.002023
DEC_DIRECT_ELEC	0.004536	0.000020	15.000000	0.000000	0.000113	Infinity	0.000000	0.000000	1.000000	0.016638	1.000000	0.074944	0.000167
TRAMWAY_TROLLEY	4725.031435	94.500629	30.000000	0.000000	7.560050	Infinity	0.000000	0.300000	0.300000	0.342471	0.342470	0.041639	0.000000
BUS_COACH_DIESEL	0.002182	0.000109	15.000000	0.000000	0.000004	Infinity	0.000000	0.000000	1.000000	0.010767	0.296800	0.074944	0.000000
BUS_COACH_HYDIESEL	0.001103	0.000044	15.000000	0.000000	0.000001	Infinity	0.000000	0.000000	1.000000	0.005126	0.296800	0.074944	0.000000
BUS_COACH_CNG_STOICH	3553.926499	177.696648	15.000000	0.000000	5.815527	Infinity	0.000000	0.199998	1.000000	0.296800	0.296800	0.074944	0.000000
BUS_COACH_FC_HYBRIDH2	0.001161	0.000045	15.000000	0.000000	0.000001	Infinity	0.000000	0.000000	1.000000	0.013916	0.296800	0.074944	0.000000
BUS_COACH_ELECTRIC	0.013890	0.000607	15.000000	0.000000	0.000019	Infinity	0.000000	0.000001	1.000000	0.067346	0.296800	0.074944	0.000000
TRAIN_PUB	23625.650607	852.657379	40.000000	0.000000	15.687475	Infinity	0.000000	0.500000	0.500000	0.275070	0.275070	0.033427	0.000000
CAR_GASOLINE	21014.500011	1200.000001	10.000000	50.000000	50.000000	Infinity	0.000000	0.297614	1.000000	0.051370	0.051370	0.108434	0.000000
CAR_DIESEL	0.000217	0.000012	10.000000	0.000000	0.000001	Infinity	0.000000	0.000000	1.000000	0.000809	0.051370	0.108434	0.000000
CAR_NG	0.000485	0.000027	10.000000	0.000000	0.000001	Infinity	0.000000	0.000000	1.000000	0.001176	0.051370	0.108434	0.000000
CAR_METHANOL	0.000276	0.000016	10.000000	0.000000	0.000001	Infinity	0.000000	0.000000	1.000000	0.000931	0.051370	0.108434	0.000000
CAR_HEV	0.000173	0.000014	10.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000807	0.051370	0.108434	0.000000
CAR_PHEV	0.090633	0.006752	10.000000	0.000000	0.000199	Infinity	0.000000	0.000001	1.000000	0.031558	0.051370	0.108434	0.000000
CAR_BEV	51193.114182	1180.027065	10.000000	0.000000	118.002707	Infinity	0.000000	0.702385	1.000000	0.051370	0.051370	0.108434	0.000000
CAR_FUEL_CELL	0.000292	0.000004	10.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.001156	0.051370	0.108434	0.000000
