source,target,realValue,layerID,layerColor,layerUnit
Ammonia,Non-energy demand,0.08,Ammonia,#000ECD,TWh
H2,Haber-Bosch,0.09,H2,#FF00FF,TWh
Elec,Haber-Bosch,0.01,Electricity,#00BFFF,TWh
Haber-Bosch,DHN,0.01,DHN,#FA8072,TWh
Haber-Bosch,Ammonia,0.08,Ammonia,#000ECD,TWh
Gas,Methane-to-Methanol,12.32,Gas,#FFD700,TWh
Methane-to-Methanol,Methanol,8.05,Methanol,#CC0066,TWh
Methanol,Non-energy demand,0.05,Methanol,#CC0066,TWh
Methanol,Mob priv,6.96,Methanol,#CC0066,TWh
Oil,NSC,0.05,Naphtha,#8B008B,TWh
Elec,NSC,0.00,Electricity,#00BFFF,TWh
Heat HT,NSC,0.00,Heat HT,#DC143C,TWh
NSC,HVC,0.03,HVC,#00FFFF,TWh
Methanol,MTO,1.05,Methanol,#CC0066,TWh
Heat HT,MTO,0.28,Heat HT,#DC143C,TWh
MTO,HVC,0.84,HVC,#00FFFF,TWh
HVC,Non-energy demand,0.87,HVC,#00FFFF,TWh
Imp. Gasoline,Gasoline,15.04,Gasoline,#808080,TWh
Gasoline,Mob priv,-15.04,Gasoline,#808080,TWh
Imp. Diesel,Diesel,13.08,Diesel,#D3D3D3,TWh
Diesel,Mob priv,13.08,Diesel,#D3D3D3,TWh
Gas Prod,Gas sto.,0.00,GAS,#FFD700,TWh
Gas sto.,Gas,0.00,GAS,#FFD700,TWh
Gas Prod,Gas,12.32,GAS,#FFD700,TWh
Uranium,Elec,39.73,Nuclear,#FFC0CB,TWh
Hydro River,Elec,16.11,Hydro River,#0000FF,TWh
Waste,Boilers,8.20,Waste,#808000,TWh
Imp. Oil,Oil,0.05,Oil,#8B008B,TWh
Wet biomass,Biomethanation,41.21,Wood,#CD853F,TWh
Biomethanation,Gas Prod,12.32,GAS,#FFD700,TWh
Elec,Mob priv,12.58,Electricity,#00BFFF,TWh
Gasoline,Mob priv,15.04,GASOLINE,#8080800,TWh
Elec,Freight,0.71,Electricity,#00BFFF,TWh
Elec,Exp & Loss,5.01,Electricity,#00BFFF,TWh
Elec,Elec demand,28.27,Electricity,#00BFFF,TWh
Elec,Storage,8.43,Electricity,#00BFFF,TWh
Storage,Elec demand,8.34,Electricity,#00BFFF,TWh
Elec,HPs,19.67,Electricity,#00BFFF,TWh
Elec,Heat HT,15.26,Electricity,#00BFFF,TWh
Elec,Electrolyser,15.19,Electricity,#00BFFF,TWh
Heat HT,Electrolyser,2.68,Heat HT,#DC143C,TWh
Electrolyser,H2 prod,14.11,Electricity,#00BFFF,TWh
Electrolyser,DHN,0.27,Heat LT,#FA8072,TWh
H2 prod,H2,14.11,H2,#FF00FF,TWh
H2,Freight,14.03,H2,#FF00FF,TWh
HPs,Dec. sto,11.32,Heat LT,#FA8072,TWh
HPs,Heat LT Dec,32.21,Heat LT,#FA8072,TWh
HPs,DHN,19.13,Heat LT,#FA8072,TWh
Dec. sto,Heat LT Dec,10.52,Heat LT,#FA8072,TWh
Boilers,Heat HT,6.72,Heat HT,#DC143C,TWh
DHN,Heat LT DHN,13.90,Heat LT,#FA8072,TWh
DHN,Loss DHN,0.97,Heat LT,#FA8072,TWh
DHN,DHN Sto,4.53,Heat LT,#FA8072,TWh
DHN Sto,Heat LT DHN,4.41,Heat LT,#FA8072,TWh
Heat HT,Ind Heat Demand,19.02,Heat HT,#DC143C,TWh
