source,target,realValue,layerID,layerColor,layerUnit
Imp. Ammonia,Ammonia,34.12,Ammonia,#000ECD,TWh
Ammonia,Non-energy demand,10.20,Ammonia,#000ECD,TWh
Ammonia,Elec,23.92,Ammonia,#000ECD,TWh
Imp. Methanol,Methanol,56.02,Methanol,#CC0066,TWh
Methanol,Non-energy demand,1.54,Methanol,#CC0066,TWh
Methanol,Freight,3.13,Methanol,#CC0066,TWh
Methanol,MTO,51.36,Methanol,#CC0066,TWh
Heat HT,MTO,13.65,Heat HT,#DC143C,TWh
MTO,HVC,41.38,HVC,#00FFFF,TWh
HVC,Non-energy demand,41.38,HVC,#00FFFF,TWh
Imp. Bio-diesel,Diesel,2.99,Diesel,#D3D3D3,TWh
Diesel,Mob public,2.99,Diesel,#D3D3D3,TWh
Imp. Gas RE,Gas,3.32,Gas,#FFD700,TWh
Gas Prod,Gas sto.,0.00,GAS,#FFD700,TWh
Gas sto.,Gas,0.00,GAS,#FFD700,TWh
Gas Prod,Gas,22.68,GAS,#FFD700,TWh
Gas,CHP,25.71,GAS,#FFD700,TWh
Gas,Boilers,0.30,GAS,#FFD700,TWh
Electricity,Elec,27.57,Electricity,#00BFFF,TWh
Wind,Elec,42.78,Wind,#27AE34,TWh
Hydro River,Elec,0.49,Hydro River,#0000FF,TWh
Coal,Boilers,33.35,Coal,#A0522D,TWh
Solar,Elec,61.53,Solar,#FFFF00,TWh
Waste,Boilers,17.80,Waste,#808000,TWh
Wood,H2 prod,35.94,Wood,#CD853F,TWh
Wood,CHP,48.08,Wood,#CD853F,TWh
Wood,Gasifi.,9.58,Wood,#CD853F,TWh
Gasifi.,Gas Prod,6.23,GAS,#FFD700,TWh
Gasifi.,DHN,2.10,Heat LT,#FA8072,TWh
Gasifi.,Elec,0.00,Electricity,#00BFFF,TWh
Wet biomass,Biomethanation,38.90,Wood,#CD853F,TWh
Biomethanation,Gas Prod,16.45,GAS,#FFD700,TWh
Biomethanation,Elec,1.56,Electricity,#00BFFF,TWh
Elec,Mob priv,12.17,Electricity,#00BFFF,TWh
Elec,Mob public,3.87,Electricity,#00BFFF,TWh
Elec,Freight,1.45,Electricity,#00BFFF,TWh
Elec,Exp & Loss,7.93,Electricity,#00BFFF,TWh
Elec,Elec demand,91.42,Electricity,#00BFFF,TWh
Wind,Curt.,0.18,Wind,#27AE34,TWh
Elec,Storage,6.64,Electricity,#00BFFF,TWh
Storage,Elec demand,5.86,Electricity,#00BFFF,TWh
Elec,HPs,34.16,Electricity,#00BFFF,TWh
Elec,HT sto,8.94,Electricity,#00BFFF,TWh
HT sto,Heat HT,8.91,Heat HT,#DC143C,TWh
Elec,Heat HT,-0.79,Electricity,#00BFFF,TWh
Elec,Electrolyser,1.32,Electricity,#00BFFF,TWh
Heat HT,Electrolyser,0.23,Heat HT,#DC143C,TWh
Electrolyser,H2 prod,1.23,Electricity,#00BFFF,TWh
Electrolyser,DHN,0.02,Heat LT,#FA8072,TWh
Imp. H2 RE,H2,2.14,H2,#FF00FF,TWh
H2 prod,H2 sto.,0.00,H2,#FF00FF,TWh
H2 sto.,H2,0.00,H2,#FF00FF,TWh
H2 prod,H2,16.77,H2,#FF00FF,TWh
H2,CHP,2.15,H2,#FF00FF,TWh
H2,Freight,16.77,H2,#FF00FF,TWh
CHP,Elec,22.75,Electricity,#00BFFF,TWh
CHP,Dec. sto,0.12,Heat LT,#FA8072,TWh
CHP,Heat LT Dec,0.36,Heat LT,#FA8072,TWh
CHP,DHN,10.28,Heat LT,#FA8072,TWh
CHP,Heat HT,25.48,Heat HT,#DC143C,TWh
HPs,Dec. sto,19.23,Heat LT,#FA8072,TWh
HPs,Heat LT Dec,57.46,Heat LT,#FA8072,TWh
HPs,DHN,34.41,Heat LT,#FA8072,TWh
Dec. sto,Heat LT Dec,17.64,Heat LT,#FA8072,TWh
Boilers,Heat HT,42.22,Heat HT,#DC143C,TWh
DHN,Heat LT DHN,33.13,Heat LT,#FA8072,TWh
DHN,Loss DHN,2.34,Heat LT,#FA8072,TWh
DHN,DHN Sto,11.35,Heat LT,#FA8072,TWh
DHN Sto,Heat LT DHN,11.18,Heat LT,#FA8072,TWh
Heat HT,Ind Heat Demand,61.93,Heat HT,#DC143C,TWh
