Name	Used	Potential
AMMONIA	0.000013	Infinity
AMMONIA_RE_BE	10562.322960	Infinity
AMMONIA_RE_IMPORT	0.000091	Infinity
BIODIESEL	0.000005	Infinity
BIODIESEL_BE	2735.317005	Infinity
BIOETHANOL	0.000005	Infinity
CO2_ATM	0.000208	Infinity
CO2_CAPTURED	0.000000	0.000000
CO2_EMISSIONS	34348.073862	Infinity
CO2_INDUSTRY	0.000000	0.000000
COAL	0.000000	0.000000
DIESEL	0.000238	Infinity
ELEC_EXPORT	0.000759	Infinity
ELECTRICITY	27567.311340	27567.311340
GAS	30124.214194	Infinity
GAS_RE_BE	0.000029	Infinity
GAS_RE_IMPORT	0.000000	Infinity
GASOLINE	0.000044	Infinity
H2	0.000000	Infinity
H2_RE_BE	82820.289117	Infinity
H2_RE_IMPORT	0.000000	Infinity
LFO	0.000158	Infinity
LFO_RE_BE	0.000061	Infinity
METHANOL	51271.538789	Infinity
METHANOL_RE_BE	0.000049	Infinity
METHANOL_RE_IMPORT	0.000145	Infinity
RES_GEO	0.000000	Infinity
RES_HYDRO	487.581202	Infinity
RES_SOLAR	61534.848827	Infinity
RES_WIND	42510.655027	Infinity
URANIUM	0.000000	Infinity
WASTE	17799.999994	17800.000000
WET_BIOMASS	38900.000001	38900.000000
WOOD	23400.000001	23400.000000
WOOD_PRODUCTION	0.000038	70200.000000
