Name	Used	Potential
AMMONIA	0.001057	Infinity
AMMONIA_RE_BE	0.000000	0.000000
AMMONIA_RE_IMPORT	9422.983330	Infinity
BIODIESEL	0.000842	Infinity
BIODIESEL_BE	0.000000	0.000000
BIOETHANOL	0.000502	Infinity
CO2_ATM	0.000194	Infinity
CO2_CAPTURED	0.000000	0.000000
CO2_EMISSIONS	134915.146900	Infinity
CO2_INDUSTRY	0.000000	0.000000
COAL	0.022878	35000.000000
DIESEL	0.002741	Infinity
ELEC_EXPORT	0.000429	Infinity
ELECTRICITY	26695.865163	26695.865580
GAS	450106.975698	Infinity
GAS_RE_BE	0.000000	0.000000
GAS_RE_IMPORT	0.000002	Infinity
GASOLINE	0.000708	Infinity
H2	0.000052	Infinity
H2_RE_BE	0.000000	0.000000
H2_RE_IMPORT	0.001245	Infinity
LFO	68100.090584	Infinity
LFO_RE_BE	0.000000	0.000000
METHANOL	125.429353	Infinity
METHANOL_RE_BE	0.000000	0.000000
METHANOL_RE_IMPORT	0.007317	Infinity
RES_GEO	0.000987	Infinity
RES_HYDRO	0.008688	Infinity
RES_SOLAR	245455.175038	Infinity
RES_WIND	0.003148	Infinity
URANIUM	0.000000	Infinity
WASTE	31313.617355	38204.550000
WET_BIOMASS	41212.559594	41212.559600
WOOD	99914.715434	99914.718060
WOOD_PRODUCTION	0.000000	0.000000
PT_HEAT	0.000000	0.000000
ST_HEAT	0.000000	0.000000
