source,target,realValue,layerID,layerColor,layerUnit
Ammonia,Non-energy demand,9.88,Ammonia,#000ECD,TWh
H2,Haber-Bosch,11.16,H2,#FF00FF,TWh
Elec,Haber-Bosch,1.21,Electricity,#00BFFF,TWh
Haber-Bosch,DHN,1.32,DHN,#FA8072,TWh
Haber-Bosch,Ammonia,9.88,Ammonia,#000ECD,TWh
Imp. Methanol,Methanol,71.64,Methanol,#CC0066,TWh
Methanol,Non-energy demand,1.49,Methanol,#CC0066,TWh
Methanol,Freight,37.81,Methanol,#CC0066,TWh
Methanol,MTO,49.75,Methanol,#CC0066,TWh
Heat HT,MTO,13.23,Heat HT,#DC143C,TWh
MTO,HVC,40.08,HVC,#00FFFF,TWh
HVC,Non-energy demand,40.08,HVC,#00FFFF,TWh
Imp. Gasoline,Gasoline,9.30,Gasoline,#808080,TWh
Gasoline,Mob priv,-14.28,Gasoline,#808080,TWh
Imp. Diesel,Diesel,12.75,Diesel,#D3D3D3,TWh
Diesel,Mob priv,11.77,Diesel,#D3D3D3,TWh
Diesel,Freight,0.98,Diesel,#D3D3D3,TWh
Imp. Gas,Gas,103.09,Gas,#FFD700,TWh
Gas Prod,Gas sto.,4.06,GAS,#FFD700,TWh
Gas sto.,Gas,3.98,GAS,#FFD700,TWh
Gas Prod,Gas,12.39,GAS,#FFD700,TWh
Gas,Mob priv,0.04,GAS,#FFD700,TWh
Gas,Mob public,1.63,GAS,#FFD700,TWh
Gas,H2 prod,19.89,GAS,#FFD700,TWh
Gas,CHP,16.40,GAS,#FFD700,TWh
Gas,Boilers,81.52,GAS,#FFD700,TWh
Electricity,Elec,2.69,Electricity,#00BFFF,TWh
Uranium,Elec,156.79,Nuclear,#FFC0CB,TWh
Wind,Elec,9.67,Wind,#27AE34,TWh
Coal,Boilers,24.25,Coal,#A0522D,TWh
Solar,Dec. sto,0.01,Solar,#FFFF00,TWh
Solar,Heat LT Dec,0.25,Solar,#FFFF00,TWh
Waste,CHP,8.70,Waste,#808000,TWh
Imp. Oil,Oil,78.49,Oil,#8B008B,TWh
Oil,Boilers,78.49,Oil,#8B008B,TWh
Wood be.,Wood,23.40,Wood,#CD853F,TWh
Wood,Adlibio to fuel,8.33,Wood,#CD853F,TWh
H2,Adlibio to fuel,3.41,H2,#FF00FF,TWh
Adlibio to fuel,Gasoline,4.98,GASOLINE,#8080800,TWh
Adlibio to fuel,Heat HT,6.36,HEAT_HIGH_T,#DC143C,TWh
Wood,CHP,0.17,Wood,#CD853F,TWh
Wood,Boilers,14.90,Wood,#CD853F,TWh
Wet biomass,Biomethanation,38.90,Wood,#CD853F,TWh
Biomethanation,Gas Prod,16.45,GAS,#FFD700,TWh
Biomethanation,Elec,1.56,Electricity,#00BFFF,TWh
Elec,Mob priv,0.04,Electricity,#00BFFF,TWh
Gasoline,Mob priv,13.70,GASOLINE,#8080800,TWh
Elec,Mob public,3.24,Electricity,#00BFFF,TWh
Elec,Freight,1.23,Electricity,#00BFFF,TWh
Elec,Exp & Loss,4.03,Electricity,#00BFFF,TWh
Elec,Elec demand,72.86,Electricity,#00BFFF,TWh
Wind,Curt.,0.54,Wind,#27AE34,TWh
Elec,Storage,2.55,Electricity,#00BFFF,TWh
Storage,Elec demand,1.91,Electricity,#00BFFF,TWh
Elec,HPs,0.49,Electricity,#00BFFF,TWh
H2 prod,H2 sto.,0.00,H2,#FF00FF,TWh
H2 sto.,H2,0.00,H2,#FF00FF,TWh
H2 prod,H2,14.57,H2,#FF00FF,TWh
CHP,Elec,9.11,Electricity,#00BFFF,TWh
CHP,Dec. sto,0.28,Heat LT,#FA8072,TWh
CHP,Heat LT Dec,0.61,Heat LT,#FA8072,TWh
CHP,DHN,1.13,Heat LT,#FA8072,TWh
CHP,Heat HT,9.41,Heat HT,#DC143C,TWh
HPs,Dec. sto,0.26,Heat LT,#FA8072,TWh
HPs,Heat LT Dec,1.14,Heat LT,#FA8072,TWh
HPs,DHN,0.07,Heat LT,#FA8072,TWh
Boilers,Dec. sto,11.48,Heat LT,#FA8072,TWh
Boilers,Heat LT Dec,112.63,Heat LT,#FA8072,TWh
Dec. sto,Heat LT Dec,11.43,Heat LT,#FA8072,TWh
Boilers,DHN,0.21,Heat LT,#FA8072,TWh
Boilers,Heat HT,56.87,Heat HT,#DC143C,TWh
DHN,Heat LT DHN,2.09,Heat LT,#FA8072,TWh
DHN,Loss DHN,0.14,Heat LT,#FA8072,TWh
DHN,DHN Sto,0.50,Heat LT,#FA8072,TWh
DHN Sto,Heat LT DHN,0.48,Heat LT,#FA8072,TWh
Heat HT,Ind Heat Demand,59.41,Heat HT,#DC143C,TWh
