TECHNOLOGIES	 c_inv	 c_maint	 lifetime	  f_min	 f	 f_max	 fmin_perc	f_perc	 fmax_perc	 c_p	 c_p_max	 tau	 gwp_constr
 UNITS	[M€/GW]	 [M€/GW/y]	 [y]	 [GW or GWh]	 [GW or GWh]	 [GW or GWh]	 [0-1]	 [0-1]	 [0-1]	 [0-1]	 [0-1]	 [-]	 [ktCO2-eq./GW or GWh]
NUCLEAR	0.000000	0.000000	60.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.849000	0.025393	0.000000
CCGT	0.001652	0.000042	25.000000	0.000000	0.000002	Infinity	0.000000	0.000000	1.000000	0.000717	0.961540	0.048263	0.000390
CCGT_AMMONIA	0.002363	0.000060	25.000000	0.000000	0.000003	Infinity	0.000000	0.000000	1.000000	0.000287	0.630000	0.048263	0.000558
COAL_US	0.000000	0.000000	35.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.868000	0.036934	0.000000
COAL_IGCC	0.000000	0.000000	35.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.856000	0.036934	0.000000
PV	56039.907286	639.977611	25.000000	0.000000	59.174999	59.200000	0.000000	0.601507	1.000000	0.117961	1.000000	0.048263	123168.617581
WIND_ONSHORE	10603.900000	123.331765	30.000000	0.000000	10.000000	10.000000	0.000000	0.198490	1.000000	0.230343	1.000000	0.041639	6228.500000
WIND_OFFSHORE	30490.679959	212.138806	30.000000	0.000000	6.000000	6.000000	0.000000	0.195207	1.000000	0.377555	1.000000	0.041639	3737.099995
HYDRO_RIVER	580.165799	5.801152	40.000000	0.000000	0.115000	0.115000	0.000000	0.004796	1.000000	0.483998	1.000000	0.033427	145.224300
GEOTHERMAL	0.000000	0.000000	30.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.950000	0.041639	0.000000
IND_COGEN_GAS	9895.955207	636.100526	25.000000	0.000000	6.868471	Infinity	0.000000	0.598683	1.000000	0.757617	0.850000	0.048263	7035.511902
IND_COGEN_WOOD	0.000594	0.000022	25.000000	0.000000	0.000001	Infinity	0.000000	0.000000	1.000000	0.000177	0.850000	0.048263	0.000089
IND_COGEN_WASTE	0.000526	0.000019	25.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000067	0.850000	0.048263	0.000113
IND_BOILER_GAS	291.466626	5.839656	17.000000	0.000000	4.949340	Infinity	0.000000	0.143681	1.000000	0.252328	0.950000	0.067080	60.975867
IND_BOILER_WOOD	0.000308	0.000006	17.000000	0.000000	0.000003	Infinity	0.000000	0.000000	1.000000	0.000247	0.900000	0.067080	0.000077
IND_BOILER_OIL	0.000447	0.000010	17.000000	0.000000	0.000008	Infinity	0.000000	0.000000	1.000000	0.000763	0.950000	0.067080	0.000100
IND_BOILER_COAL	0.000220	0.000004	17.000000	0.000000	0.000002	Infinity	0.000000	0.000000	1.000000	0.000283	0.900000	0.067080	0.000092
IND_BOILER_WASTE	202.396782	4.047912	17.000000	0.000000	1.757222	Infinity	0.000000	0.095576	1.000000	0.472754	0.900000	0.067080	50.730987
IND_DIRECT_ELEC	4000.016368	18.145730	15.000000	0.000000	12.035916	Infinity	0.000000	0.162060	1.000000	0.117033	0.950000	0.074944	17.692797
DHN_HP_ELEC	2915.558663	98.865298	25.000000	0.000000	8.241862	Infinity	0.000000	0.999902	1.000000	0.634678	0.950000	0.048263	1440.595049
DHN_COGEN_GAS	3.533939	0.103325	25.000000	0.000000	0.002753	Infinity	0.000000	0.000098	1.000000	0.187032	0.850000	0.048263	1.351402
DHN_COGEN_WOOD	0.000547	0.000020	25.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000127	0.850000	0.048263	0.000082
DHN_COGEN_WASTE	0.000502	0.000019	25.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000057	0.850000	0.048263	0.000108
DHN_COGEN_WET_BIOMASS	0.000157	0.000013	25.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000105	0.750000	0.048263	0.000114
DHN_COGEN_BIO_HYDROLYSIS	0.000361	0.000018	15.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000032	0.850000	0.074944	0.000050
DHN_BOILER_GAS	0.000151	0.000003	17.000000	0.000000	0.000003	Infinity	0.000000	0.000000	1.000000	0.000742	0.950000	0.067080	0.000032
DHN_BOILER_WOOD	0.000169	0.000003	17.000000	0.000000	0.000001	Infinity	0.000000	0.000000	1.000000	0.000217	0.900000	0.067080	0.000042
DHN_BOILER_OIL	0.000167	0.000004	17.000000	0.000000	0.000003	Infinity	0.000000	0.000000	1.000000	0.000402	0.950000	0.067080	0.000037
DHN_DEEP_GEO	0.000000	0.000000	30.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.850000	0.041639	0.000000
DHN_SOLAR	0.000058	0.000000	30.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000070	1.000000	0.041639	0.000035
DEC_HP_ELEC	9904.621919	412.967101	18.000000	0.000000	19.617774	Infinity	0.000000	1.000000	1.000000	0.450191	1.000000	0.063806	3234.774814
DEC_THHP_GAS	0.000847	0.000025	20.000000	0.000000	0.000003	Infinity	0.000000	0.000000	1.000000	0.004228	1.000000	0.058246	0.000998
DEC_COGEN_GAS	0.000753	0.000048	20.000000	0.000000	0.000001	Infinity	0.000000	0.000000	1.000000	0.000723	1.000000	0.058246	0.000535
DEC_COGEN_OIL	0.000664	0.000041	20.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000197	1.000000	0.058246	0.000509
DEC_ADVCOGEN_GAS	0.001115	0.000021	20.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000213	1.000000	0.058246	0.000315
DEC_ADVCOGEN_H2	0.001083	0.000020	20.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000139	1.000000	0.058246	0.000306
DEC_BOILER_GAS	0.000791	0.000024	17.000000	0.000000	0.000005	Infinity	0.000000	0.000000	1.000000	0.000413	1.000000	0.067080	0.000105
DEC_BOILER_WOOD	0.000439	0.000015	17.000000	0.000000	0.000001	Infinity	0.000000	0.000000	1.000000	0.000216	1.000000	0.067080	0.000020
DEC_BOILER_OIL	0.000616	0.000037	17.000000	0.000000	0.000004	Infinity	0.000000	0.000000	1.000000	0.000267	1.000000	0.067080	0.000091
DEC_SOLAR	0.001010	0.000011	20.000000	0.000000	0.000001	Infinity	0.000000	0.000000	1.000000	0.000641	1.000000	0.058246	0.000306
DEC_DIRECT_ELEC	0.001026	0.000004	15.000000	0.000000	0.000025	Infinity	0.000000	0.000000	1.000000	0.000278	1.000000	0.074944	0.000037
TRAMWAY_TROLLEY	4725.034471	94.500689	30.000000	0.000000	7.560055	Infinity	0.000000	0.300000	0.300000	0.342470	0.342470	0.041639	0.000000
BUS_COACH_DIESEL	0.000037	0.000002	15.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000171	0.296800	0.074944	0.000000
BUS_COACH_HYDIESEL	0.000260	0.000010	15.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000929	0.296800	0.074944	0.000000
BUS_COACH_CNG_STOICH	3529.061215	177.697915	15.000000	0.000000	5.815568	Infinity	0.000000	0.200000	1.000000	0.296800	0.296800	0.074944	0.000000
BUS_COACH_FC_HYBRIDH2	0.001028	0.000031	15.000000	0.000000	0.000001	Infinity	0.000000	0.000000	1.000000	0.002904	0.296800	0.074944	0.000000
BUS_COACH_ELECTRIC	0.001503	0.000039	15.000000	0.000000	0.000001	Infinity	0.000000	0.000000	1.000000	0.003679	0.296800	0.074944	0.000000
TRAIN_PUB	23625.649625	852.657343	40.000000	0.000000	15.687474	Infinity	0.000000	0.500000	0.500000	0.275070	0.275070	0.033427	0.000000
CAR_GASOLINE	41676.000001	2400.000000	10.000000	100.000000	100.000000	Infinity	0.000000	0.595228	1.000000	0.051370	0.051370	0.108434	0.000000
CAR_DIESEL	0.000030	0.000002	10.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000036	0.051370	0.108434	0.000000
CAR_NG	0.000070	0.000004	10.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000085	0.051370	0.108434	0.000000
CAR_METHANOL	0.000034	0.000002	10.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000043	0.051370	0.108434	0.000000
CAR_HEV	0.000030	0.000002	10.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000037	0.051370	0.108434	0.000000
CAR_PHEV	0.013933	0.001032	10.000000	0.000000	0.000030	Infinity	0.000000	0.000000	1.000000	0.008638	0.051370	0.108434	0.000000
CAR_BEV	30293.228781	680.028482	10.000000	0.000000	68.002848	Infinity	0.000000	0.404772	1.000000	0.051370	0.051370	0.108434	0.000000
CAR_FUEL_CELL	0.000016	0.000000	10.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000000	0.051370	0.108434	0.000000
