Name	Used	Potential
AMMONIA	0.000235	Infinity
AMMONIA_RE_BE	0.000000	0.000000
AMMONIA_RE_IMPORT	83.759354	Infinity
BIODIESEL	0.000022	Infinity
BIODIESEL_BE	0.000000	0.000000
BIOETHANOL	0.000023	Infinity
CO2_ATM	0.000114	Infinity
CO2_CAPTURED	0.000000	0.000000
CO2_EMISSIONS	33363.913642	Infinity
CO2_INDUSTRY	0.000000	0.000000
COAL	0.000302	33354.999440
DIESEL	19707.550605	Infinity
ELEC_EXPORT	414.861247	Infinity
ELECTRICITY	26695.865234	26695.865580
GAS	137496.996664	Infinity
GAS_RE_BE	0.000000	0.000000
GAS_RE_IMPORT	0.000000	Infinity
GASOLINE	23180.461125	Infinity
H2	0.000002	Infinity
H2_RE_BE	0.000000	0.000000
H2_RE_IMPORT	0.000180	Infinity
LFO	0.002077	Infinity
LFO_RE_BE	0.000000	0.000000
METHANOL	40441.775857	Infinity
METHANOL_RE_BE	0.000000	0.000000
METHANOL_RE_IMPORT	0.000186	Infinity
RES_GEO	0.000000	Infinity
RES_HYDRO	487.579506	Infinity
RES_SOLAR	61147.816334	Infinity
RES_WIND	40022.362512	Infinity
URANIUM	0.000000	Infinity
WASTE	8874.579314	17800.000000
WET_BIOMASS	0.004654	38900.000000
WOOD	20901.669253	23400.000000
WOOD_PRODUCTION	0.000527	70200.000000
