source,target,realValue,layerID,layerColor,layerUnit
Imp. Ammonia RE,Ammonia,6.49,Ammonia,#000ECD,TWh
Ammonia,Non-energy demand,10.47,Ammonia,#000ECD,TWh
H2,Haber-Bosch,4.49,H2,#FF00FF,TWh
Elec,Haber-Bosch,0.49,Electricity,#00BFFF,TWh
Haber-Bosch,DHN,0.53,DHN,#FA8072,TWh
Haber-Bosch,Ammonia,3.98,Ammonia,#000ECD,TWh
Imp. Methanol,Methanol,46.58,Methanol,#CC0066,TWh
Methanol,Non-energy demand,1.58,Methanol,#CC0066,TWh
Gas,OCM,2.14,Gas,#FFD700,TWh
Elec,OCM,0.36,Electricity,#00BFFF,TWh
OCM,HVC,0.77,HVC,#00FFFF,TWh
Methanol,MTO,41.88,Methanol,#CC0066,TWh
Heat HT,MTO,11.13,Heat HT,#DC143C,TWh
MTO,HVC,33.74,HVC,#00FFFF,TWh
HVC,Non-energy demand,42.48,HVC,#00FFFF,TWh
Imp. Diesel,Diesel,9.29,Diesel,#D3D3D3,TWh
Diesel,Freight,9.29,Diesel,#D3D3D3,TWh
Imp. Gas,Gas,79.22,Gas,#FFD700,TWh
Gas Prod,Gas sto.,0.00,GAS,#FFD700,TWh
Gas sto.,Gas,0.00,GAS,#FFD700,TWh
Gas Prod,Gas,16.45,GAS,#FFD700,TWh
Gas,CHP,83.01,GAS,#FFD700,TWh
Gas,Boilers,10.52,GAS,#FFD700,TWh
Electricity,Elec,29.18,Electricity,#00BFFF,TWh
Wind,Elec,38.63,Wind,#27AE34,TWh
Hydro River,Elec,0.46,Hydro River,#0000FF,TWh
Solar,Elec,61.53,Solar,#FFFF00,TWh
Waste,Boilers,5.76,Waste,#808000,TWh
Wet biomass,Biomethanation,38.90,Wood,#CD853F,TWh
Biomethanation,Gas Prod,16.45,GAS,#FFD700,TWh
Biomethanation,Elec,1.56,Electricity,#00BFFF,TWh
Elec,Mob priv,9.85,Electricity,#00BFFF,TWh
Elec,Mob public,3.80,Electricity,#00BFFF,TWh
Elec,Freight,1.43,Electricity,#00BFFF,TWh
Elec,Exp & Loss,7.90,Electricity,#00BFFF,TWh
Elec,Curt.,2.44,Electricity,#00BFFF,TWh
Elec,Elec demand,98.12,Electricity,#00BFFF,TWh
Solar,Curt.,1.71,Solar,#FFFF00,TWh
Wind,Curt.,4.34,Wind,#27AE34,TWh
Elec,Storage,1.42,Electricity,#00BFFF,TWh
Storage,Elec demand,1.09,Electricity,#00BFFF,TWh
Elec,HPs,32.78,Electricity,#00BFFF,TWh
Elec,HT sto,7.13,Electricity,#00BFFF,TWh
HT sto,Heat HT,7.06,Heat HT,#DC143C,TWh
Elec,Heat HT,0.40,Electricity,#00BFFF,TWh
Imp. H2 RE,H2,29.88,H2,#FF00FF,TWh
H2 prod,H2 sto.,0.84,H2,#FF00FF,TWh
H2 sto.,H2,0.73,H2,#FF00FF,TWh
H2 prod,H2,-0.84,H2,#FF00FF,TWh
H2,Mob public,3.11,H2,#FF00FF,TWh
H2,Freight,8.53,H2,#FF00FF,TWh
CHP,Elec,38.51,Electricity,#00BFFF,TWh
CHP,DHN,13.25,Heat LT,#FA8072,TWh
CHP,Heat HT,22.95,Heat HT,#DC143C,TWh
HPs,Dec. sto,20.95,Heat LT,#FA8072,TWh
HPs,Heat LT Dec,55.11,Heat LT,#FA8072,TWh
HPs,DHN,32.23,Heat LT,#FA8072,TWh
Dec. sto,Heat LT Dec,19.02,Heat LT,#FA8072,TWh
Boilers,Heat HT,14.48,Heat HT,#DC143C,TWh
DHN,Heat LT DHN,33.76,Heat LT,#FA8072,TWh
DHN,Loss DHN,2.30,Heat LT,#FA8072,TWh
DHN,DHN Sto,9.95,Heat LT,#FA8072,TWh
DHN Sto,Heat LT DHN,9.77,Heat LT,#FA8072,TWh
Heat HT,Ind Heat Demand,59.06,Heat HT,#DC143C,TWh
