source,target,realValue,layerID,layerColor,layerUnit
Imp. Ammonia RE,Ammonia,10.20,Ammonia,#000ECD,TWh
Ammonia,Non-energy demand,10.20,Ammonia,#000ECD,TWh
Imp. Methanol,Methanol,10.69,Methanol,#CC0066,TWh
Gas,Methane-to-Methanol,18.12,Gas,#FFD700,TWh
Methane-to-Methanol,Methanol,11.85,Methanol,#CC0066,TWh
Methanol,Non-energy demand,1.54,Methanol,#CC0066,TWh
HVC,Non-energy demand,41.38,HVC,#00FFFF,TWh
Imp. Bio-ethanol,Gasoline,6.71,Gasoline,#808080,TWh
Imp. Gas,Gas,178.44,Gas,#FFD700,TWh
Gas Prod,Gas sto.,0.00,GAS,#FFD700,TWh
Gas sto.,Gas,0.00,GAS,#FFD700,TWh
Gas Prod,Gas,16.45,GAS,#FFD700,TWh
Gas,Mob public,4.05,GAS,#FFD700,TWh
Gas,Freight,3.13,GAS,#FFD700,TWh
Gas,H2 prod,53.47,GAS,#FFD700,TWh
Gas,CHP,104.03,GAS,#FFD700,TWh
Gas,Boilers,12.09,GAS,#FFD700,TWh
Electricity,Elec,27.57,Electricity,#00BFFF,TWh
Wind,Elec,39.48,Wind,#27AE34,TWh
Hydro River,Elec,0.47,Hydro River,#0000FF,TWh
Solar,Elec,61.53,Solar,#FFFF00,TWh
Waste,Boilers,2.15,Waste,#808000,TWh
Wood,H2 prod,23.20,Wood,#CD853F,TWh
Wet biomass,Biomethanation,38.90,Wood,#CD853F,TWh
Biomethanation,Gas Prod,16.45,GAS,#FFD700,TWh
Biomethanation,Elec,1.56,Electricity,#00BFFF,TWh
Elec,Mob priv,10.00,Electricity,#00BFFF,TWh
Elec,Mob public,3.87,Electricity,#00BFFF,TWh
Elec,Freight,1.45,Electricity,#00BFFF,TWh
Elec,Exp & Loss,8.25,Electricity,#00BFFF,TWh
Elec,Curt.,1.09,Electricity,#00BFFF,TWh
Elec,Elec demand,96.36,Electricity,#00BFFF,TWh
Solar,Curt.,0.77,Solar,#FFFF00,TWh
Wind,Curt.,3.48,Wind,#27AE34,TWh
Elec,Storage,1.23,Electricity,#00BFFF,TWh
Storage,Elec demand,0.92,Electricity,#00BFFF,TWh
Elec,HPs,37.26,Electricity,#00BFFF,TWh
Elec,HT sto,4.69,Electricity,#00BFFF,TWh
HT sto,Heat HT,4.65,Heat HT,#DC143C,TWh
Elec,Heat HT,-1.29,Electricity,#00BFFF,TWh
Elec,Electrolyser,8.78,Electricity,#00BFFF,TWh
Heat HT,Electrolyser,1.55,Heat HT,#DC143C,TWh
Electrolyser,H2 prod,8.16,Electricity,#00BFFF,TWh
Electrolyser,DHN,0.15,Heat LT,#FA8072,TWh
Imp. H2 RE,H2,76.31,H2,#FF00FF,TWh
H2 prod,H2 sto.,5.64,H2,#FF00FF,TWh
H2 sto.,H2,4.88,H2,#FF00FF,TWh
H2 prod,H2,51.74,H2,#FF00FF,TWh
H2,Freight,16.77,H2,#FF00FF,TWh
CHP,Elec,45.77,Electricity,#00BFFF,TWh
CHP,Heat HT,47.86,Heat HT,#DC143C,TWh
HPs,Dec. sto,17.52,Heat LT,#FA8072,TWh
HPs,Heat LT Dec,59.22,Heat LT,#FA8072,TWh
HPs,DHN,46.73,Heat LT,#FA8072,TWh
Dec. sto,Heat LT Dec,16.23,Heat LT,#FA8072,TWh
Boilers,Heat HT,12.98,Heat HT,#DC143C,TWh
DHN,Heat LT DHN,30.43,Heat LT,#FA8072,TWh
DHN,Loss DHN,2.34,Heat LT,#FA8072,TWh
DHN,DHN Sto,14.11,Heat LT,#FA8072,TWh
DHN Sto,Heat LT DHN,13.88,Heat LT,#FA8072,TWh
Heat HT,Ind Heat Demand,61.93,Heat HT,#DC143C,TWh
