TECHNOLOGIES	 c_inv	 c_maint	 lifetime	  f_min	 f	 f_max	 fmin_perc	f_perc	 fmax_perc	 c_p	 c_p_max	 tau	 gwp_constr
 UNITS	[M€/GW]	 [M€/GW/y]	 [y]	 [GW or GWh]	 [GW or GWh]	 [GW or GWh]	 [0-1]	 [0-1]	 [0-1]	 [0-1]	 [0-1]	 [-]	 [ktCO2-eq./GW or GWh]
NUCLEAR	0.000000	0.000000	60.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.849000	0.025393	0.000000
CCGT	0.010763	0.000273	25.000000	0.000000	0.000014	Infinity	0.000000	0.000001	1.000000	0.046972	0.961540	0.048263	0.002539
CCGT_AMMONIA	0.003773	0.000096	25.000000	0.000000	0.000005	Infinity	0.000000	0.000000	1.000000	0.001787	0.630000	0.048263	0.000890
COAL_US	0.000000	0.000000	35.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.868000	0.036934	0.000000
COAL_IGCC	0.000000	0.000000	35.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.856000	0.036934	0.000000
PV	27497.642189	314.023991	25.000000	0.000000	29.035968	59.200000	0.000000	0.430045	1.000000	0.118272	1.000000	0.048263	60436.334376
WIND_ONSHORE	10603.899999	123.331765	30.000000	0.000000	10.000000	10.000000	0.000000	0.287078	1.000000	0.229248	1.000000	0.041639	6228.499999
WIND_OFFSHORE	30490.679993	212.138806	30.000000	0.000000	6.000000	6.000000	0.000000	0.276101	1.000000	0.367469	1.000000	0.041639	3737.099999
HYDRO_RIVER	580.165784	5.801152	40.000000	0.000000	0.115000	0.115000	0.000000	0.006775	1.000000	0.470478	1.000000	0.033427	145.224296
GEOTHERMAL	0.000000	0.000000	30.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.950000	0.041639	0.000000
IND_COGEN_GAS	6284.930438	403.988041	25.000000	0.000000	4.362172	Infinity	0.000000	0.706657	1.000000	0.850000	0.850000	0.048263	4468.260211
IND_COGEN_WOOD	0.003989	0.000146	25.000000	0.000000	0.000004	Infinity	0.000000	0.000000	1.000000	0.004595	0.850000	0.048263	0.000596
IND_COGEN_WASTE	0.004033	0.000149	25.000000	0.000000	0.000001	Infinity	0.000000	0.000000	1.000000	0.001912	0.850000	0.048263	0.000865
IND_BOILER_GAS	512.551370	10.269181	17.000000	0.000000	8.703538	Infinity	0.000000	0.173580	1.000000	0.104644	0.950000	0.067080	107.227592
IND_BOILER_WOOD	0.003149	0.000063	17.000000	0.000000	0.000027	Infinity	0.000000	0.000000	1.000000	0.007737	0.900000	0.067080	0.000789
IND_BOILER_OIL	0.002992	0.000064	17.000000	0.000000	0.000055	Infinity	0.000000	0.000000	1.000000	0.010693	0.950000	0.067080	0.000672
IND_BOILER_COAL	0.003630	0.000073	17.000000	0.000000	0.000032	Infinity	0.000000	0.000001	1.000000	0.027783	0.900000	0.067080	0.001518
IND_BOILER_WASTE	156.032412	3.120630	17.000000	0.000000	1.354683	Infinity	0.000000	0.119762	1.000000	0.463869	0.900000	0.067080	39.109704
IND_DIRECT_ELEC	0.012121	0.000055	15.000000	0.000000	0.000036	Infinity	0.000000	0.000001	1.000000	0.035799	0.950000	0.074944	0.000054
DHN_HP_ELEC	2267.690821	76.896387	25.000000	0.000000	6.410433	Infinity	0.000000	0.769059	1.000000	0.637868	0.950000	0.048263	1120.479657
DHN_COGEN_GAS	2028.546630	59.310572	25.000000	0.000000	1.580283	Infinity	0.000000	0.230940	1.000000	0.777004	0.850000	0.048263	775.729531
DHN_COGEN_WOOD	0.003129	0.000115	25.000000	0.000000	0.000003	Infinity	0.000000	0.000000	1.000000	0.002926	0.850000	0.048263	0.000468
DHN_COGEN_WASTE	0.003774	0.000139	25.000000	0.000000	0.000001	Infinity	0.000000	0.000000	1.000000	0.001575	0.850000	0.048263	0.000810
DHN_COGEN_WET_BIOMASS	0.003107	0.000253	25.000000	0.000000	0.000002	Infinity	0.000000	0.000000	1.000000	0.008292	0.750000	0.048263	0.002262
DHN_COGEN_BIO_HYDROLYSIS	0.002791	0.000136	15.000000	0.000000	0.000001	Infinity	0.000000	0.000000	1.000000	0.001089	0.850000	0.074944	0.000389
DHN_BOILER_GAS	0.000691	0.000014	17.000000	0.000000	0.000012	Infinity	0.000000	0.000000	1.000000	0.008978	0.950000	0.067080	0.000145
DHN_BOILER_WOOD	0.001090	0.000022	17.000000	0.000000	0.000009	Infinity	0.000000	0.000000	1.000000	0.004398	0.900000	0.067080	0.000273
DHN_BOILER_OIL	0.000575	0.000012	17.000000	0.000000	0.000010	Infinity	0.000000	0.000000	1.000000	0.004984	0.950000	0.067080	0.000129
DHN_DEEP_GEO	0.000000	0.000000	30.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.850000	0.041639	0.000000
DHN_SOLAR	0.002007	0.000002	30.000000	0.000000	0.000005	Infinity	0.000000	0.000000	1.000000	0.002955	1.000000	0.041639	0.001210
DEC_HP_ELEC	7100.401637	296.046866	18.000000	0.000000	14.063543	Infinity	0.000000	0.723096	1.000000	0.449082	1.000000	0.063806	2318.937621
DEC_THHP_GAS	1747.621086	51.077553	20.000000	0.000000	5.395224	Infinity	0.000000	0.276903	1.000000	0.448273	1.000000	0.058246	2060.598053
DEC_COGEN_GAS	0.008255	0.000531	20.000000	0.000000	0.000006	Infinity	0.000000	0.000000	1.000000	0.019391	1.000000	0.058246	0.005869
DEC_COGEN_OIL	0.005635	0.000346	20.000000	0.000000	0.000004	Infinity	0.000000	0.000000	1.000000	0.006231	1.000000	0.058246	0.004321
DEC_ADVCOGEN_GAS	0.010802	0.000201	20.000000	0.000000	0.000001	Infinity	0.000000	0.000000	1.000000	0.004550	1.000000	0.058246	0.003049
DEC_ADVCOGEN_H2	0.007762	0.000145	20.000000	0.000000	0.000001	Infinity	0.000000	0.000000	1.000000	0.001564	1.000000	0.058246	0.002191
DEC_BOILER_GAS	0.005237	0.000157	17.000000	0.000000	0.000033	Infinity	0.000000	0.000000	1.000000	0.010563	1.000000	0.067080	0.000697
DEC_BOILER_WOOD	0.005310	0.000186	17.000000	0.000000	0.000011	Infinity	0.000000	0.000000	1.000000	0.006193	1.000000	0.067080	0.000242
DEC_BOILER_OIL	0.003992	0.000239	17.000000	0.000000	0.000028	Infinity	0.000000	0.000000	1.000000	0.008216	1.000000	0.067080	0.000591
DEC_SOLAR	0.027130	0.000301	20.000000	0.000000	0.000037	Infinity	0.000000	0.000000	1.000000	0.018301	1.000000	0.058246	0.008231
DEC_DIRECT_ELEC	0.005960	0.000026	15.000000	0.000000	0.000146	Infinity	0.000000	0.000000	1.000000	0.002637	1.000000	0.074944	0.000215
TRAMWAY_TROLLEY	4725.034982	94.500700	30.000000	0.000000	7.560056	Infinity	0.000000	0.300000	0.300000	0.342470	0.342470	0.041639	0.000000
BUS_COACH_DIESEL	0.000755	0.000038	15.000000	0.000000	0.000001	Infinity	0.000000	0.000000	1.000000	0.003703	0.296800	0.074944	0.000000
BUS_COACH_HYDIESEL	0.000646	0.000026	15.000000	0.000000	0.000001	Infinity	0.000000	0.000000	1.000000	0.002353	0.296800	0.074944	0.000000
BUS_COACH_CNG_STOICH	11976.033793	603.026162	15.000000	0.000000	19.735402	Infinity	0.000000	0.678709	1.000000	0.296800	0.296800	0.074944	0.000000
BUS_COACH_FC_HYBRIDH2	0.000525	0.000019	15.000000	0.000000	0.000001	Infinity	0.000000	0.000000	1.000000	0.001785	0.296800	0.074944	0.000000
BUS_COACH_ELECTRIC	0.001649	0.000070	15.000000	0.000000	0.000002	Infinity	0.000000	0.000000	1.000000	0.006709	0.296800	0.074944	0.000000
TRAIN_PUB	1006.021949	36.307658	40.000000	0.000000	0.668000	Infinity	0.000000	0.021291	0.500000	0.275070	0.275070	0.033427	0.000000
CAR_GASOLINE	41676.000014	2400.000001	10.000000	100.000000	100.000000	Infinity	0.000000	0.595228	1.000000	0.051370	0.051370	0.108434	0.000000
CAR_DIESEL	0.000342	0.000019	10.000000	0.000000	0.000001	Infinity	0.000000	0.000000	1.000000	0.000450	0.051370	0.108434	0.000000
CAR_NG	0.000600	0.000034	10.000000	0.000000	0.000001	Infinity	0.000000	0.000000	1.000000	0.000770	0.051370	0.108434	0.000000
CAR_METHANOL	0.000516	0.000030	10.000000	0.000000	0.000001	Infinity	0.000000	0.000000	1.000000	0.000679	0.051370	0.108434	0.000000
CAR_HEV	0.000283	0.000023	10.000000	0.000000	0.000001	Infinity	0.000000	0.000000	1.000000	0.000384	0.051370	0.108434	0.000000
CAR_PHEV	0.134719	0.009974	10.000000	0.000000	0.000293	Infinity	0.000000	0.000001	1.000000	0.031734	0.051370	0.108434	0.000000
CAR_BEV	30293.147961	680.026668	10.000000	0.000000	68.002667	Infinity	0.000000	0.404771	1.000000	0.051370	0.051370	0.108434	0.000000
CAR_FUEL_CELL	0.000148	0.000002	10.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000000	0.051370	0.108434	0.000000
