Name	GWP_constr	GWP_op
NUCLEAR	0.000000	0.000000
CCGT	0.000538	0.000000
CCGT_AMMONIA	0.000002	0.000000
COAL_US	0.000000	0.000000
COAL_IGCC	0.000000	0.000000
PV	4098.303291	0.000000
WIND_ONSHORE	207.616642	0.000000
WIND_OFFSHORE	124.569981	0.000000
HYDRO_RIVER	3.630607	0.000000
GEOTHERMAL	0.000000	0.000000
IND_COGEN_GAS	158.395401	0.000000
IND_COGEN_WOOD	0.000013	0.000000
IND_COGEN_WASTE	0.000038	0.000000
IND_BOILER_GAS	7.008498	0.000000
IND_BOILER_WOOD	0.000066	0.000000
IND_BOILER_OIL	0.000126	0.000000
IND_BOILER_COAL	0.000253	0.000000
IND_BOILER_WASTE	5.199178	0.000000
IND_DIRECT_ELEC	0.292973	0.000000
DHN_HP_ELEC	42.496218	0.000000
DHN_COGEN_GAS	41.009130	0.000000
DHN_COGEN_WOOD	0.000001	0.000000
DHN_COGEN_WASTE	0.000030	0.000000
DHN_COGEN_WET_BIOMASS	0.000141	0.000000
DHN_COGEN_BIO_HYDROLYSIS	0.000007	0.000000
DHN_BOILER_GAS	0.000025	0.000000
DHN_BOILER_WOOD	0.000016	0.000000
DHN_BOILER_OIL	0.000010	0.000000
DHN_DEEP_GEO	0.000000	0.000000
DHN_SOLAR	0.000070	0.000000
DEC_HP_ELEC	178.261903	0.000000
DEC_THHP_GAS	0.017734	0.000000
DEC_COGEN_GAS	0.000602	0.000000
DEC_COGEN_OIL	0.001190	0.000000
DEC_ADVCOGEN_GAS	0.000414	0.000000
DEC_ADVCOGEN_H2	0.000039	0.000000
DEC_BOILER_GAS	0.000186	0.000000
DEC_BOILER_WOOD	0.000013	0.000000
DEC_BOILER_OIL	0.000122	0.000000
DEC_SOLAR	0.000572	0.000000
DEC_DIRECT_ELEC	0.000075	0.000000
TRAMWAY_TROLLEY	0.000000	0.000000
BUS_COACH_DIESEL	0.000000	0.000000
BUS_COACH_HYDIESEL	0.000000	0.000000
BUS_COACH_CNG_STOICH	0.000000	0.000000
BUS_COACH_FC_HYBRIDH2	0.000000	0.000000
BUS_COACH_ELECTRIC	0.000000	0.000000
TRAIN_PUB	0.000000	0.000000
CAR_GASOLINE	0.000000	0.000000
CAR_DIESEL	0.000000	0.000000
CAR_NG	0.000000	0.000000
CAR_METHANOL	0.000000	0.000000
CAR_HEV	0.000000	0.000000
CAR_PHEV	0.000000	0.000000
CAR_BEV	0.000000	0.000000
CAR_FUEL_CELL	0.000000	0.000000
TRAIN_FREIGHT	0.000000	0.000000
BOAT_FREIGHT_DIESEL	0.000000	0.000000
BOAT_FREIGHT_NG	0.000000	0.000000
BOAT_FREIGHT_METHANOL	0.000000	0.000000
TRUCK_DIESEL	0.000000	0.000000
TRUCK_METHANOL	0.000000	0.000000
TRUCK_FUEL_CELL	0.000000	0.000000
TRUCK_ELEC	0.000000	0.000000
TRUCK_NG	0.000000	0.000000
HABER_BOSCH	0.000000	0.000000
SYN_METHANOLATION	0.000000	0.000000
METHANE_TO_METHANOL	0.000000	0.000000
BIOMASS_TO_METHANOL	0.000000	0.000000
OIL_TO_HVC	0.000000	0.000000
GAS_TO_HVC	0.000000	0.000000
METHANOL_TO_HVC	0.000000	0.000000
ADLIBIO_TO_HVC	0.001149	0.000000
PHS	0.833024	0.000000
BATT_LI	0.001652	0.000000
BEV_BATT	0.000000	0.000000
PHEV_BATT	0.000000	0.000000
TS_DEC_DIRECT_ELEC	0.000000	0.000000
TS_DEC_HP_ELEC	0.000000	0.000000
TS_DEC_THHP_GAS	0.000000	0.000000
TS_DEC_COGEN_GAS	0.000000	0.000000
TS_DEC_COGEN_OIL	0.000000	0.000000
TS_DEC_ADVCOGEN_GAS	0.000000	0.000000
TS_DEC_ADVCOGEN_H2	0.000000	0.000000
TS_DEC_BOILER_GAS	0.000000	0.000000
TS_DEC_BOILER_WOOD	0.000000	0.000000
TS_DEC_BOILER_OIL	0.000000	0.000000
TS_DHN_DAILY	0.000000	0.000000
TS_DHN_SEASONAL	0.000000	0.000000
TS_HIGH_TEMP	0.000000	0.000000
GAS_STORAGE	0.000000	0.000000
H2_STORAGE	0.000000	0.000000
DIESEL_STORAGE	0.000000	0.000000
GASOLINE_STORAGE	0.000000	0.000000
LFO_STORAGE	0.000000	0.000000
AMMONIA_STORAGE	0.000000	0.000000
METHANOL_STORAGE	0.000000	0.000000
CO2_STORAGE	0.000000	0.000000
ADLIBIO_TO_FUEL	60.569408	0.000000
AMMONIA_TO_H2	0.000000	0.000000
ATM_CCS	0.000000	0.000000
BIO_HYDROLYSIS	0.000000	0.000000
BIOMETHANATION	0.000000	0.000000
DHN	0.000000	0.000000
EFFICIENCY	0.000000	0.000000
GASIFICATION_SNG	0.000000	0.000000
GRID	0.000000	0.000000
H2_BIOMASS	0.000000	0.000000
H2_ELECTROLYSIS	0.000000	0.000000
INDUSTRY_CCS	0.000000	0.000000
REDIFUEL	0.000019	0.000000
SMR	0.000000	0.000000
SYN_METHANATION	0.000000	0.000000
AMMONIA	0.000000	0.002716
AMMONIA_RE_BE	0.000000	0.000000
AMMONIA_RE_IMPORT	0.000000	0.000000
BIODIESEL	0.000000	0.000000
BIODIESEL_BE	0.000000	0.000000
BIOETHANOL	0.000000	0.000000
CO2_ATM	0.000000	0.000000
CO2_CAPTURED	0.000000	0.000000
CO2_EMISSIONS	0.000000	0.000000
CO2_INDUSTRY	0.000000	0.000000
COAL	0.000000	0.036939
DIESEL	0.000000	4450.003101
ELEC_EXPORT	0.000000	0.000000
ELECTRICITY	0.000000	5692.255773
