source,target,realValue,layerID,layerColor,layerUnit
Imp. Ammonia RE,Ammonia,7.00,Ammonia,#000ECD,TWh
Ammonia,Non-energy demand,9.81,Ammonia,#000ECD,TWh
H2,Haber-Bosch,3.17,H2,#FF00FF,TWh
Elec,Haber-Bosch,0.34,Electricity,#00BFFF,TWh
Haber-Bosch,DHN,0.38,DHN,#FA8072,TWh
Haber-Bosch,Ammonia,2.81,Ammonia,#000ECD,TWh
Imp. Methanol RE,Methanol,3.00,Methanol,#CC0066,TWh
Methanol,Non-energy demand,1.48,Methanol,#CC0066,TWh
Oil,NSC,0.42,Naphtha,#8B008B,TWh
Elec,NSC,0.00,Electricity,#00BFFF,TWh
Heat HT,NSC,0.00,Heat HT,#DC143C,TWh
NSC,HVC,0.23,HVC,#00FFFF,TWh
Gas,OCM,110.54,Gas,#FFD700,TWh
Elec,OCM,18.62,Electricity,#00BFFF,TWh
OCM,HVC,39.57,HVC,#00FFFF,TWh
HVC,Non-energy demand,39.80,HVC,#00FFFF,TWh
Imp. Gasoline,Gasoline,25.54,Gasoline,#808080,TWh
Gasoline,Mob priv,-25.54,Gasoline,#808080,TWh
Imp. Diesel,Diesel,30.89,Diesel,#D3D3D3,TWh
Imp. Bio-diesel,Diesel,18.32,Diesel,#D3D3D3,TWh
Diesel,Mob priv,27.24,Diesel,#D3D3D3,TWh
Diesel,Freight,21.96,Diesel,#D3D3D3,TWh
Imp. Gas RE,Gas,200.04,Gas,#FFD700,TWh
Gas Prod,Gas,13.44,GAS,#FFD700,TWh
Gas,Mob priv,0.04,GAS,#FFD700,TWh
Gas,Mob public,0.79,GAS,#FFD700,TWh
Gas,Freight,1.36,GAS,#FFD700,TWh
Gas,CHP,17.43,GAS,#FFD700,TWh
Gas,Boilers,83.32,GAS,#FFD700,TWh
Uranium,Elec,109.16,Nuclear,#FFC0CB,TWh
Wind,Elec,5.24,Wind,#27AE34,TWh
Hydro River,Elec,0.49,Hydro River,#0000FF,TWh
Coal,Boilers,22.89,Coal,#A0522D,TWh
Solar,Elec,4.00,Solar,#FFFF00,TWh
Solar,Dec. sto,0.00,Solar,#FFFF00,TWh
Solar,Heat LT Dec,0.27,Solar,#FFFF00,TWh
Geothermal,Elec,47.24,Geothermal,#FF0000,TWh
Waste,CHP,8.58,Waste,#808000,TWh
Imp. Oil,Oil,81.68,Oil,#8B008B,TWh
Oil,Boilers,81.26,Oil,#8B008B,TWh
Wood,H2 prod,7.37,Wood,#CD853F,TWh
Wood be.,Wood,23.40,Wood,#CD853F,TWh
Wood,CHP,0.31,Wood,#CD853F,TWh
Wood,Boilers,15.72,Wood,#CD853F,TWh
Wet biomass,Biomethanation,38.90,Wood,#CD853F,TWh
Biomethanation,Gas Prod,13.44,GAS,#FFD700,TWh
Biomethanation,Elec,0.58,Electricity,#00BFFF,TWh
Elec,Mob priv,0.19,Electricity,#00BFFF,TWh
Gasoline,Mob priv,24.91,GASOLINE,#8080800,TWh
Elec,Mob public,0.91,Electricity,#00BFFF,TWh
Elec,Freight,0.51,Electricity,#00BFFF,TWh
Elec,Exp & Loss,5.21,Electricity,#00BFFF,TWh
Elec,Elec demand,80.70,Electricity,#00BFFF,TWh
Elec,Storage,1.02,Electricity,#00BFFF,TWh
Storage,Elec demand,0.78,Electricity,#00BFFF,TWh
Elec,HPs,0.53,Electricity,#00BFFF,TWh
H2 prod,H2,3.17,H2,#FF00FF,TWh
CHP,Elec,9.66,Electricity,#00BFFF,TWh
CHP,Dec. sto,0.00,Heat LT,#FA8072,TWh
CHP,Heat LT Dec,0.94,Heat LT,#FA8072,TWh
CHP,DHN,2.00,Heat LT,#FA8072,TWh
CHP,Heat HT,8.88,Heat HT,#DC143C,TWh
HPs,Heat LT Dec,1.47,Heat LT,#FA8072,TWh
HPs,DHN,0.13,Heat LT,#FA8072,TWh
Boilers,Dec. sto,0.00,Heat LT,#FA8072,TWh
Boilers,Heat LT Dec,130.94,Heat LT,#FA8072,TWh
Boilers,DHN,0.36,Heat LT,#FA8072,TWh
Boilers,Heat HT,53.68,Heat HT,#DC143C,TWh
DHN,Heat LT DHN,2.73,Heat LT,#FA8072,TWh
DHN,Loss DHN,0.14,Heat LT,#FA8072,TWh
Heat HT,Ind Heat Demand,62.56,Heat HT,#DC143C,TWh
