source,target,realValue,layerID,layerColor,layerUnit
Ammonia,Non-energy demand,10.20,Ammonia,#000ECD,TWh
H2,Haber-Bosch,11.52,H2,#FF00FF,TWh
Elec,Haber-Bosch,1.25,Electricity,#00BFFF,TWh
Haber-Bosch,DHN,1.37,DHN,#FA8072,TWh
Haber-Bosch,Ammonia,10.20,Ammonia,#000ECD,TWh
Imp. Methanol,Methanol,1.62,Methanol,#CC0066,TWh
Gas,Methane-to-Methanol,78.41,Gas,#FFD700,TWh
Methane-to-Methanol,Methanol,51.28,Methanol,#CC0066,TWh
Methanol,Non-energy demand,1.54,Methanol,#CC0066,TWh
Methanol,MTO,51.36,Methanol,#CC0066,TWh
Heat HT,MTO,13.65,Heat HT,#DC143C,TWh
MTO,HVC,41.38,HVC,#00FFFF,TWh
HVC,Non-energy demand,41.38,HVC,#00FFFF,TWh
Imp. Diesel,Diesel,2.99,Diesel,#D3D3D3,TWh
Diesel,Mob public,2.99,Diesel,#D3D3D3,TWh
Imp. Gas,Gas,198.12,Gas,#FFD700,TWh
Gas Prod,Gas,11.63,GAS,#FFD700,TWh
Gas,Freight,3.13,GAS,#FFD700,TWh
Gas,H2 prod,1.91,GAS,#FFD700,TWh
Gas,CHP,88.83,GAS,#FFD700,TWh
Gas,Boilers,37.47,GAS,#FFD700,TWh
Electricity,Elec,27.57,Electricity,#00BFFF,TWh
Wind,Elec,42.97,Wind,#27AE34,TWh
Hydro River,Elec,0.49,Hydro River,#0000FF,TWh
Solar,Elec,61.53,Solar,#FFFF00,TWh
Wood,H2 prod,23.40,Wood,#CD853F,TWh
Wet biomass,Biomethanation,38.90,Wood,#CD853F,TWh
Biomethanation,Gas Prod,11.63,GAS,#FFD700,TWh
Elec,Mob priv,12.17,Electricity,#00BFFF,TWh
Elec,Mob public,3.87,Electricity,#00BFFF,TWh
Elec,Freight,10.94,Electricity,#00BFFF,TWh
Elec,Exp & Loss,8.07,Electricity,#00BFFF,TWh
Elec,Elec demand,59.72,Electricity,#00BFFF,TWh
Elec,Storage,37.57,Electricity,#00BFFF,TWh
Storage,Elec demand,37.56,Electricity,#00BFFF,TWh
Elec,HPs,36.59,Electricity,#00BFFF,TWh
H2 prod,H2,11.52,H2,#FF00FF,TWh
CHP,Elec,39.08,Electricity,#00BFFF,TWh
CHP,Heat HT,40.86,Heat HT,#DC143C,TWh
HPs,Dec. sto,7.70,Heat LT,#FA8072,TWh
HPs,Heat LT Dec,68.11,Heat LT,#FA8072,TWh
HPs,DHN,45.31,Heat LT,#FA8072,TWh
Dec. sto,Heat LT Dec,7.34,Heat LT,#FA8072,TWh
Boilers,DHN,0.02,Heat LT,#FA8072,TWh
Boilers,Heat HT,34.73,Heat HT,#DC143C,TWh
DHN,Heat LT DHN,43.41,Heat LT,#FA8072,TWh
DHN,Loss DHN,2.33,Heat LT,#FA8072,TWh
DHN,DHN Sto,0.94,Heat LT,#FA8072,TWh
DHN Sto,Heat LT DHN,0.90,Heat LT,#FA8072,TWh
Heat HT,Ind Heat Demand,61.93,Heat HT,#DC143C,TWh
