TECHNOLOGIES	 c_inv	 c_maint	 lifetime	  f_min	 f	 f_max	 fmin_perc	f_perc	 fmax_perc	 c_p	 c_p_max	 tau	 gwp_constr
 UNITS	[M€/GW]	 [M€/GW/y]	 [y]	 [GW or GWh]	 [GW or GWh]	 [GW or GWh]	 [0-1]	 [0-1]	 [0-1]	 [0-1]	 [0-1]	 [-]	 [ktCO2-eq./GW or GWh]
NUCLEAR	0.000000	0.000000	60.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.849000	0.025393	0.000000
CCGT	0.000501	0.000013	25.000000	0.000000	0.000001	Infinity	0.000000	0.000000	1.000000	0.000277	0.961540	0.048263	0.000119
CCGT_AMMONIA	0.000417	0.000011	25.000000	0.000000	0.000001	Infinity	0.000000	0.000000	1.000000	0.000138	0.630000	0.048263	0.000099
COAL_US	0.000000	0.000000	35.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.868000	0.036934	0.000000
COAL_IGCC	0.000000	0.000000	35.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.856000	0.036934	0.000000
PV	51482.248619	587.931236	25.000000	0.000000	59.174998	59.200000	0.000000	0.592493	1.000000	0.118708	1.000000	0.048263	123168.616946
WIND_ONSHORE	10399.999999	120.960000	30.000000	0.000000	10.000000	10.000000	0.000000	0.203732	1.000000	0.241542	1.000000	0.041639	6228.499999
WIND_OFFSHORE	29847.779867	207.665999	30.000000	0.000000	6.000000	6.000000	0.000000	0.199081	1.000000	0.393380	1.000000	0.041639	3737.099983
HYDRO_RIVER	580.165799	5.801152	40.000000	0.000000	0.115000	0.115000	0.000000	0.004695	1.000000	0.483984	1.000000	0.033427	145.224300
GEOTHERMAL	0.000000	0.000000	30.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.950000	0.041639	0.000000
IND_COGEN_GAS	8506.538461	546.792370	25.000000	0.000000	6.041447	Infinity	0.000000	0.510460	1.000000	0.737118	0.850000	0.048263	6188.374876
IND_COGEN_WOOD	0.000253	0.000009	25.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000120	0.850000	0.048263	0.000039
IND_COGEN_WASTE	0.000233	0.000009	25.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000035	0.850000	0.048263	0.000052
IND_BOILER_GAS	435.965188	8.734745	17.000000	0.000000	7.403043	Infinity	0.000000	0.288861	1.000000	0.340404	0.950000	0.067080	91.205487
IND_BOILER_WOOD	0.000211	0.000004	17.000000	0.000000	0.000002	Infinity	0.000000	0.000000	1.000000	0.000141	0.900000	0.067080	0.000053
IND_BOILER_OIL	0.000358	0.000008	17.000000	0.000000	0.000007	Infinity	0.000000	0.000000	1.000000	0.003705	0.950000	0.067080	0.000080
IND_BOILER_COAL	0.000210	0.000004	17.000000	0.000000	0.000002	Infinity	0.000000	0.000000	1.000000	0.000346	0.900000	0.067080	0.000088
IND_BOILER_WASTE	66.660936	1.333211	17.000000	0.000000	0.578754	Infinity	0.000000	0.021900	1.000000	0.330123	0.900000	0.067080	16.708640
IND_DIRECT_ELEC	5054.995572	22.931552	15.000000	0.000000	15.210313	Infinity	0.000000	0.178779	1.000000	0.102540	0.950000	0.074944	22.359161
DHN_HP_ELEC	2767.353717	93.838742	25.000000	0.000000	8.026899	Infinity	0.000000	1.000000	1.000000	0.637644	0.950000	0.048263	1403.021685
DHN_COGEN_GAS	0.000792	0.000023	25.000000	0.000000	0.000001	Infinity	0.000000	0.000000	1.000000	0.001063	0.850000	0.048263	0.000310
DHN_COGEN_WOOD	0.000193	0.000007	25.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000071	0.850000	0.048263	0.000030
DHN_COGEN_WASTE	0.000221	0.000008	25.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000037	0.850000	0.048263	0.000049
DHN_COGEN_WET_BIOMASS	0.000135	0.000011	25.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000064	0.750000	0.048263	0.000100
DHN_COGEN_BIO_HYDROLYSIS	0.000158	0.000008	15.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000022	0.850000	0.074944	0.000023
DHN_BOILER_GAS	0.000069	0.000001	17.000000	0.000000	0.000001	Infinity	0.000000	0.000000	1.000000	0.000559	0.950000	0.067080	0.000014
DHN_BOILER_WOOD	0.000072	0.000001	17.000000	0.000000	0.000001	Infinity	0.000000	0.000000	1.000000	0.000077	0.900000	0.067080	0.000018
DHN_BOILER_OIL	0.000044	0.000001	17.000000	0.000000	0.000001	Infinity	0.000000	0.000000	1.000000	0.000163	0.950000	0.067080	0.000010
DHN_DEEP_GEO	0.000000	0.000000	30.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.850000	0.041639	0.000000
DHN_SOLAR	0.000052	0.000000	30.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000067	1.000000	0.041639	0.000032
DEC_HP_ELEC	9661.303136	402.825405	18.000000	0.000000	19.635199	Infinity	0.000000	1.000000	1.000000	0.449543	1.000000	0.063806	3237.647903
DEC_THHP_GAS	0.000372	0.000011	20.000000	0.000000	0.000001	Infinity	0.000000	0.000000	1.000000	0.000821	1.000000	0.058246	0.000450
DEC_COGEN_GAS	0.000317	0.000020	20.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000251	1.000000	0.058246	0.000231
DEC_COGEN_OIL	0.000335	0.000021	20.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000140	1.000000	0.058246	0.000263
DEC_ADVCOGEN_GAS	0.000571	0.000011	20.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000109	1.000000	0.058246	0.000173
DEC_ADVCOGEN_H2	0.000685	0.000013	20.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000219	1.000000	0.058246	0.000207
DEC_BOILER_GAS	0.000365	0.000011	17.000000	0.000000	0.000002	Infinity	0.000000	0.000000	1.000000	0.000217	1.000000	0.067080	0.000049
DEC_BOILER_WOOD	0.000346	0.000012	17.000000	0.000000	0.000001	Infinity	0.000000	0.000000	1.000000	0.000108	1.000000	0.067080	0.000016
DEC_BOILER_OIL	0.000280	0.000017	17.000000	0.000000	0.000002	Infinity	0.000000	0.000000	1.000000	0.000169	1.000000	0.067080	0.000042
DEC_SOLAR	0.001248	0.000014	20.000000	0.000000	0.000002	Infinity	0.000000	0.000000	1.000000	0.000888	1.000000	0.058246	0.000384
DEC_DIRECT_ELEC	0.000461	0.000002	15.000000	0.000000	0.000012	Infinity	0.000000	0.000000	1.000000	0.000265	1.000000	0.074944	0.000017
TRAMWAY_TROLLEY	4725.034446	94.500689	30.000000	0.000000	7.560055	Infinity	0.000000	0.300000	0.300000	0.342470	0.342470	0.041639	0.000000
BUS_COACH_DIESEL	0.000079	0.000004	15.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000375	0.296800	0.074944	0.000000
BUS_COACH_HYDIESEL	0.002938	0.000118	15.000000	0.000000	0.000004	Infinity	0.000000	0.000000	1.000000	0.010460	0.296800	0.074944	0.000000
BUS_COACH_CNG_STOICH	0.000031	0.000002	15.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000147	0.296800	0.074944	0.000000
BUS_COACH_FC_HYBRIDH2	0.000559	0.000017	15.000000	0.000000	0.000001	Infinity	0.000000	0.000000	1.000000	0.001591	0.296800	0.074944	0.000000
BUS_COACH_ELECTRIC	6057.901128	181.736452	15.000000	0.000000	5.815566	Infinity	0.000000	0.200000	1.000000	0.296800	0.296800	0.074944	0.000000
TRAIN_PUB	23625.649513	852.657339	40.000000	0.000000	15.687474	Infinity	0.000000	0.500000	0.500000	0.275070	0.275070	0.033427	0.000000
CAR_GASOLINE	12608.700007	720.000000	10.000000	30.000000	30.000000	Infinity	0.000000	0.178568	1.000000	0.051370	0.051370	0.108434	0.000000
CAR_DIESEL	0.000000	0.000000	10.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.051370	0.108434	0.000000
CAR_NG	0.000000	0.000000	10.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.051370	0.108434	0.000000
CAR_METHANOL	0.000000	0.000000	10.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.051370	0.108434	0.000000
CAR_HEV	59259.764852	4692.093815	10.000000	0.000000	138.002759	Infinity	0.000000	0.821431	1.000000	0.051370	0.051370	0.108434	0.000000
CAR_PHEV	0.012111	0.000902	10.000000	0.000000	0.000027	Infinity	0.000000	0.000000	1.000000	0.007789	0.051370	0.108434	0.000000
CAR_BEV	0.036824	0.000849	10.000000	0.000000	0.000085	Infinity	0.000000	0.000001	1.000000	0.043602	0.051370	0.108434	0.000000
CAR_FUEL_CELL	0.000485	0.000007	10.000000	0.000000	0.000001	Infinity	0.000000	0.000000	1.000000	0.000370	0.051370	0.108434	0.000000
