source,target,realValue,layerID,layerColor,layerUnit
Imp. Ammonia RE,Ammonia,13.10,Ammonia,#000ECD,TWh
Prod. Ammonia RE,Ammonia,58.03,Ammonia,#000ECD,TWh
Ammonia,Non-energy demand,10.56,Ammonia,#000ECD,TWh
Ammonia,Elec,60.57,Ammonia,#000ECD,TWh
Wood,Gasifi. to Methanol,2.50,Wood,#CD853F,TWh
Gasifi. to Methanol,Elec,0.05,Electricity,#00BFFF,TWh
Gasifi. to Methanol,DHN,0.57,DHN,#FA8072,TWh
Gasifi. to Methanol,Methanol,1.60,Methanol,#CC0066,TWh
Methanol,Non-energy demand,1.60,Methanol,#CC0066,TWh
Oil,NSC,77.92,Naphtha,#8B008B,TWh
Elec,NSC,0.91,Electricity,#00BFFF,TWh
Heat HT,NSC,0.74,Heat HT,#DC143C,TWh
NSC,HVC,42.85,HVC,#00FFFF,TWh
HVC,Non-energy demand,42.85,HVC,#00FFFF,TWh
Imp. Diesel,Diesel,2.74,Diesel,#D3D3D3,TWh
Diesel,Freight,2.74,Diesel,#D3D3D3,TWh
Gas Prod,Gas sto.,0.60,GAS,#FFD700,TWh
Gas sto.,Gas,0.58,GAS,#FFD700,TWh
Gas Prod,Gas,15.86,GAS,#FFD700,TWh
Gas,Mob public,1.64,GAS,#FFD700,TWh
Gas,Elec,14.81,GAS,#FFD700,TWh
Electricity,Elec,27.57,Electricity,#00BFFF,TWh
Wind,Elec,41.96,Wind,#27AE34,TWh
Hydro River,Elec,0.48,Hydro River,#0000FF,TWh
Solar,Elec,61.53,Solar,#FFFF00,TWh
Waste,Boilers,17.80,Waste,#808000,TWh
Imp. Oil,Oil,97.03,Oil,#8B008B,TWh
Oil,Boilers,19.11,Oil,#8B008B,TWh
Wood,Boilers,20.90,Wood,#CD853F,TWh
Wet biomass,Biomethanation,38.90,Wood,#CD853F,TWh
Biomethanation,Gas Prod,16.45,GAS,#FFD700,TWh
Biomethanation,Elec,1.56,Electricity,#00BFFF,TWh
Elec,Mob priv,10.11,Electricity,#00BFFF,TWh
Elec,Mob public,3.66,Electricity,#00BFFF,TWh
Elec,Freight,1.42,Electricity,#00BFFF,TWh
Elec,Exp & Loss,8.13,Electricity,#00BFFF,TWh
Elec,Curt.,1.00,Electricity,#00BFFF,TWh
Elec,Elec demand,99.84,Electricity,#00BFFF,TWh
Solar,Curt.,0.81,Solar,#FFFF00,TWh
Wind,Curt.,1.01,Wind,#27AE34,TWh
Elec,Storage,6.08,Electricity,#00BFFF,TWh
Storage,Elec demand,5.32,Electricity,#00BFFF,TWh
Elec,HPs,33.60,Electricity,#00BFFF,TWh
Elec,HT sto,2.23,Electricity,#00BFFF,TWh
HT sto,Heat HT,2.23,Heat HT,#DC143C,TWh
Elec,Heat HT,4.39,Electricity,#00BFFF,TWh
Elec,Electrolyser,0.15,Electricity,#00BFFF,TWh
Heat HT,Electrolyser,0.03,Heat HT,#DC143C,TWh
Electrolyser,H2 prod,0.14,Electricity,#00BFFF,TWh
Electrolyser,DHN,0.00,Heat LT,#FA8072,TWh
Imp. H2,H2,16.48,H2,#FF00FF,TWh
H2 prod,H2 sto.,0.22,H2,#FF00FF,TWh
H2 sto.,H2,0.19,H2,#FF00FF,TWh
H2 prod,H2,-0.08,H2,#FF00FF,TWh
H2,Freight,15.57,H2,#FF00FF,TWh
HPs,Dec. sto,15.22,Heat LT,#FA8072,TWh
HPs,Heat LT Dec,58.20,Heat LT,#FA8072,TWh
HPs,DHN,44.34,Heat LT,#FA8072,TWh
Dec. sto,Heat LT Dec,14.08,Heat LT,#FA8072,TWh
Boilers,Heat HT,50.86,Heat HT,#DC143C,TWh
DHN,Heat LT DHN,29.40,Heat LT,#FA8072,TWh
DHN,Loss DHN,2.25,Heat LT,#FA8072,TWh
DHN,DHN Sto,13.26,Heat LT,#FA8072,TWh
DHN Sto,Heat LT DHN,13.05,Heat LT,#FA8072,TWh
Heat HT,Ind Heat Demand,56.71,Heat HT,#DC143C,TWh
