source,target,realValue,layerID,layerColor,layerUnit
Imp. Ammonia RE,Ammonia,0.08,Ammonia,#000ECD,TWh
Ammonia,Non-energy demand,10.20,Ammonia,#000ECD,TWh
H2,Haber-Bosch,11.43,H2,#FF00FF,TWh
Elec,Haber-Bosch,1.24,Electricity,#00BFFF,TWh
Haber-Bosch,DHN,1.36,DHN,#FA8072,TWh
Haber-Bosch,Ammonia,10.11,Ammonia,#000ECD,TWh
Imp. Methanol,Methanol,40.44,Methanol,#CC0066,TWh
Gas,Methane-to-Methanol,19.04,Gas,#FFD700,TWh
Methane-to-Methanol,Methanol,12.45,Methanol,#CC0066,TWh
Methanol,Non-energy demand,1.54,Methanol,#CC0066,TWh
Methanol,MTO,51.36,Methanol,#CC0066,TWh
Heat HT,MTO,13.65,Heat HT,#DC143C,TWh
MTO,HVC,41.38,HVC,#00FFFF,TWh
HVC,Non-energy demand,41.38,HVC,#00FFFF,TWh
Imp. Gasoline,Gasoline,23.18,Gasoline,#808080,TWh
Gasoline,Mob priv,-23.18,Gasoline,#808080,TWh
Imp. Diesel,Diesel,19.71,Diesel,#D3D3D3,TWh
Diesel,Freight,19.71,Diesel,#D3D3D3,TWh
Imp. Gas,Gas,137.50,Gas,#FFD700,TWh
Gas Prod,Gas sto.,0.00,GAS,#FFD700,TWh
Gas sto.,Gas,0.00,GAS,#FFD700,TWh
Gas Prod,Gas,-0.00,GAS,#FFD700,TWh
Gas,Mob public,4.20,GAS,#FFD700,TWh
Gas,Freight,3.24,GAS,#FFD700,TWh
Gas,H2 prod,0.11,GAS,#FFD700,TWh
Gas,CHP,99.11,GAS,#FFD700,TWh
Gas,Boilers,11.80,GAS,#FFD700,TWh
Electricity,Elec,26.70,Electricity,#00BFFF,TWh
Wind,Elec,40.02,Wind,#27AE34,TWh
Hydro River,Elec,0.49,Hydro River,#0000FF,TWh
Solar,Elec,61.53,Solar,#FFFF00,TWh
Waste,Boilers,8.87,Waste,#808000,TWh
Wood,H2 prod,20.90,Wood,#CD853F,TWh
Elec,Mob priv,5.27,Electricity,#00BFFF,TWh
Elec,Mob public,4.02,Electricity,#00BFFF,TWh
Elec,Freight,1.71,Electricity,#00BFFF,TWh
Elec,Exp & Loss,8.08,Electricity,#00BFFF,TWh
Elec,Curt.,0.41,Electricity,#00BFFF,TWh
Elec,Elec demand,96.82,Electricity,#00BFFF,TWh
Solar,Curt.,0.39,Solar,#FFFF00,TWh
Wind,Curt.,2.94,Wind,#27AE34,TWh
Elec,Storage,0.62,Electricity,#00BFFF,TWh
Storage,Elec demand,0.46,Electricity,#00BFFF,TWh
Elec,HPs,37.98,Electricity,#00BFFF,TWh
Elec,HT sto,8.19,Electricity,#00BFFF,TWh
HT sto,Heat HT,8.12,Heat HT,#DC143C,TWh
Elec,Heat HT,4.15,Electricity,#00BFFF,TWh
Elec,Electrolyser,2.74,Electricity,#00BFFF,TWh
Heat HT,Electrolyser,0.48,Heat HT,#DC143C,TWh
Electrolyser,H2 prod,2.54,Electricity,#00BFFF,TWh
Electrolyser,DHN,0.05,Heat LT,#FA8072,TWh
H2 prod,H2 sto.,1.56,H2,#FF00FF,TWh
H2 sto.,H2,1.35,H2,#FF00FF,TWh
H2 prod,H2,10.06,H2,#FF00FF,TWh
CHP,Elec,43.61,Electricity,#00BFFF,TWh
CHP,Heat HT,45.58,Heat HT,#DC143C,TWh
HPs,Dec. sto,20.79,Heat LT,#FA8072,TWh
HPs,Heat LT Dec,56.58,Heat LT,#FA8072,TWh
HPs,DHN,45.82,Heat LT,#FA8072,TWh
Dec. sto,Heat LT Dec,18.87,Heat LT,#FA8072,TWh
Boilers,Heat HT,18.22,Heat HT,#DC143C,TWh
DHN,Heat LT DHN,28.34,Heat LT,#FA8072,TWh
DHN,Loss DHN,2.36,Heat LT,#FA8072,TWh
DHN,DHN Sto,16.53,Heat LT,#FA8072,TWh
DHN Sto,Heat LT DHN,15.97,Heat LT,#FA8072,TWh
Heat HT,Ind Heat Demand,61.93,Heat HT,#DC143C,TWh
