Name	Used	Potential
ELECTRICITY	29180.975126	29180.975120
GASOLINE	6283.805728	Infinity
DIESEL	8394.670663	Infinity
BIOETHANOL	0.037711	Infinity
BIODIESEL	0.004620	Infinity
BIODIESEL_BE	0.000000	0.000000
LFO	0.008019	Infinity
LFO_RE_BE	0.000000	0.000000
GAS	83140.431597	Infinity
GAS_RE_IMPORT	0.003870	Infinity
GAS_RE_BE	0.000000	0.000000
WOOD	23399.999644	23400.000000
WOOD_PRODUCTION	34468.028698	70200.000000
WET_BIOMASS	38900.000109	38900.000000
COAL	0.004479	33354.999440
URANIUM	0.000000	Infinity
WASTE	17799.995640	17800.000000
H2	0.000824	Infinity
H2_RE_IMPORT	0.000002	Infinity
H2_RE_BE	0.000000	0.000000
AMMONIA	0.000292	Infinity
METHANOL	0.001087	Infinity
AMMONIA_RE_IMPORT	8231.100086	Infinity
AMMONIA_RE_BE	0.000000	0.000000
METHANOL_RE_IMPORT	47350.206656	Infinity
METHANOL_RE_BE	0.000000	0.000000
ELEC_EXPORT	789.749554	Infinity
CO2_EMISSIONS	56772.183256	Infinity
RES_WIND	39627.196425	Infinity
RES_SOLAR	60888.402731	Infinity
RES_HYDRO	468.400010	Infinity
RES_GEO	0.000000	Infinity
CO2_ATM	0.001219	Infinity
CO2_INDUSTRY	0.000000	0.000000
CO2_CAPTURED	0.000000	0.000000
