TECHNOLOGIES	 c_inv	 c_maint	 lifetime	  f_min	 f	 f_max	 fmin_perc	f_perc	 fmax_perc	 c_p	 c_p_max	 tau	 gwp_constr
 UNITS	[M€/GW]	 [M€/GW/y]	 [y]	 [GW or GWh]	 [GW or GWh]	 [GW or GWh]	 [0-1]	 [0-1]	 [0-1]	 [0-1]	 [0-1]	 [-]	 [ktCO2-eq./GW or GWh]
PT_POWER_BLOCK	0.000000	0.000000	25.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	1.000000	0.048263	0.000000
ST_POWER_BLOCK	0.000000	0.000000	25.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	1.000000	0.048263	0.000000
HYDRO_DAM	35789.958034	178.935336	40.000000	8.080000	8.520000	8.520000	0.000000	0.699904	1.000000	1.000000	1.000000	0.033427	14423.337599
TIDAL	0.000000	0.000000	40.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	1.000000	0.033427	0.000000
WAVE	0.000000	0.000000	20.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.058246	0.000000
NUCLEAR	10340.787821	219.654724	60.000000	2.134000	2.134000	2.135000	0.000000	0.149009	1.000000	0.850000	0.850000	0.025393	1510.615920
CCGT	0.000148	0.000004	25.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000307	0.955769	0.048263	0.000035
CCGT_AMMONIA	0.000122	0.000003	25.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000087	0.590000	0.048263	0.000029
COAL_US	0.000000	0.000000	35.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.862792	0.036934	0.000000
COAL_IGCC	0.000000	0.000000	35.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.850864	0.036934	0.000000
PV	0.000152	0.000002	25.000000	0.000000	0.000000	25.000000	0.000000	0.000000	1.000000	0.000133	1.000000	0.048263	0.000333
WIND_ONSHORE	0.000755	0.000009	30.000000	0.000000	0.000001	5.300000	0.000000	0.000000	1.000000	0.001391	1.000000	0.041639	0.000443
WIND_OFFSHORE	0.000000	0.000000	30.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	1.000000	0.041639	0.000000
HYDRO_RIVER	19170.696004	191.690233	40.000000	3.800000	3.800000	4.650000	0.000000	0.151087	1.000000	0.484000	1.000000	0.033427	4798.716001
GEOTHERMAL	0.000362	0.000007	30.000000	0.000000	0.000000	0.700000	0.000000	0.000000	1.000000	0.000272	0.850000	0.041639	0.001178
IND_COGEN_GAS	0.000125	0.000008	25.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000323	0.844900	0.048263	0.000089
IND_COGEN_WOOD	0.000137	0.000005	25.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000246	0.844900	0.048263	0.000020
IND_COGEN_WASTE	0.000166	0.000006	25.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000208	0.844900	0.048263	0.000036
IND_BOILER_GAS	0.000145	0.000003	17.000000	0.000000	0.000002	Infinity	0.000000	0.000000	1.000000	0.006730	0.944300	0.067080	0.000030
IND_BOILER_WOOD	0.000110	0.000002	17.000000	0.000000	0.000001	Infinity	0.000000	0.000000	1.000000	0.001328	0.894600	0.067080	0.000028
IND_BOILER_OIL	0.000094	0.000002	17.000000	0.000000	0.000002	Infinity	0.000000	0.000000	1.000000	0.000319	0.944300	0.067080	0.000021
IND_BOILER_COAL	0.000000	0.000000	17.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000000	0.894600	0.067080	0.000000
IND_BOILER_WASTE	306.269418	6.125352	17.000000	0.000000	2.659050	Infinity	0.000000	0.947656	1.000000	0.894600	0.894600	0.067080	76.766783
IND_DIRECT_ELEC	46.242921	0.209777	15.000000	0.000000	0.139143	Infinity	0.000000	0.052344	1.000000	0.944300	0.944300	0.074944	0.204541
DHN_HP_ELEC	1399.813696	47.467060	25.000000	0.000000	3.957071	Infinity	0.000000	1.000000	1.000000	0.551720	0.944300	0.048263	691.656356
DHN_COGEN_GAS	0.000129	0.000004	25.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000212	0.844900	0.048263	0.000049
DHN_COGEN_WOOD	0.000109	0.000004	25.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000164	0.844900	0.048263	0.000016
DHN_COGEN_WASTE	0.000142	0.000005	25.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000136	0.844900	0.048263	0.000031
DHN_COGEN_WET_BIOMASS	0.000109	0.000009	25.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000316	0.745500	0.048263	0.000079
DHN_COGEN_BIO_HYDROLYSIS	0.000142	0.000007	15.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000175	0.844900	0.074944	0.000020
DHN_BOILER_GAS	0.000026	0.000001	17.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000581	0.944300	0.067080	0.000005
DHN_BOILER_WOOD	0.000040	0.000001	17.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000386	0.894600	0.067080	0.000010
DHN_BOILER_OIL	0.000020	0.000000	17.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000208	0.944300	0.067080	0.000004
DHN_DEEP_GEO	0.000000	0.000000	30.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.844900	0.041639	0.000000
DHN_SOLAR	0.000073	0.000000	30.000000	0.000000	0.000000	30.000000	0.000000	0.000000	1.000000	0.000139	1.000000	0.041639	0.000044
DEC_HP_ELEC	6026.433524	251.268428	18.000000	0.000000	11.936368	Infinity	0.000000	1.000000	1.000000	0.416254	1.000000	0.063806	1968.187735
DEC_THHP_GAS	0.000815	0.000024	20.000000	0.000000	0.000003	Infinity	0.000000	0.000000	1.000000	0.010402	1.000000	0.058246	0.000961
DEC_COGEN_GAS	0.000111	0.000007	20.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000255	1.000000	0.058246	0.000079
DEC_COGEN_OIL	0.000088	0.000005	20.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000112	1.000000	0.058246	0.000068
DEC_ADVCOGEN_GAS	0.000214	0.000004	20.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000103	1.000000	0.058246	0.000060
DEC_ADVCOGEN_H2	0.000183	0.000003	20.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000067	1.000000	0.058246	0.000052
DEC_BOILER_GAS	0.000111	0.000003	17.000000	0.000000	0.000001	Infinity	0.000000	0.000000	1.000000	0.001155	1.000000	0.067080	0.000015
DEC_BOILER_WOOD	0.000112	0.000004	17.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000491	1.000000	0.067080	0.000005
DEC_BOILER_OIL	0.000069	0.000004	17.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000276	1.000000	0.067080	0.000010
DEC_SOLAR	0.001327	0.000015	20.000000	0.000000	0.000002	30.000000	0.000000	0.000000	1.000000	0.001370	1.000000	0.058246	0.000402
DEC_DIRECT_ELEC	0.000149	0.000001	15.000000	0.000000	0.000004	Infinity	0.000000	0.000000	1.000000	0.006881	1.000000	0.074944	0.000005
