TECHNOLOGIES	 c_inv	 c_maint	 lifetime	  f_min	 f	 f_max	 fmin_perc	f_perc	 fmax_perc	 c_p	 c_p_max	 tau	 gwp_constr
 UNITS	[M€/GW]	 [M€/GW/y]	 [y]	 [GW or GWh]	 [GW or GWh]	 [GW or GWh]	 [0-1]	 [0-1]	 [0-1]	 [0-1]	 [0-1]	 [-]	 [ktCO2-eq./GW or GWh]
NUCLEAR	0.000000	0.000000	60.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.849000	0.025393	0.000000
CCGT	0.001610	0.000041	25.000000	0.000000	0.000002	Infinity	0.000000	0.000000	1.000000	0.008706	0.961540	0.048263	0.000383
CCGT_AMMONIA	0.000568	0.000014	25.000000	0.000000	0.000001	Infinity	0.000000	0.000000	1.000000	0.000314	0.630000	0.048263	0.000135
COAL_US	0.000000	0.000000	35.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.868000	0.036934	0.000000
COAL_IGCC	0.000000	0.000000	35.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.856000	0.036934	0.000000
PV	39269.756148	448.463633	25.000000	0.000000	45.137651	59.200000	0.000000	0.539264	1.000000	0.115741	1.000000	0.048263	93950.860391
WIND_ONSHORE	10399.999999	120.960000	30.000000	0.000000	10.000000	10.000000	0.000000	0.229807	1.000000	0.222632	1.000000	0.041639	6228.500000
WIND_OFFSHORE	29847.779997	207.666000	30.000000	0.000000	6.000000	6.000000	0.000000	0.225459	1.000000	0.364034	1.000000	0.041639	3737.100000
HYDRO_RIVER	580.165803	5.801152	40.000000	0.000000	0.115000	0.115000	0.000000	0.005470	1.000000	0.460766	1.000000	0.033427	145.224301
GEOTHERMAL	0.000000	0.000000	30.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.950000	0.041639	0.000000
IND_COGEN_GAS	9579.764100	615.778315	25.000000	0.000000	6.803665	Infinity	0.000000	0.672349	1.000000	0.850000	0.850000	0.048263	6969.129893
IND_COGEN_WOOD	0.000776	0.000028	25.000000	0.000000	0.000001	Infinity	0.000000	0.000000	1.000000	0.002195	0.850000	0.048263	0.000119
IND_COGEN_WASTE	0.000825	0.000030	25.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000347	0.850000	0.048263	0.000183
IND_BOILER_GAS	678.918527	13.602416	17.000000	0.000000	11.528588	Infinity	0.000000	0.208703	1.000000	0.155711	0.950000	0.067080	142.032200
IND_BOILER_WOOD	0.000631	0.000013	17.000000	0.000000	0.000005	Infinity	0.000000	0.000000	1.000000	0.002390	0.900000	0.067080	0.000158
IND_BOILER_OIL	0.000634	0.000014	17.000000	0.000000	0.000012	Infinity	0.000000	0.000000	1.000000	0.001752	0.950000	0.067080	0.000142
IND_BOILER_COAL	0.000758	0.000015	17.000000	0.000000	0.000007	Infinity	0.000000	0.000000	1.000000	0.013863	0.900000	0.067080	0.000317
IND_BOILER_WASTE	199.203602	3.984049	17.000000	0.000000	1.729498	Infinity	0.000000	0.118948	1.000000	0.591568	0.900000	0.067080	49.930613
IND_DIRECT_ELEC	0.011455	0.000052	15.000000	0.000000	0.000034	Infinity	0.000000	0.000000	1.000000	0.030632	0.950000	0.074944	0.000051
DHN_HP_ELEC	2415.569717	81.910029	25.000000	0.000000	7.006525	Infinity	0.000000	0.902281	1.000000	0.668977	0.950000	0.048263	1224.670585
DHN_COGEN_GAS	1008.608273	29.489556	25.000000	0.000000	0.803999	Infinity	0.000000	0.097719	1.000000	0.631386	0.850000	0.048263	394.666860
DHN_COGEN_WOOD	0.000445	0.000016	25.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000680	0.850000	0.048263	0.000068
DHN_COGEN_WASTE	0.000756	0.000028	25.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000282	0.850000	0.048263	0.000167
DHN_COGEN_WET_BIOMASS	0.000462	0.000038	25.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.001110	0.750000	0.048263	0.000345
DHN_COGEN_BIO_HYDROLYSIS	0.000344	0.000017	15.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000176	0.850000	0.074944	0.000049
DHN_BOILER_GAS	0.000170	0.000003	17.000000	0.000000	0.000003	Infinity	0.000000	0.000000	1.000000	0.001976	0.950000	0.067080	0.000036
DHN_BOILER_WOOD	0.000211	0.000004	17.000000	0.000000	0.000002	Infinity	0.000000	0.000000	1.000000	0.000863	0.900000	0.067080	0.000053
DHN_BOILER_OIL	0.000121	0.000003	17.000000	0.000000	0.000002	Infinity	0.000000	0.000000	1.000000	0.000733	0.950000	0.067080	0.000027
DHN_DEEP_GEO	0.000000	0.000000	30.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.850000	0.041639	0.000000
DHN_SOLAR	0.000396	0.000000	30.000000	0.000000	0.000001	Infinity	0.000000	0.000000	1.000000	0.000689	1.000000	0.041639	0.000242
DEC_HP_ELEC	9077.993023	378.504449	18.000000	0.000000	18.449705	Infinity	0.000000	0.946994	1.000000	0.449377	1.000000	0.063806	3042.171916
DEC_THHP_GAS	326.318502	9.537423	20.000000	0.000000	1.033700	Infinity	0.000000	0.053006	1.000000	0.448933	1.000000	0.058246	394.801145
DEC_COGEN_GAS	0.001935	0.000124	20.000000	0.000000	0.000001	Infinity	0.000000	0.000000	1.000000	0.005018	1.000000	0.058246	0.001408
DEC_COGEN_OIL	0.000933	0.000057	20.000000	0.000000	0.000001	Infinity	0.000000	0.000000	1.000000	0.000912	1.000000	0.058246	0.000732
DEC_ADVCOGEN_GAS	0.002585	0.000048	20.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.001356	1.000000	0.058246	0.000783
DEC_ADVCOGEN_H2	0.001625	0.000030	20.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000330	1.000000	0.058246	0.000492
DEC_BOILER_GAS	0.001118	0.000034	17.000000	0.000000	0.000007	Infinity	0.000000	0.000000	1.000000	0.002449	1.000000	0.067080	0.000149
DEC_BOILER_WOOD	0.001104	0.000039	17.000000	0.000000	0.000002	Infinity	0.000000	0.000000	1.000000	0.001437	1.000000	0.067080	0.000050
DEC_BOILER_OIL	0.000917	0.000055	17.000000	0.000000	0.000006	Infinity	0.000000	0.000000	1.000000	0.001278	1.000000	0.067080	0.000136
DEC_SOLAR	0.004754	0.000053	20.000000	0.000000	0.000007	Infinity	0.000000	0.000000	1.000000	0.004143	1.000000	0.058246	0.001463
DEC_DIRECT_ELEC	0.001405	0.000006	15.000000	0.000000	0.000035	Infinity	0.000000	0.000000	1.000000	0.001366	1.000000	0.074944	0.000052
TRAMWAY_TROLLEY	4725.034503	94.500690	30.000000	0.000000	7.560055	Infinity	0.000000	0.300000	0.300000	0.342470	0.342470	0.041639	0.000000
BUS_COACH_DIESEL	0.000309	0.000015	15.000000	0.000000	0.000001	Infinity	0.000000	0.000000	1.000000	0.001531	0.296800	0.074944	0.000000
BUS_COACH_HYDIESEL	0.000306	0.000012	15.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.001122	0.296800	0.074944	0.000000
BUS_COACH_CNG_STOICH	5201.134929	260.057219	15.000000	0.000000	8.510964	Infinity	0.000000	0.292696	1.000000	0.296800	0.296800	0.074944	0.000000
BUS_COACH_FC_HYBRIDH2	0.000209	0.000008	15.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.001841	0.296800	0.074944	0.000000
BUS_COACH_ELECTRIC	0.000606	0.000026	15.000000	0.000000	0.000001	Infinity	0.000000	0.000000	1.000000	0.003723	0.296800	0.074944	0.000000
TRAIN_PUB	19245.649073	694.581705	40.000000	0.000000	12.779146	Infinity	0.000000	0.407304	0.500000	0.275070	0.275070	0.033427	0.000000
CAR_GASOLINE	21014.500003	1200.000000	10.000000	50.000000	50.000000	Infinity	0.000000	0.297614	1.000000	0.051370	0.051370	0.108434	0.000000
CAR_DIESEL	0.000088	0.000005	10.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000124	0.051370	0.108434	0.000000
CAR_NG	0.000126	0.000007	10.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000186	0.051370	0.108434	0.000000
CAR_METHANOL	0.000091	0.000005	10.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000126	0.051370	0.108434	0.000000
CAR_HEV	0.000061	0.000005	10.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000093	0.051370	0.108434	0.000000
CAR_PHEV	0.022778	0.001697	10.000000	0.000000	0.000050	Infinity	0.000000	0.000000	1.000000	0.015226	0.051370	0.108434	0.000000
CAR_BEV	51193.166500	1180.028271	10.000000	0.000000	118.002827	Infinity	0.000000	0.702386	1.000000	0.051370	0.051370	0.108434	0.000000
CAR_FUEL_CELL	0.000076	0.000001	10.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000410	0.051370	0.108434	0.000000
