Name	Used	Potential
AMMONIA	0.000023	Infinity
AMMONIA_RE_BE	0.000000	0.000000
AMMONIA_RE_IMPORT	10471.139975	Infinity
BIODIESEL	0.000462	Infinity
BIODIESEL_BE	0.000000	0.000000
BIOETHANOL	0.000056	Infinity
CO2_ATM	0.000042	Infinity
CO2_CAPTURED	0.000000	0.000000
CO2_EMISSIONS	49372.963721	Infinity
CO2_INDUSTRY	0.000000	0.000000
COAL	0.000237	33354.999440
DIESEL	9288.154032	Infinity
ELEC_EXPORT	1611.609300	Infinity
ELECTRICITY	29180.975115	29180.975120
GAS	87950.177679	Infinity
GAS_RE_BE	0.000000	0.000000
GAS_RE_IMPORT	0.000000	Infinity
GASOLINE	0.000063	Infinity
H2	0.000000	Infinity
H2_RE_BE	0.000000	0.000000
H2_RE_IMPORT	0.000002	Infinity
LFO	0.000194	Infinity
LFO_RE_BE	0.000000	0.000000
METHANOL	57434.613506	Infinity
METHANOL_RE_BE	0.000000	0.000000
METHANOL_RE_IMPORT	0.000045	Infinity
RES_GEO	0.000000	Infinity
RES_HYDRO	469.005966	Infinity
RES_SOLAR	58462.974464	Infinity
RES_WIND	38528.323976	Infinity
URANIUM	0.000000	Infinity
WASTE	13015.243011	17800.000000
WET_BIOMASS	38899.999989	38900.000000
WOOD	23399.999979	23400.000000
WOOD_PRODUCTION	16315.365851	70200.000000
