TECHNOLOGIES	 c_inv	 c_maint	 lifetime	  f_min	 f	 f_max	 fmin_perc	f_perc	 fmax_perc	 c_p	 c_p_max	 tau	 gwp_constr
 UNITS	[M€/GW]	 [M€/GW/y]	 [y]	 [GW or GWh]	 [GW or GWh]	 [GW or GWh]	 [0-1]	 [0-1]	 [0-1]	 [0-1]	 [0-1]	 [-]	 [ktCO2-eq./GW or GWh]
NUCLEAR	0.000000	0.000000	60.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.849000	0.025393	0.000000
CCGT	0.000200	0.000005	25.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000068	0.961540	0.048263	0.000049
CCGT_AMMONIA	0.000166	0.000004	25.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000157	0.630000	0.048263	0.000041
COAL_US	0.000000	0.000000	35.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.868000	0.036934	0.000000
COAL_IGCC	0.000000	0.000000	35.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.856000	0.036934	0.000000
PV	37809.866118	431.792281	25.000000	0.000000	59.175000	59.200000	0.000000	0.595023	1.000000	0.118656	1.000000	0.048263	123168.619822
WIND_ONSHORE	9788.199933	113.844999	30.000000	0.000000	10.000000	10.000000	0.000000	0.202496	1.000000	0.238951	1.000000	0.041639	6228.499957
WIND_OFFSHORE	27919.199774	194.247598	30.000000	0.000000	6.000000	6.000000	0.000000	0.197764	1.000000	0.388946	1.000000	0.041639	3737.099970
HYDRO_RIVER	580.165799	5.801152	40.000000	0.000000	0.115000	0.115000	0.000000	0.004717	1.000000	0.484000	1.000000	0.033427	145.224300
GEOTHERMAL	0.000000	0.000000	30.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.950000	0.041639	0.000000
IND_COGEN_GAS	1306.601995	83.986836	25.000000	0.000000	0.997558	Infinity	0.000000	0.073370	1.000000	0.597125	0.850000	0.048263	1021.819022
IND_COGEN_WOOD	0.000189	0.000007	25.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000029	0.850000	0.048263	0.000031
IND_COGEN_WASTE	0.000160	0.000006	25.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000027	0.850000	0.048263	0.000039
IND_BOILER_GAS	360.120062	7.215182	17.000000	0.000000	6.115131	Infinity	0.000000	0.447962	1.000000	0.594732	0.950000	0.067080	75.338413
IND_BOILER_WOOD	0.000129	0.000003	17.000000	0.000000	0.000001	Infinity	0.000000	0.000000	1.000000	0.000042	0.900000	0.067080	0.000032
IND_BOILER_OIL	0.000160	0.000003	17.000000	0.000000	0.000003	Infinity	0.000000	0.000000	1.000000	0.000155	0.950000	0.067080	0.000036
IND_BOILER_COAL	0.000000	0.000000	17.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000000	0.900000	0.067080	0.000000
IND_BOILER_WASTE	345.864870	6.917267	17.000000	0.000000	3.002821	Infinity	0.000000	0.205233	1.000000	0.554887	0.900000	0.067080	86.691429
IND_DIRECT_ELEC	6407.056331	29.065025	15.000000	0.000000	19.278619	Infinity	0.000000	0.273434	1.000000	0.115150	0.950000	0.074944	28.339570
DHN_HP_ELEC	2228.022247	75.549992	25.000000	0.000000	7.011210	Infinity	0.000000	0.999285	1.000000	0.554333	0.950000	0.048263	1225.489359
DHN_COGEN_GAS	0.000253	0.000007	25.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000088	0.850000	0.048263	0.000107
DHN_COGEN_WOOD	0.000177	0.000006	25.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000020	0.850000	0.048263	0.000029
DHN_COGEN_WASTE	0.000152	0.000006	25.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000022	0.850000	0.048263	0.000037
DHN_COGEN_WET_BIOMASS	0.000029	0.000002	25.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000012	0.750000	0.048263	0.000023
DHN_COGEN_BIO_HYDROLYSIS	0.000129	0.000006	15.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000010	0.850000	0.074944	0.000020
DHN_BOILER_GAS	35.848773	0.718248	17.000000	0.000000	0.608741	Infinity	0.000000	0.000715	1.000000	0.004566	0.950000	0.067080	7.499692
DHN_BOILER_WOOD	0.000086	0.000002	17.000000	0.000000	0.000001	Infinity	0.000000	0.000000	1.000000	0.000064	0.900000	0.067080	0.000021
DHN_BOILER_OIL	0.002371	0.000051	17.000000	0.000000	0.000043	Infinity	0.000000	0.000000	1.000000	0.002011	0.950000	0.067080	0.000533
DHN_DEEP_GEO	0.000000	0.000000	30.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.850000	0.041639	0.000000
DHN_SOLAR	0.000012	0.000000	30.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000017	1.000000	0.041639	0.000008
DEC_HP_ELEC	5825.235193	242.882753	18.000000	0.000000	12.844211	Infinity	0.000000	0.688988	1.000000	0.450094	1.000000	0.063806	2117.882016
DEC_THHP_GAS	0.000206	0.000006	20.000000	0.000000	0.000001	Infinity	0.000000	0.000000	1.000000	0.000349	1.000000	0.058246	0.000271
DEC_COGEN_GAS	0.000240	0.000015	20.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000093	1.000000	0.058246	0.000188
DEC_COGEN_OIL	0.000438	0.000027	20.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000044	1.000000	0.058246	0.000370
DEC_ADVCOGEN_GAS	0.000320	0.000006	20.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000054	1.000000	0.058246	0.000124
DEC_ADVCOGEN_H2	32491.893728	605.529414	20.000000	0.000000	5.748224	Infinity	0.000000	0.311012	1.000000	0.453986	1.000000	0.058246	12608.441966
DEC_BOILER_GAS	0.000279	0.000008	17.000000	0.000000	0.000002	Infinity	0.000000	0.000000	1.000000	0.000133	1.000000	0.067080	0.000037
DEC_BOILER_WOOD	0.000109	0.000004	17.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000038	1.000000	0.067080	0.000005
DEC_BOILER_OIL	0.000218	0.000013	17.000000	0.000000	0.000002	Infinity	0.000000	0.000000	1.000000	0.000086	1.000000	0.067080	0.000032
DEC_SOLAR	0.000145	0.000002	20.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000128	1.000000	0.058246	0.000047
DEC_DIRECT_ELEC	0.000442	0.000002	15.000000	0.000000	0.000012	Infinity	0.000000	0.000000	1.000000	0.000135	1.000000	0.074944	0.000017
TRAMWAY_TROLLEY	4977.081423	99.541628	30.000000	0.000000	7.963330	Infinity	0.000000	0.300000	0.300000	0.342470	0.342470	0.041639	0.000000
BUS_COACH_DIESEL	0.000008	0.000000	15.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000017	0.296800	0.074944	0.000000
BUS_COACH_HYDIESEL	0.000015	0.000001	15.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000048	0.296800	0.074944	0.000000
BUS_COACH_CNG_STOICH	0.000008	0.000000	15.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000019	0.296800	0.074944	0.000000
BUS_COACH_FC_HYBRIDH2	0.000863	0.000034	15.000000	0.000000	0.000001	Infinity	0.000000	0.000000	1.000000	0.003239	0.296800	0.074944	0.000000
BUS_COACH_ELECTRIC	4334.730728	191.430903	15.000000	0.000000	6.125789	Infinity	0.000000	0.200000	1.000000	0.296800	0.296800	0.074944	0.000000
TRAIN_PUB	24885.909787	898.139725	40.000000	0.000000	16.524289	Infinity	0.000000	0.500000	0.500000	0.275070	0.275070	0.033427	0.000000
CAR_GASOLINE	0.000015	0.000001	10.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000019	0.051370	0.108434	0.000000
CAR_DIESEL	0.000019	0.000001	10.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000020	0.051370	0.108434	0.000000
CAR_NG	0.000034	0.000002	10.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000039	0.051370	0.108434	0.000000
CAR_METHANOL	0.000018	0.000001	10.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000018	0.051370	0.108434	0.000000
CAR_HEV	0.000019	0.000001	10.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000022	0.051370	0.108434	0.000000
CAR_PHEV	0.006533	0.000481	10.000000	0.000000	0.000014	Infinity	0.000000	0.000000	1.000000	0.004606	0.051370	0.108434	0.000000
CAR_BEV	73381.913888	1769.646077	10.000000	0.000000	176.964608	Infinity	0.000000	1.000000	1.000000	0.051370	0.051370	0.108434	0.000000
CAR_FUEL_CELL	0.000017	0.000000	10.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000017	0.051370	0.108434	0.000000
