Name	Used	Potential
AMMONIA	0.003000	Infinity
AMMONIA_RE_BE	0.000000	0.000000
AMMONIA_RE_IMPORT	8928.078578	Infinity
BIODIESEL	4442.061336	Infinity
BIODIESEL_BE	0.000000	0.000000
BIOETHANOL	0.008284	Infinity
CO2_ATM	0.013395	Infinity
CO2_CAPTURED	0.000000	0.000000
CO2_EMISSIONS	56500.493806	Infinity
CO2_INDUSTRY	0.000000	0.000000
COAL	0.033084	33354.999440
DIESEL	0.109020	Infinity
ELEC_EXPORT	1727.248574	Infinity
ELECTRICITY	30869.373540	30869.377000
GAS	81818.680285	Infinity
GAS_RE_BE	0.000000	0.000000
GAS_RE_IMPORT	0.000051	Infinity
GASOLINE	0.007137	Infinity
H2	0.000023	Infinity
H2_RE_BE	0.000000	0.000000
H2_RE_IMPORT	3844.852786	Infinity
LFO	0.033855	Infinity
LFO_RE_BE	0.000000	0.000000
METHANOL	57051.938180	Infinity
METHANOL_RE_BE	0.000000	0.000000
METHANOL_RE_IMPORT	0.012085	Infinity
RES_GEO	0.000000	Infinity
RES_HYDRO	479.845586	Infinity
RES_SOLAR	59040.317549	Infinity
RES_WIND	38681.311200	Infinity
URANIUM	0.000000	Infinity
WASTE	17127.749320	17800.000000
WET_BIOMASS	38900.026072	38900.000000
WOOD	23399.974965	23400.000000
WOOD_PRODUCTION	28896.580987	70200.000000
