Name	Used	Potential
AMMONIA	0.000030	Infinity
AMMONIA_RE_BE	0.000000	0.000000
AMMONIA_RE_IMPORT	7856.942361	Infinity
BIODIESEL	0.000073	Infinity
BIODIESEL_BE	0.000000	0.000000
BIOETHANOL	0.000099	Infinity
CO2_ATM	0.000009	Infinity
CO2_CAPTURED	0.000000	0.000000
CO2_EMISSIONS	40691.578864	Infinity
CO2_INDUSTRY	0.000000	0.000000
COAL	0.000498	33354.999440
DIESEL	19707.550104	Infinity
ELEC_EXPORT	112.597067	Infinity
ELECTRICITY	26695.865580	26695.865580
GAS	143789.140164	Infinity
GAS_RE_BE	0.000000	0.000000
GAS_RE_IMPORT	0.000000	Infinity
GASOLINE	3391.739100	Infinity
H2	0.000001	Infinity
H2_RE_BE	0.000000	0.000000
H2_RE_IMPORT	0.000009	Infinity
LFO	0.000446	Infinity
LFO_RE_BE	0.000000	0.000000
METHANOL	56605.500515	Infinity
METHANOL_RE_BE	0.000000	0.000000
METHANOL_RE_IMPORT	0.000016	Infinity
RES_GEO	0.000000	Infinity
RES_HYDRO	476.565011	Infinity
RES_SOLAR	29198.549150	Infinity
RES_WIND	39512.039291	Infinity
URANIUM	0.000000	Infinity
WASTE	11929.585192	17800.000000
WET_BIOMASS	38899.999999	38900.000000
WOOD	23400.000000	23400.000000
WOOD_PRODUCTION	9695.451999	70200.000000
