Name	Crit_1_constr	Crit_1_op
NUCLEAR	0.000000	0.000000
CCGT	104.942544	0.000000
CCGT_AMMONIA	0.000000	0.000000
COAL_US	0.000000	0.000000
COAL_IGCC	0.000000	0.000000
PV	10580.490000	0.000000
WIND_ONSHORE	956.666667	0.000000
WIND_OFFSHORE	548.000000	0.000000
HYDRO_RIVER	23.747500	0.000000
GEOTHERMAL	0.000000	0.000000
IND_COGEN_GAS	536.666050	0.000000
IND_COGEN_WOOD	0.000000	0.000000
IND_COGEN_WASTE	0.000000	0.000000
IND_BOILER_GAS	2.564647	0.000000
IND_BOILER_WOOD	28.202270	0.000000
IND_BOILER_OIL	0.000000	0.000000
IND_BOILER_COAL	0.000000	0.000000
IND_BOILER_WASTE	46.632624	0.000000
IND_DIRECT_ELEC	1.710021	0.000000
DHN_HP_ELEC	31.149754	0.000000
DHN_COGEN_GAS	0.000000	0.000000
DHN_COGEN_WOOD	0.000000	0.000000
DHN_COGEN_WASTE	0.000000	0.000000
DHN_COGEN_WET_BIOMASS	0.000000	0.000000
DHN_COGEN_BIO_HYDROLYSIS	0.000000	0.000000
DHN_BOILER_GAS	0.000000	0.000000
DHN_BOILER_WOOD	0.000000	0.000000
DHN_BOILER_OIL	0.000000	0.000000
DHN_DEEP_GEO	0.000000	0.000000
DHN_SOLAR	0.000000	0.000000
DEC_HP_ELEC	172.044080	0.000000
DEC_THHP_GAS	0.000000	0.000000
DEC_COGEN_GAS	0.000000	0.000000
DEC_COGEN_OIL	0.000000	0.000000
DEC_ADVCOGEN_GAS	0.000000	0.000000
DEC_ADVCOGEN_H2	0.000000	0.000000
DEC_BOILER_GAS	0.000000	0.000000
DEC_BOILER_WOOD	0.000000	0.000000
DEC_BOILER_OIL	0.000000	0.000000
DEC_SOLAR	0.000000	0.000000
DEC_DIRECT_ELEC	0.000000	0.000000
TRAMWAY_TROLLEY	19.430526	0.000000
BUS_COACH_DIESEL	0.000000	0.000000
BUS_COACH_HYDIESEL	0.000000	0.000000
BUS_COACH_CNG_STOICH	543.153381	0.000000
BUS_COACH_FC_HYBRIDH2	0.000000	0.000000
BUS_COACH_ELECTRIC	0.000000	0.000000
TRAIN_PUB	0.000000	0.000000
CAR_GASOLINE	0.000000	0.000000
CAR_DIESEL	0.000000	0.000000
CAR_NG	0.000000	0.000000
CAR_METHANOL	0.000000	0.000000
CAR_HEV	0.000000	0.000000
CAR_PHEV	0.000000	0.000000
CAR_BEV	13944.811818	0.000000
CAR_FUEL_CELL	0.000000	0.000000
TRAIN_FREIGHT	36.719497	0.000000
BOAT_FREIGHT_DIESEL	0.000000	0.000000
BOAT_FREIGHT_NG	75.833210	0.000000
BOAT_FREIGHT_METHANOL	0.000000	0.000000
TRUCK_DIESEL	0.000000	0.000000
TRUCK_METHANOL	0.000000	0.000000
TRUCK_FUEL_CELL	0.000000	0.000000
TRUCK_ELEC	1955.769495	0.000000
TRUCK_NG	0.000000	0.000000
HABER_BOSCH	0.000000	0.000000
SYN_METHANOLATION	0.000000	0.000000
METHANE_TO_METHANOL	0.000000	0.000000
BIOMASS_TO_METHANOL	171.044748	0.000000
OIL_TO_HVC	0.000000	0.000000
GAS_TO_HVC	0.000000	0.000000
METHANOL_TO_HVC	240.200036	0.000000
ADLIBIO_TO_FUEL	0.000000	0.000000
PHS	2.080000	0.000000
BATT_LI	1057.388463	0.000000
BEV_BATT	984892.362341	0.000000
PHEV_BATT	0.000000	0.000000
TS_DEC_DIRECT_ELEC	0.000000	0.000000
TS_DEC_HP_ELEC	39.017224	0.000000
TS_DEC_THHP_GAS	0.000000	0.000000
TS_DEC_COGEN_GAS	0.000000	0.000000
TS_DEC_COGEN_OIL	0.000000	0.000000
TS_DEC_ADVCOGEN_GAS	0.000000	0.000000
TS_DEC_ADVCOGEN_H2	0.000000	0.000000
TS_DEC_BOILER_GAS	0.000000	0.000000
TS_DEC_BOILER_WOOD	0.000000	0.000000
TS_DEC_BOILER_OIL	0.000000	0.000000
TS_DHN_DAILY	0.000000	0.000000
TS_DHN_SEASONAL	173.536245	0.000000
TS_HIGH_TEMP	0.000000	0.000000
GAS_STORAGE	478693.987601	0.000000
H2_STORAGE	0.000000	0.000000
DIESEL_STORAGE	20667.265729	0.000000
GASOLINE_STORAGE	219527.632724	0.000000
LFO_STORAGE	22299.937156	0.000000
AMMONIA_STORAGE	23703.256451	0.000000
METHANOL_STORAGE	23511.838178	0.000000
CO2_STORAGE	0.000000	0.000000
ADLIBIO_TO_HVC	0.000000	0.000000
AMMONIA_TO_H2	0.000000	0.000000
ATM_CCS	0.000000	0.000000
BIO_HYDROLYSIS	80.586632	0.000000
BIOMETHANATION	0.000000	0.000000
DHN	0.000000	0.000000
EFFICIENCY	0.000000	0.000000
GASIFICATION_SNG	0.000000	0.000000
GRID	0.000000	0.000000
H2_BIOMASS	0.000000	0.000000
H2_ELECTROLYSIS	0.000000	0.000000
INDUSTRY_CCS	0.000000	0.000000
REDIFUEL	0.000000	0.000000
SMR	0.000000	0.000000
SYN_METHANATION	0.000000	0.000000
ELECTRICITY	0.000000	556.602713
GASOLINE	0.000000	0.000000
DIESEL	0.000000	0.000000
BIOETHANOL	0.000000	0.000000
BIODIESEL	0.000000	0.000000
BIODIESEL_BE	0.000000	0.000000
LFO	0.000000	0.000000
LFO_RE_BE	0.000000	0.000000
GAS	0.000000	7841.927369
GAS_RE_IMPORT	0.000000	0.000000
GAS_RE_BE	0.000000	0.000000
WOOD	0.000000	1148.940000
WOOD_PRODUCTION	0.000000	3446.820000
WET_BIOMASS	0.000000	2174.510000
COAL	0.000000	0.000000
URANIUM	0.000000	0.000000
WASTE	0.000000	1027.060000
H2	0.000000	0.000000
H2_RE_IMPORT	0.000000	0.000000
H2_RE_BE	0.000000	0.000000
AMMONIA	0.000000	0.000000
METHANOL	0.000000	0.000000
AMMONIA_RE_IMPORT	0.000000	0.000000
AMMONIA_RE_BE	0.000000	0.000000
METHANOL_RE_IMPORT	0.000000	0.000000
METHANOL_RE_BE	0.000000	0.000000
ELEC_EXPORT	0.000000	0.000000
CO2_EMISSIONS	0.000000	0.000000
RES_WIND	0.000000	0.000000
RES_SOLAR	0.000000	0.000000
RES_HYDRO	0.000000	0.000000
RES_GEO	0.000000	0.000000
CO2_ATM	0.000000	0.000000
