Name	GWP_constr	GWP_op
NUCLEAR	0.000000	0.000000
CCGT	23.207937	0.000000
CCGT_AMMONIA	134.760213	0.000000
COAL_US	0.000000	0.000000
COAL_IGCC	0.000000	0.000000
PV	4435.736265	0.000000
WIND_ONSHORE	171.396690	0.000000
WIND_OFFSHORE	124.268834	0.000000
HYDRO_RIVER	3.601071	0.000000
GEOTHERMAL	0.000000	0.000000
IND_COGEN_GAS	91.957390	0.000000
IND_COGEN_WOOD	11.767319	0.000000
IND_COGEN_WASTE	20.760649	0.000000
IND_BOILER_GAS	40.691927	0.000000
IND_BOILER_WOOD	13.994195	0.000000
IND_BOILER_OIL	20.091694	0.000000
IND_BOILER_COAL	0.056044	0.000000
IND_BOILER_WASTE	15.824358	0.000000
IND_DIRECT_ELEC	1.549342	0.000000
DHN_HP_ELEC	37.997774	0.000000
DHN_COGEN_GAS	238.681930	0.000000
DHN_COGEN_WOOD	15.317465	0.000000
DHN_COGEN_WASTE	34.579056	0.000000
DHN_COGEN_WET_BIOMASS	8.429396	0.000000
DHN_COGEN_BIO_HYDROLYSIS	21.316403	0.000000
DHN_BOILER_GAS	8.054030	0.000000
DHN_BOILER_WOOD	14.214594	0.000000
DHN_BOILER_OIL	7.046852	0.000000
DHN_DEEP_GEO	0.000000	0.000000
DHN_SOLAR	4.962400	0.000000
DEC_HP_ELEC	151.910216	0.000000
DEC_THHP_GAS	131.918092	0.000000
DEC_COGEN_GAS	106.950784	0.000000
DEC_COGEN_OIL	88.139751	0.000000
DEC_ADVCOGEN_GAS	74.479411	0.000000
DEC_ADVCOGEN_H2	105.320431	0.000000
DEC_BOILER_GAS	25.714402	0.000000
DEC_BOILER_WOOD	2.414918	0.000000
DEC_BOILER_OIL	22.359246	0.000000
DEC_SOLAR	66.458499	0.000000
DEC_DIRECT_ELEC	19.266992	0.000000
TRAMWAY_TROLLEY	0.000000	0.000000
BUS_COACH_DIESEL	0.000000	0.000000
BUS_COACH_HYDIESEL	0.000000	0.000000
BUS_COACH_CNG_STOICH	0.000000	0.000000
BUS_COACH_FC_HYBRIDH2	0.000000	0.000000
BUS_COACH_ELECTRIC	0.000000	0.000000
TRAIN_PUB	0.000000	0.000000
CAR_GASOLINE	0.000000	0.000000
CAR_DIESEL	0.000000	0.000000
CAR_NG	0.000000	0.000000
CAR_METHANOL	0.000000	0.000000
CAR_HEV	0.000000	0.000000
CAR_PHEV	0.000000	0.000000
CAR_BEV	0.000000	0.000000
CAR_FUEL_CELL	0.000000	0.000000
TRAIN_FREIGHT	0.000000	0.000000
BOAT_FREIGHT_DIESEL	0.000000	0.000000
BOAT_FREIGHT_NG	0.000000	0.000000
BOAT_FREIGHT_METHANOL	0.000000	0.000000
TRUCK_DIESEL	0.000000	0.000000
TRUCK_METHANOL	0.000000	0.000000
TRUCK_FUEL_CELL	0.000000	0.000000
TRUCK_ELEC	0.000000	0.000000
TRUCK_NG	0.000000	0.000000
HABER_BOSCH	0.000000	0.000000
SYN_METHANOLATION	0.000000	0.000000
METHANE_TO_METHANOL	0.000000	0.000000
BIOMASS_TO_METHANOL	0.000000	0.000000
OIL_TO_HVC	0.000000	0.000000
GAS_TO_HVC	0.000000	0.000000
METHANOL_TO_HVC	0.000000	0.000000
ADLIBIO_TO_FUEL	31.919132	0.000000
PHS	1.077232	0.000000
BATT_LI	188.257983	0.000000
BEV_BATT	0.000000	0.000000
PHEV_BATT	0.000000	0.000000
TS_DEC_DIRECT_ELEC	0.000000	0.000000
TS_DEC_HP_ELEC	0.000000	0.000000
TS_DEC_THHP_GAS	0.000000	0.000000
TS_DEC_COGEN_GAS	0.000000	0.000000
TS_DEC_COGEN_OIL	0.000000	0.000000
TS_DEC_ADVCOGEN_GAS	0.000000	0.000000
TS_DEC_ADVCOGEN_H2	0.000000	0.000000
TS_DEC_BOILER_GAS	0.000000	0.000000
TS_DEC_BOILER_WOOD	0.000000	0.000000
TS_DEC_BOILER_OIL	0.000000	0.000000
TS_DHN_DAILY	0.000000	0.000000
TS_DHN_SEASONAL	0.000000	0.000000
TS_HIGH_TEMP	0.000000	0.000000
GAS_STORAGE	0.000000	0.000000
H2_STORAGE	0.000000	0.000000
DIESEL_STORAGE	0.000000	0.000000
GASOLINE_STORAGE	0.000000	0.000000
LFO_STORAGE	0.000000	0.000000
AMMONIA_STORAGE	0.000000	0.000000
METHANOL_STORAGE	0.000000	0.000000
CO2_STORAGE	0.000000	0.000000
ADLIBIO_TO_HVC	32.981441	0.000000
AMMONIA_TO_H2	0.000000	0.000000
ATM_CCS	0.000000	0.000000
BIO_HYDROLYSIS	0.000000	0.000000
BIOMETHANATION	0.000000	0.000000
DHN	0.000000	0.000000
EFFICIENCY	0.000000	0.000000
GASIFICATION_SNG	0.000000	0.000000
GRID	0.000000	0.000000
H2_BIOMASS	0.000000	0.000000
H2_ELECTROLYSIS	0.000000	0.000000
INDUSTRY_CCS	0.000000	0.000000
REDIFUEL	15.323539	0.000000
SMR	0.000000	0.000000
SYN_METHANATION	0.000000	0.000000
AMMONIA	0.000000	38.780602
AMMONIA_RE_BE	0.000000	0.000000
AMMONIA_RE_IMPORT	0.000000	0.000000
BIODIESEL	0.000000	0.000000
BIODIESEL_BE	0.000000	0.000000
BIOETHANOL	0.000000	0.000000
CO2_ATM	0.000000	0.000000
CO2_CAPTURED	0.000000	0.000000
CO2_EMISSIONS	0.000000	0.000000
CO2_INDUSTRY	0.000000	0.000000
COAL	0.000000	0.000000
DIESEL	0.000000	74.839914
ELEC_EXPORT	0.000000	0.000000
ELECTRICITY	0.000000	0.000000
GAS	0.000000	0.000000
GAS_RE_BE	0.000000	0.000000
GAS_RE_IMPORT	0.000000	0.000000
GASOLINE	0.000000	173.462953
H2	0.000000	0.208488
H2_RE_BE	0.000000	0.000000
H2_RE_IMPORT	0.000000	0.000000
LFO	0.000000	276.944567
LFO_RE_BE	0.000000	222.625779
METHANOL	0.000000	75.997621
METHANOL_RE_BE	0.000000	0.000000
METHANOL_RE_IMPORT	0.000000	0.000000
RES_GEO	0.000000	0.000000
RES_HYDRO	0.000000	0.000000
RES_SOLAR	0.000000	0.000000
RES_WIND	0.000000	0.000000
URANIUM	0.000000	0.000000
WASTE	0.000000	56.814938
WET_BIOMASS	0.000000	324.470332
WOOD	0.000000	622.882504
WOOD_PRODUCTION	0.000000	0.000000
