Name	Used	Potential
AMMONIA	0.001312	Infinity
AMMONIA_RE_BE	0.000000	0.000000
AMMONIA_RE_IMPORT	10377.392414	Infinity
BIODIESEL	0.002727	Infinity
BIODIESEL_BE	0.000000	0.000000
BIOETHANOL	0.048183	Infinity
CO2_ATM	0.001133	Infinity
CO2_CAPTURED	0.000000	0.000000
CO2_EMISSIONS	62589.789260	Infinity
CO2_INDUSTRY	0.000000	0.000000
COAL	12519.427243	33354.999440
DIESEL	0.003821	Infinity
ELEC_EXPORT	1868.017003	Infinity
ELECTRICITY	30869.376775	30869.377000
GAS	102711.772909	Infinity
GAS_RE_BE	0.000000	0.000000
GAS_RE_IMPORT	0.002618	Infinity
GASOLINE	871.223690	Infinity
H2	0.000016	Infinity
H2_RE_BE	0.000000	0.000000
H2_RE_IMPORT	0.000407	Infinity
LFO	0.009530	Infinity
LFO_RE_BE	0.000000	0.000000
METHANOL	0.002434	Infinity
METHANOL_RE_BE	0.000000	0.000000
METHANOL_RE_IMPORT	0.011815	Infinity
RES_GEO	0.000000	Infinity
RES_HYDRO	459.445041	Infinity
RES_SOLAR	59758.719035	Infinity
RES_WIND	38741.539182	Infinity
URANIUM	0.000000	Infinity
WASTE	17799.988739	17800.000000
WET_BIOMASS	38899.996763	38900.000000
WOOD	23399.999586	23400.000000
WOOD_PRODUCTION	70199.993747	70200.000000
