source,target,realValue,layerID,layerColor,layerUnit
Imp. Ammonia RE,Ammonia,5.15,Ammonia,#000ECD,TWh
Ammonia,Non-energy demand,9.42,Ammonia,#000ECD,TWh
H2,Haber-Bosch,4.82,H2,#FF00FF,TWh
Elec,Haber-Bosch,0.52,Electricity,#00BFFF,TWh
Haber-Bosch,DHN,0.57,DHN,#FA8072,TWh
Haber-Bosch,Ammonia,4.27,Ammonia,#000ECD,TWh
Wood,Gasifi. to Methanol,17.74,Wood,#CD853F,TWh
Gasifi. to Methanol,Elec,0.35,Electricity,#00BFFF,TWh
Gasifi. to Methanol,DHN,3.88,DHN,#FA8072,TWh
Gasifi. to Methanol,Methanol,10.94,Methanol,#CC0066,TWh
Methanol,Non-energy demand,1.42,Methanol,#CC0066,TWh
Oil,NSC,55.42,Naphtha,#8B008B,TWh
Elec,NSC,0.65,Electricity,#00BFFF,TWh
Heat HT,NSC,0.52,Heat HT,#DC143C,TWh
NSC,HVC,30.48,HVC,#00FFFF,TWh
Methanol,MTO,9.52,Methanol,#CC0066,TWh
Heat HT,MTO,2.53,Heat HT,#DC143C,TWh
MTO,HVC,7.67,HVC,#00FFFF,TWh
HVC,Non-energy demand,38.15,HVC,#00FFFF,TWh
Imp. Gasoline,Gasoline,34.77,Gasoline,#808080,TWh
Gasoline,Mob priv,-34.77,Gasoline,#808080,TWh
Imp. Diesel,Diesel,70.55,Diesel,#D3D3D3,TWh
Diesel,Mob priv,70.55,Diesel,#D3D3D3,TWh
Imp. Gas,Gas,81.66,Gas,#FFD700,TWh
Gas Prod,Gas sto.,0.00,GAS,#FFD700,TWh
Gas sto.,Gas,0.00,GAS,#FFD700,TWh
Gas Prod,Gas,12.32,GAS,#FFD700,TWh
Gas,Freight,92.45,GAS,#FFD700,TWh
Gas,H2 prod,0.52,GAS,#FFD700,TWh
Gas,HPs,1.00,GAS,#FFD700,TWh
Electricity,Elec,14.28,Electricity,#00BFFF,TWh
Wind,Elec,53.58,Wind,#27AE34,TWh
Hydro River,Elec,28.22,Hydro River,#0000FF,TWh
Coal,Boilers,35.00,Coal,#A0522D,TWh
Solar,Elec,79.42,Solar,#FFFF00,TWh
Geothermal,Elec,26.63,Geothermal,#FF0000,TWh
Waste,Boilers,38.20,Waste,#808000,TWh
Imp. Oil,Oil,55.42,Oil,#8B008B,TWh
Wood be.,Wood,99.91,Wood,#CD853F,TWh
Wood,Boilers,82.17,Wood,#CD853F,TWh
Wet biomass,Biomethanation,41.21,Wood,#CD853F,TWh
Biomethanation,Gas Prod,12.32,GAS,#FFD700,TWh
Elec,Mob priv,75.14,Electricity,#00BFFF,TWh
Gasoline,Mob priv,34.77,GASOLINE,#8080800,TWh
Elec,Freight,5.34,Electricity,#00BFFF,TWh
Elec,Exp & Loss,17.48,Electricity,#00BFFF,TWh
Elec,Elec demand,105.99,Electricity,#00BFFF,TWh
Elec,Storage,24.14,Electricity,#00BFFF,TWh
Storage,Elec demand,23.89,Electricity,#00BFFF,TWh
Elec,HPs,82.95,Electricity,#00BFFF,TWh
Elec,Heat HT,14.01,Electricity,#00BFFF,TWh
Elec,Electrolyser,36.30,Electricity,#00BFFF,TWh
Heat HT,Electrolyser,6.41,Heat HT,#DC143C,TWh
Electrolyser,H2 prod,33.73,Electricity,#00BFFF,TWh
Electrolyser,DHN,0.64,Heat LT,#FA8072,TWh
H2 prod,H2 sto.,0.00,H2,#FF00FF,TWh
H2 sto.,H2,0.00,H2,#FF00FF,TWh
H2 prod,H2,34.12,H2,#FF00FF,TWh
H2,Freight,29.29,H2,#FF00FF,TWh
HPs,Dec. sto,44.99,Heat LT,#FA8072,TWh
HPs,Heat LT Dec,140.98,Heat LT,#FA8072,TWh
HPs,DHN,79.42,Heat LT,#FA8072,TWh
Dec. sto,Heat LT Dec,41.89,Heat LT,#FA8072,TWh
Boilers,Heat HT,131.06,Heat HT,#DC143C,TWh
DHN,Heat LT DHN,54.23,Heat LT,#FA8072,TWh
DHN,Loss DHN,4.23,Heat LT,#FA8072,TWh
DHN,DHN Sto,26.06,Heat LT,#FA8072,TWh
DHN Sto,Heat LT DHN,24.15,Heat LT,#FA8072,TWh
Heat HT,Ind Heat Demand,135.61,Heat HT,#DC143C,TWh
