source,target,realValue,layerID,layerColor,layerUnit
Imp. Ammonia RE,Ammonia,10.20,Ammonia,#000ECD,TWh
Ammonia,Non-energy demand,10.20,Ammonia,#000ECD,TWh
Imp. Methanol,Methanol,2.66,Methanol,#CC0066,TWh
Gas,Methane-to-Methanol,69.47,Gas,#FFD700,TWh
Methane-to-Methanol,Methanol,45.43,Methanol,#CC0066,TWh
Methanol,Non-energy demand,1.54,Methanol,#CC0066,TWh
Oil,NSC,7.85,Naphtha,#8B008B,TWh
Elec,NSC,0.09,Electricity,#00BFFF,TWh
Heat HT,NSC,0.07,Heat HT,#DC143C,TWh
NSC,HVC,4.32,HVC,#00FFFF,TWh
Methanol,MTO,45.99,Methanol,#CC0066,TWh
Heat HT,MTO,12.23,Heat HT,#DC143C,TWh
MTO,HVC,37.06,HVC,#00FFFF,TWh
HVC,Non-energy demand,41.38,HVC,#00FFFF,TWh
Imp. Gasoline,Gasoline,2.05,Gasoline,#808080,TWh
Gasoline,Mob priv,-11.18,Gasoline,#808080,TWh
Imp. Gas,Gas,225.84,Gas,#FFD700,TWh
Gas Prod,Gas sto.,0.00,GAS,#FFD700,TWh
Gas sto.,Gas,0.00,GAS,#FFD700,TWh
Gas Prod,Gas,11.63,GAS,#FFD700,TWh
Gas,Mob public,14.17,GAS,#FFD700,TWh
Gas,Freight,3.13,GAS,#FFD700,TWh
Gas,CHP,129.58,GAS,#FFD700,TWh
Gas,HPs,7.97,GAS,#FFD700,TWh
Gas,Boilers,13.13,GAS,#FFD700,TWh
Electricity,Elec,27.57,Electricity,#00BFFF,TWh
Wind,Elec,39.20,Wind,#27AE34,TWh
Hydro River,Elec,0.47,Hydro River,#0000FF,TWh
Solar,Elec,37.31,Solar,#FFFF00,TWh
Waste,Boilers,3.24,Waste,#808000,TWh
Imp. Oil,Oil,4.99,Oil,#8B008B,TWh
Wood,H2 prod,11.94,Wood,#CD853F,TWh
Wet biomass,Biomethanation,38.90,Wood,#CD853F,TWh
Biomethanation,Gas Prod,11.63,GAS,#FFD700,TWh
Elec,Mob priv,8.55,Electricity,#00BFFF,TWh
Elec,Mob public,1.42,Electricity,#00BFFF,TWh
Elec,Freight,10.94,Electricity,#00BFFF,TWh
Elec,Exp & Loss,7.57,Electricity,#00BFFF,TWh
Elec,Curt.,0.35,Electricity,#00BFFF,TWh
Elec,Elec demand,96.87,Electricity,#00BFFF,TWh
Solar,Curt.,0.53,Solar,#FFFF00,TWh
Wind,Curt.,3.77,Wind,#27AE34,TWh
Elec,Storage,0.55,Electricity,#00BFFF,TWh
Storage,Elec demand,0.41,Electricity,#00BFFF,TWh
Elec,HPs,33.26,Electricity,#00BFFF,TWh
H2 prod,H2,5.16,H2,#FF00FF,TWh
CHP,Elec,57.02,Electricity,#00BFFF,TWh
CHP,Heat HT,59.61,Heat HT,#DC143C,TWh
HPs,Dec. sto,14.63,Heat LT,#FA8072,TWh
HPs,Heat LT Dec,61.93,Heat LT,#FA8072,TWh
HPs,DHN,46.92,Heat LT,#FA8072,TWh
Dec. sto,Heat LT Dec,13.53,Heat LT,#FA8072,TWh
Boilers,Heat HT,14.83,Heat HT,#DC143C,TWh
DHN,Heat LT DHN,30.62,Heat LT,#FA8072,TWh
DHN,Loss DHN,2.35,Heat LT,#FA8072,TWh
DHN,DHN Sto,13.95,Heat LT,#FA8072,TWh
DHN Sto,Heat LT DHN,13.69,Heat LT,#FA8072,TWh
Heat HT,Ind Heat Demand,61.93,Heat HT,#DC143C,TWh
