source,target,realValue,layerID,layerColor,layerUnit
Imp. Ammonia RE,Ammonia,10.20,Ammonia,#000ECD,TWh
Ammonia,Non-energy demand,10.20,Ammonia,#000ECD,TWh
Imp. Methanol,Methanol,56.77,Methanol,#CC0066,TWh
Methanol,Non-energy demand,1.54,Methanol,#CC0066,TWh
Methanol,MTO,51.36,Methanol,#CC0066,TWh
Heat HT,MTO,13.65,Heat HT,#DC143C,TWh
MTO,HVC,41.38,HVC,#00FFFF,TWh
HVC,Non-energy demand,41.38,HVC,#00FFFF,TWh
Imp. Gasoline,Gasoline,14.81,Gasoline,#808080,TWh
Gasoline,Mob priv,-23.18,Gasoline,#808080,TWh
Imp. Diesel,Diesel,19.71,Diesel,#D3D3D3,TWh
Diesel,Freight,19.71,Diesel,#D3D3D3,TWh
Imp. Gas,Gas,136.14,Gas,#FFD700,TWh
Gas Prod,Gas sto.,1.05,GAS,#FFD700,TWh
Gas sto.,Gas,1.03,GAS,#FFD700,TWh
Gas Prod,Gas,10.58,GAS,#FFD700,TWh
Gas,Mob public,4.20,GAS,#FFD700,TWh
Gas,H2 prod,0.77,GAS,#FFD700,TWh
Gas,CHP,125.72,GAS,#FFD700,TWh
Gas,Boilers,17.06,GAS,#FFD700,TWh
Electricity,Elec,26.70,Electricity,#00BFFF,TWh
Wind,Elec,40.49,Wind,#27AE34,TWh
Hydro River,Elec,0.47,Hydro River,#0000FF,TWh
Solar,Elec,29.39,Solar,#FFFF00,TWh
Waste,Boilers,3.80,Waste,#808000,TWh
Oil,Boilers,6.36,Oil,#8B008B,TWh
Wood,H2 prod,8.08,Wood,#CD853F,TWh
Wet biomass,Biomethanation,38.90,Wood,#CD853F,TWh
Biomethanation,Gas Prod,11.63,GAS,#FFD700,TWh
Elec,Mob priv,5.27,Electricity,#00BFFF,TWh
Elec,Mob public,4.02,Electricity,#00BFFF,TWh
Elec,Freight,1.50,Electricity,#00BFFF,TWh
Elec,Exp & Loss,7.19,Electricity,#00BFFF,TWh
Elec,Curt.,0.28,Electricity,#00BFFF,TWh
Elec,Elec demand,96.19,Electricity,#00BFFF,TWh
Solar,Curt.,0.23,Solar,#FFFF00,TWh
Wind,Curt.,2.47,Wind,#27AE34,TWh
Elec,Storage,1.45,Electricity,#00BFFF,TWh
Storage,Elec demand,1.09,Electricity,#00BFFF,TWh
Elec,HPs,36.15,Electricity,#00BFFF,TWh
H2 prod,H2 sto.,0.00,H2,#FF00FF,TWh
H2 sto.,H2,0.00,H2,#FF00FF,TWh
H2 prod,H2,4.04,H2,#FF00FF,TWh
H2,Freight,0.38,H2,#FF00FF,TWh
CHP,Elec,56.24,Electricity,#00BFFF,TWh
CHP,DHN,6.13,Heat LT,#FA8072,TWh
CHP,Heat HT,50.78,Heat HT,#DC143C,TWh
HPs,Dec. sto,10.46,Heat LT,#FA8072,TWh
HPs,Heat LT Dec,65.40,Heat LT,#FA8072,TWh
HPs,DHN,40.68,Heat LT,#FA8072,TWh
Dec. sto,Heat LT Dec,10.05,Heat LT,#FA8072,TWh
Boilers,Heat HT,24.98,Heat HT,#DC143C,TWh
DHN,Heat LT DHN,37.90,Heat LT,#FA8072,TWh
DHN,Loss DHN,2.34,Heat LT,#FA8072,TWh
DHN,DHN Sto,6.57,Heat LT,#FA8072,TWh
DHN Sto,Heat LT DHN,6.41,Heat LT,#FA8072,TWh
Heat HT,Ind Heat Demand,61.93,Heat HT,#DC143C,TWh
