source,target,realValue,layerID,layerColor,layerUnit
Ammonia,Non-energy demand,10.20,Ammonia,#000ECD,TWh
H2,Haber-Bosch,11.52,H2,#FF00FF,TWh
Elec,Haber-Bosch,1.25,Electricity,#00BFFF,TWh
Haber-Bosch,DHN,1.37,DHN,#FA8072,TWh
Haber-Bosch,Ammonia,10.20,Ammonia,#000ECD,TWh
Imp. Methanol,Methanol,50.91,Methanol,#CC0066,TWh
Gas,Methane-to-Methanol,3.04,Gas,#FFD700,TWh
Methane-to-Methanol,Methanol,1.99,Methanol,#CC0066,TWh
Methanol,Non-energy demand,1.54,Methanol,#CC0066,TWh
Methanol,MTO,51.36,Methanol,#CC0066,TWh
Heat HT,MTO,13.65,Heat HT,#DC143C,TWh
MTO,HVC,41.38,HVC,#00FFFF,TWh
HVC,Non-energy demand,41.38,HVC,#00FFFF,TWh
Imp. Gasoline,Gasoline,11.18,Gasoline,#808080,TWh
Gasoline,Mob priv,-11.18,Gasoline,#808080,TWh
Imp. Diesel,Diesel,14.14,Diesel,#D3D3D3,TWh
Diesel,Freight,14.14,Diesel,#D3D3D3,TWh
Imp. Gas,Gas,109.84,Gas,#FFD700,TWh
Gas Prod,Gas sto.,0.00,GAS,#FFD700,TWh
Gas sto.,Gas,0.00,GAS,#FFD700,TWh
Gas Prod,Gas,16.29,GAS,#FFD700,TWh
Gas,Mob public,3.77,GAS,#FFD700,TWh
Gas,Freight,3.13,GAS,#FFD700,TWh
Gas,CHP,100.83,GAS,#FFD700,TWh
Gas,Boilers,15.36,GAS,#FFD700,TWh
Electricity,Elec,27.57,Electricity,#00BFFF,TWh
Wind,Elec,38.73,Wind,#27AE34,TWh
Hydro River,Elec,0.49,Hydro River,#0000FF,TWh
Solar,Elec,61.53,Solar,#FFFF00,TWh
Waste,Boilers,11.38,Waste,#808000,TWh
Wood,H2 prod,23.40,Wood,#CD853F,TWh
Wet biomass,Biomethanation,38.52,Wood,#CD853F,TWh
Biomethanation,Gas Prod,16.29,GAS,#FFD700,TWh
Biomethanation,Elec,1.54,Electricity,#00BFFF,TWh
Elec,Mob priv,8.55,Electricity,#00BFFF,TWh
Elec,Mob public,3.87,Electricity,#00BFFF,TWh
Elec,Freight,4.07,Electricity,#00BFFF,TWh
Elec,Exp & Loss,8.10,Electricity,#00BFFF,TWh
Elec,Curt.,2.05,Electricity,#00BFFF,TWh
Elec,Elec demand,96.32,Electricity,#00BFFF,TWh
Solar,Curt.,2.08,Solar,#FFFF00,TWh
Wind,Curt.,4.23,Wind,#27AE34,TWh
Elec,Storage,1.30,Electricity,#00BFFF,TWh
Storage,Elec demand,0.97,Electricity,#00BFFF,TWh
Elec,HPs,36.82,Electricity,#00BFFF,TWh
Elec,HT sto,7.58,Electricity,#00BFFF,TWh
HT sto,Heat HT,7.50,Heat HT,#DC143C,TWh
Elec,Heat HT,-0.62,Electricity,#00BFFF,TWh
Elec,Electrolyser,1.77,Electricity,#00BFFF,TWh
Heat HT,Electrolyser,0.31,Heat HT,#DC143C,TWh
Electrolyser,H2 prod,1.65,Electricity,#00BFFF,TWh
Electrolyser,DHN,0.03,Heat LT,#FA8072,TWh
H2 prod,H2 sto.,0.06,H2,#FF00FF,TWh
H2 sto.,H2,0.05,H2,#FF00FF,TWh
H2 prod,H2,11.70,H2,#FF00FF,TWh
CHP,Elec,44.49,Electricity,#00BFFF,TWh
CHP,DHN,0.82,Heat LT,#FA8072,TWh
CHP,Heat HT,45.44,Heat HT,#DC143C,TWh
HPs,Dec. sto,18.12,Heat LT,#FA8072,TWh
HPs,Heat LT Dec,58.75,Heat LT,#FA8072,TWh
HPs,DHN,44.81,Heat LT,#FA8072,TWh
Dec. sto,Heat LT Dec,16.71,Heat LT,#FA8072,TWh
Boilers,Heat HT,23.58,Heat HT,#DC143C,TWh
DHN,Heat LT DHN,29.40,Heat LT,#FA8072,TWh
DHN,Loss DHN,2.35,Heat LT,#FA8072,TWh
DHN,DHN Sto,15.27,Heat LT,#FA8072,TWh
DHN Sto,Heat LT DHN,14.91,Heat LT,#FA8072,TWh
Heat HT,Ind Heat Demand,61.93,Heat HT,#DC143C,TWh
