Name	Used	Potential
AMMONIA	0.000557	Infinity
AMMONIA_RE_BE	0.001582	Infinity
AMMONIA_RE_IMPORT	3918.423481	Infinity
BIODIESEL	0.001421	Infinity
BIODIESEL_BE	0.003028	Infinity
BIOETHANOL	0.000751	Infinity
CO2_ATM	0.004752	Infinity
CO2_CAPTURED	0.000000	0.000000
CO2_EMISSIONS	40895.824432	Infinity
CO2_INDUSTRY	0.000000	0.000000
COAL	0.000000	0.000000
DIESEL	0.002733	Infinity
ELEC_EXPORT	1106.253508	Infinity
ELECTRICITY	27567.311410	27567.311340
GAS	44077.317800	Infinity
GAS_RE_BE	0.000844	Infinity
GAS_RE_IMPORT	0.000030	Infinity
GASOLINE	0.001376	Infinity
H2	0.000004	Infinity
H2_RE_BE	2272.966024	Infinity
H2_RE_IMPORT	65608.886980	Infinity
LFO	0.003755	Infinity
LFO_RE_BE	0.001282	Infinity
METHANOL	35666.570811	Infinity
METHANOL_RE_BE	0.001172	Infinity
METHANOL_RE_IMPORT	0.020329	Infinity
RES_GEO	0.000000	Infinity
RES_HYDRO	486.580420	Infinity
RES_SOLAR	60576.547544	Infinity
RES_WIND	39230.571009	Infinity
URANIUM	0.000000	Infinity
WASTE	17799.999944	17800.000000
WET_BIOMASS	38900.004344	38900.000000
WOOD	23399.993851	23400.000000
WOOD_PRODUCTION	33517.739925	70200.000000
