source,target,realValue,layerID,layerColor,layerUnit
Imp. Ammonia RE,Ammonia,10.47,Ammonia,#000ECD,TWh
Ammonia,Non-energy demand,10.47,Ammonia,#000ECD,TWh
Imp. Methanol,Methanol,47.88,Methanol,#CC0066,TWh
Methanol,Non-energy demand,1.58,Methanol,#CC0066,TWh
Methanol,MTO,43.18,Methanol,#CC0066,TWh
Heat HT,MTO,11.48,Heat HT,#DC143C,TWh
MTO,HVC,34.79,HVC,#00FFFF,TWh
HVC,Non-energy demand,42.48,HVC,#00FFFF,TWh
Imp. Diesel,Diesel,6.05,Diesel,#D3D3D3,TWh
Diesel,Freight,6.05,Diesel,#D3D3D3,TWh
Imp. Gas,Gas,94.43,Gas,#FFD700,TWh
Gas Prod,Gas sto.,4.51,GAS,#FFD700,TWh
Gas sto.,Gas,4.42,GAS,#FFD700,TWh
Gas Prod,Gas,11.95,GAS,#FFD700,TWh
Gas,Mob public,13.95,GAS,#FFD700,TWh
Gas,CHP,85.98,GAS,#FFD700,TWh
Gas,Boilers,10.89,GAS,#FFD700,TWh
Electricity,Elec,29.18,Electricity,#00BFFF,TWh
Wind,Elec,38.53,Wind,#27AE34,TWh
Hydro River,Elec,0.47,Hydro River,#0000FF,TWh
Solar,Elec,55.10,Solar,#FFFF00,TWh
Waste,Boilers,17.80,Waste,#808000,TWh
Wood be.,Wood,23.40,Wood,#CD853F,TWh
Wood,Adlibio to hvc,23.40,Wood,#CD853F,TWh
H2,Adlibio to hvc,9.59,H2,#FF00FF,TWh
Adlibio to hvc,HVC,7.70,HVC,#00FFFF,TWh
Adlibio to hvc,Heat HT,17.75,HEAT_HIGH_T,#DC143C,TWh
Wet biomass,Biomethanation,38.90,Wood,#CD853F,TWh
Biomethanation,Gas Prod,16.45,GAS,#FFD700,TWh
Biomethanation,Elec,1.56,Electricity,#00BFFF,TWh
Elec,Mob priv,11.53,Electricity,#00BFFF,TWh
Elec,Mob public,1.39,Electricity,#00BFFF,TWh
Elec,Freight,1.43,Electricity,#00BFFF,TWh
Elec,Exp & Loss,7.66,Electricity,#00BFFF,TWh
Elec,Curt.,2.29,Electricity,#00BFFF,TWh
Elec,Elec demand,98.44,Electricity,#00BFFF,TWh
Solar,Curt.,1.77,Solar,#FFFF00,TWh
Wind,Curt.,4.43,Wind,#27AE34,TWh
Elec,Storage,1.04,Electricity,#00BFFF,TWh
Storage,Elec demand,0.77,Electricity,#00BFFF,TWh
Elec,HPs,32.49,Electricity,#00BFFF,TWh
Elec,HT sto,6.05,Electricity,#00BFFF,TWh
HT sto,Heat HT,5.99,Heat HT,#DC143C,TWh
Elec,Heat HT,-1.35,Electricity,#00BFFF,TWh
Imp. H2 RE,H2,20.82,H2,#FF00FF,TWh
H2 prod,H2 sto.,0.00,H2,#FF00FF,TWh
H2 sto.,H2,0.00,H2,#FF00FF,TWh
H2 prod,H2,-0.00,H2,#FF00FF,TWh
H2,Freight,11.23,H2,#FF00FF,TWh
CHP,Elec,39.93,Electricity,#00BFFF,TWh
CHP,DHN,14.00,Heat LT,#FA8072,TWh
CHP,Heat HT,23.46,Heat HT,#DC143C,TWh
HPs,Dec. sto,16.42,Heat LT,#FA8072,TWh
HPs,Heat LT Dec,58.94,Heat LT,#FA8072,TWh
HPs,DHN,32.00,Heat LT,#FA8072,TWh
Dec. sto,Heat LT Dec,15.19,Heat LT,#FA8072,TWh
Boilers,Heat HT,24.69,Heat HT,#DC143C,TWh
DHN,Heat LT DHN,34.33,Heat LT,#FA8072,TWh
DHN,Loss DHN,2.30,Heat LT,#FA8072,TWh
DHN,DHN Sto,9.37,Heat LT,#FA8072,TWh
DHN Sto,Heat LT DHN,9.21,Heat LT,#FA8072,TWh
Heat HT,Ind Heat Demand,59.06,Heat HT,#DC143C,TWh
