Name	Used	Potential
AMMONIA	0.000090	Infinity
AMMONIA_RE_BE	0.000000	0.000000
AMMONIA_RE_IMPORT	0.000116	Infinity
BIODIESEL	0.000019	Infinity
BIODIESEL_BE	0.000000	0.000000
BIOETHANOL	0.000011	Infinity
CO2_ATM	0.000000	Infinity
CO2_CAPTURED	0.000000	0.000000
CO2_EMISSIONS	52794.166049	Infinity
CO2_INDUSTRY	0.000000	0.000000
COAL	34999.999989	35000.000000
DIESEL	0.000040	Infinity
ELEC_EXPORT	0.000030	Infinity
ELECTRICITY	0.000038	26695.865580
GAS	0.000004	1500000.000000
GAS_RE_BE	0.000000	0.000000
GAS_RE_IMPORT	0.000000	Infinity
GASOLINE	0.000016	Infinity
H2	0.000000	Infinity
H2_RE_BE	0.000000	0.000000
H2_RE_IMPORT	0.000000	Infinity
LFO	69367.014978	Infinity
LFO_RE_BE	0.000000	0.000000
METHANOL	0.000045	Infinity
METHANOL_RE_BE	0.000000	0.000000
METHANOL_RE_IMPORT	0.000028	Infinity
RES_GEO	0.000109	Infinity
RES_HYDRO	31282.163193	Infinity
RES_SOLAR	539499.021538	Infinity
RES_WIND	84596.623838	Infinity
URANIUM	0.000000	Infinity
WASTE	38204.549988	38204.550000
WET_BIOMASS	41212.559598	41212.559600
WOOD	22790.763424	99914.718060
WOOD_PRODUCTION	0.000000	0.000000
PT_HEAT	0.000000	0.000000
ST_HEAT	0.000000	0.000000
