Name	Used	Potential
AMMONIA	0.000173	Infinity
AMMONIA_RE_BE	0.000000	0.000000
AMMONIA_RE_IMPORT	6329.297902	Infinity
BIODIESEL	0.002700	Infinity
BIODIESEL_BE	0.000000	0.000000
BIOETHANOL	0.000297	Infinity
CO2_ATM	0.000222	Infinity
CO2_CAPTURED	0.000000	0.000000
CO2_EMISSIONS	35038.442463	Infinity
CO2_INDUSTRY	0.000000	0.000000
COAL	0.002051	33354.999440
DIESEL	6051.973126	Infinity
ELEC_EXPORT	1930.870183	Infinity
ELECTRICITY	29180.975092	29180.975120
GAS	84548.793328	Infinity
GAS_RE_BE	0.000000	0.000000
GAS_RE_IMPORT	0.000002	Infinity
GASOLINE	0.000306	Infinity
H2	0.000002	Infinity
H2_RE_BE	0.000000	0.000000
H2_RE_IMPORT	31066.211956	Infinity
LFO	0.001291	Infinity
LFO_RE_BE	0.000000	0.000000
METHANOL	44347.038182	Infinity
METHANOL_RE_BE	0.000000	0.000000
METHANOL_RE_IMPORT	0.000295	Infinity
RES_GEO	0.000000	Infinity
RES_HYDRO	461.035841	Infinity
RES_SOLAR	59416.095590	Infinity
RES_WIND	38718.453456	Infinity
URANIUM	0.000000	Infinity
WASTE	4117.025564	17800.000000
WET_BIOMASS	38899.999173	38900.000000
WOOD	23399.999965	23400.000000
WOOD_PRODUCTION	6375.495837	70200.000000
