Name	Used	Potential
AMMONIA	0.000038	Infinity
AMMONIA_RE_BE	0.000000	0.000000
AMMONIA_RE_IMPORT	9967.009652	Infinity
BIODIESEL	0.000098	Infinity
BIODIESEL_BE	0.000000	0.000000
BIOETHANOL	0.000058	Infinity
CO2_ATM	0.000012	Infinity
CO2_CAPTURED	0.000000	0.000000
CO2_EMISSIONS	42598.077763	Infinity
CO2_INDUSTRY	0.000000	0.000000
COAL	0.000579	33354.999440
DIESEL	12281.152103	Infinity
ELEC_EXPORT	297.794929	Infinity
ELECTRICITY	26695.865578	26695.865580
GAS	135016.917534	Infinity
GAS_RE_BE	0.000000	0.000000
GAS_RE_IMPORT	0.000000	Infinity
GASOLINE	0.000104	Infinity
H2	0.000001	Infinity
H2_RE_BE	0.000000	0.000000
H2_RE_IMPORT	1468.832452	Infinity
LFO	0.000582	Infinity
LFO_RE_BE	0.000000	0.000000
METHANOL	65142.322128	Infinity
METHANOL_RE_BE	0.000000	0.000000
METHANOL_RE_IMPORT	0.000021	Infinity
RES_GEO	0.000000	Infinity
RES_HYDRO	469.598845	Infinity
RES_SOLAR	32794.386804	Infinity
RES_WIND	39223.157375	Infinity
URANIUM	0.000000	Infinity
WASTE	17799.999973	17800.000000
WET_BIOMASS	38899.999991	38900.000000
WOOD	23399.999998	23400.000000
WOOD_PRODUCTION	0.000216	70200.000000
