source,target,realValue,layerID,layerColor,layerUnit
Imp. Ammonia RE,Ammonia,5.77,Ammonia,#000ECD,TWh
Ammonia,Non-energy demand,10.56,Ammonia,#000ECD,TWh
H2,Haber-Bosch,5.42,H2,#FF00FF,TWh
Elec,Haber-Bosch,0.59,Electricity,#00BFFF,TWh
Haber-Bosch,DHN,0.64,DHN,#FA8072,TWh
Haber-Bosch,Ammonia,4.80,Ammonia,#000ECD,TWh
Imp. Methanol,Methanol,37.51,Methanol,#CC0066,TWh
Gas,Methane-to-Methanol,1.12,Gas,#FFD700,TWh
Methane-to-Methanol,Methanol,0.74,Methanol,#CC0066,TWh
Methanol,Non-energy demand,1.60,Methanol,#CC0066,TWh
Methanol,MTO,33.51,Methanol,#CC0066,TWh
Heat HT,MTO,8.91,Heat HT,#DC143C,TWh
MTO,HVC,27.00,HVC,#00FFFF,TWh
HVC,Non-energy demand,42.85,HVC,#00FFFF,TWh
Imp. Gas,Gas,31.51,Gas,#FFD700,TWh
Gas Prod,Gas sto.,0.46,GAS,#FFD700,TWh
Gas sto.,Gas,0.45,GAS,#FFD700,TWh
Gas Prod,Gas,15.99,GAS,#FFD700,TWh
Gas,CHP,42.06,GAS,#FFD700,TWh
Gas,Boilers,4.78,GAS,#FFD700,TWh
Electricity,Elec,27.57,Electricity,#00BFFF,TWh
Wind,Elec,38.45,Wind,#27AE34,TWh
Hydro River,Elec,0.47,Hydro River,#0000FF,TWh
Solar,Elec,61.53,Solar,#FFFF00,TWh
Waste,Boilers,17.80,Waste,#808000,TWh
Wet biomass,Biomethanation,38.90,Wood,#CD853F,TWh
Biomethanation,Gas Prod,16.45,GAS,#FFD700,TWh
Biomethanation,Elec,1.56,Electricity,#00BFFF,TWh
Elec,Mob priv,10.11,Electricity,#00BFFF,TWh
Elec,Mob public,1.34,Electricity,#00BFFF,TWh
Elec,Freight,1.42,Electricity,#00BFFF,TWh
Elec,Exp & Loss,7.73,Electricity,#00BFFF,TWh
Elec,Curt.,1.69,Electricity,#00BFFF,TWh
Elec,Elec demand,101.52,Electricity,#00BFFF,TWh
Solar,Curt.,2.41,Solar,#FFFF00,TWh
Wind,Curt.,4.52,Wind,#27AE34,TWh
Elec,Storage,4.25,Electricity,#00BFFF,TWh
Storage,Elec demand,3.64,Electricity,#00BFFF,TWh
Elec,HPs,28.76,Electricity,#00BFFF,TWh
Elec,HT sto,4.35,Electricity,#00BFFF,TWh
HT sto,Heat HT,4.32,Heat HT,#DC143C,TWh
Elec,Heat HT,0.36,Electricity,#00BFFF,TWh
Imp. H2 RE,H2,79.30,H2,#FF00FF,TWh
H2 prod,H2 sto.,3.36,H2,#FF00FF,TWh
H2 sto.,H2,2.91,H2,#FF00FF,TWh
H2 prod,H2,-3.36,H2,#FF00FF,TWh
H2,CHP,29.11,H2,#FF00FF,TWh
H2,Freight,15.57,H2,#FF00FF,TWh
CHP,Elec,37.22,Electricity,#00BFFF,TWh
CHP,Dec. sto,1.07,Heat LT,#FA8072,TWh
CHP,Heat LT Dec,5.34,Heat LT,#FA8072,TWh
CHP,DHN,12.19,Heat LT,#FA8072,TWh
CHP,Heat HT,5.33,Heat HT,#DC143C,TWh
HPs,Dec. sto,14.50,Heat LT,#FA8072,TWh
HPs,Heat LT Dec,52.76,Heat LT,#FA8072,TWh
HPs,DHN,32.05,Heat LT,#FA8072,TWh
Dec. sto,Heat LT Dec,14.19,Heat LT,#FA8072,TWh
Boilers,Heat HT,19.02,Heat HT,#DC143C,TWh
DHN,Heat LT DHN,32.89,Heat LT,#FA8072,TWh
DHN,Loss DHN,2.24,Heat LT,#FA8072,TWh
DHN,DHN Sto,9.76,Heat LT,#FA8072,TWh
DHN Sto,Heat LT DHN,9.57,Heat LT,#FA8072,TWh
Heat HT,Ind Heat Demand,56.71,Heat HT,#DC143C,TWh
