Name	Used	Potential
AMMONIA	0.000267	Infinity
AMMONIA_RE_BE	0.000000	0.000000
AMMONIA_RE_IMPORT	3519.470319	Infinity
BIODIESEL	0.001619	Infinity
BIODIESEL_BE	0.000000	0.000000
BIOETHANOL	0.000489	Infinity
CO2_ATM	0.004865	Infinity
CO2_CAPTURED	0.000000	0.000000
CO2_EMISSIONS	37172.396056	Infinity
CO2_INDUSTRY	0.000000	0.000000
COAL	0.000000	0.000000
DIESEL	0.000950	Infinity
ELEC_EXPORT	2099.958826	Infinity
ELECTRICITY	27567.311094	27567.311340
GAS	44046.477979	Infinity
GAS_RE_BE	0.000000	0.000000
GAS_RE_IMPORT	0.015634	Infinity
GASOLINE	0.000416	Infinity
H2	0.000002	Infinity
H2_RE_BE	0.000000	0.000000
H2_RE_IMPORT	77213.597285	Infinity
LFO	0.006405	Infinity
LFO_RE_BE	0.000000	0.000000
METHANOL	30313.474947	Infinity
METHANOL_RE_BE	0.000000	0.000000
METHANOL_RE_IMPORT	0.030099	Infinity
RES_GEO	0.000000	Infinity
RES_HYDRO	458.400114	Infinity
RES_SOLAR	60046.368500	Infinity
RES_WIND	38700.258335	Infinity
URANIUM	0.000000	Infinity
WASTE	12702.949365	17800.000000
WET_BIOMASS	38899.999999	38900.000000
WOOD	23399.999828	23400.000000
WOOD_PRODUCTION	34466.264639	70200.000000
