source,target,realValue,layerID,layerColor,layerUnit
Prod. Ammonia RE,Ammonia,10.56,Ammonia,#000ECD,TWh
Ammonia,Non-energy demand,10.56,Ammonia,#000ECD,TWh
Imp. Methanol,Methanol,51.27,Methanol,#CC0066,TWh
Gas,Methane-to-Methanol,5.38,Gas,#FFD700,TWh
Methane-to-Methanol,Methanol,3.52,Methanol,#CC0066,TWh
Methanol,Non-energy demand,1.60,Methanol,#CC0066,TWh
Methanol,MTO,53.19,Methanol,#CC0066,TWh
Heat HT,MTO,14.14,Heat HT,#DC143C,TWh
MTO,HVC,42.85,HVC,#00FFFF,TWh
HVC,Non-energy demand,42.85,HVC,#00FFFF,TWh
Diesel,Freight,2.74,Diesel,#D3D3D3,TWh
Imp. Gas,Gas,14.03,Gas,#FFD700,TWh
Gas Prod,Gas sto.,0.00,GAS,#FFD700,TWh
Gas sto.,Gas,0.00,GAS,#FFD700,TWh
Gas Prod,Gas,37.08,GAS,#FFD700,TWh
Gas,CHP,11.34,GAS,#FFD700,TWh
Gas,Boilers,34.39,GAS,#FFD700,TWh
Electricity,Elec,15.79,Electricity,#00BFFF,TWh
Wind,Elec,41.38,Wind,#27AE34,TWh
Hydro River,Elec,0.49,Hydro River,#0000FF,TWh
Solar,Elec,61.53,Solar,#FFFF00,TWh
Waste,Boilers,17.80,Waste,#808000,TWh
Elec,Mob priv,10.11,Electricity,#00BFFF,TWh
Elec,Mob public,3.66,Electricity,#00BFFF,TWh
Elec,Freight,1.42,Electricity,#00BFFF,TWh
Elec,Exp & Loss,8.67,Electricity,#00BFFF,TWh
Elec,Curt.,0.03,Electricity,#00BFFF,TWh
Elec,Elec demand,104.85,Electricity,#00BFFF,TWh
Solar,Curt.,0.03,Solar,#FFFF00,TWh
Wind,Curt.,1.59,Wind,#27AE34,TWh
Elec,Storage,0.43,Electricity,#00BFFF,TWh
Storage,Elec demand,0.32,Electricity,#00BFFF,TWh
Elec,HPs,24.00,Electricity,#00BFFF,TWh
Elec,HT sto,10.06,Electricity,#00BFFF,TWh
HT sto,Heat HT,9.93,Heat HT,#DC143C,TWh
Elec,Heat HT,9.39,Electricity,#00BFFF,TWh
Elec,Electrolyser,0.79,Electricity,#00BFFF,TWh
Heat HT,Electrolyser,0.14,Heat HT,#DC143C,TWh
Electrolyser,H2 prod,0.73,Electricity,#00BFFF,TWh
Electrolyser,DHN,0.01,Heat LT,#FA8072,TWh
H2 prod,H2,0.73,H2,#FF00FF,TWh
H2,CHP,103.91,H2,#FF00FF,TWh
H2,Freight,15.57,H2,#FF00FF,TWh
H2,Gas Prod,44.49,H2,#FF00FF,TWh
CHP,Elec,65.26,Electricity,#00BFFF,TWh
CHP,Dec. sto,3.69,Heat LT,#FA8072,TWh
CHP,Heat LT Dec,19.17,Heat LT,#FA8072,TWh
CHP,Heat HT,5.22,Heat HT,#DC143C,TWh
HPs,Dec. sto,9.42,Heat LT,#FA8072,TWh
HPs,Heat LT Dec,41.23,Heat LT,#FA8072,TWh
HPs,DHN,34.05,Heat LT,#FA8072,TWh
Dec. sto,Heat LT Dec,11.89,Heat LT,#FA8072,TWh
Boilers,DHN,0.02,Heat LT,#FA8072,TWh
Boilers,Heat HT,46.46,Heat HT,#DC143C,TWh
DHN,Heat LT DHN,39.12,Heat LT,#FA8072,TWh
DHN,Loss DHN,2.25,Heat LT,#FA8072,TWh
DHN,DHN Sto,3.65,Heat LT,#FA8072,TWh
DHN Sto,Heat LT DHN,3.33,Heat LT,#FA8072,TWh
Heat HT,Ind Heat Demand,56.71,Heat HT,#DC143C,TWh
