Name	Used	Potential
AMMONIA	0.000326	Infinity
AMMONIA_RE_BE	0.000000	0.000000
AMMONIA_RE_IMPORT	10198.127390	Infinity
BIODIESEL	0.000560	Infinity
BIODIESEL_BE	0.000000	0.000000
BIOETHANOL	0.000657	Infinity
CO2_ATM	0.000505	Infinity
CO2_CAPTURED	0.000000	0.000000
CO2_EMISSIONS	42457.243393	Infinity
CO2_INDUSTRY	0.000000	0.000000
COAL	0.002852	33354.999440
DIESEL	14135.973458	Infinity
ELEC_EXPORT	2089.006062	Infinity
ELECTRICITY	27567.311420	27567.311340
GAS	100640.877344	Infinity
GAS_RE_BE	0.000000	0.000000
GAS_RE_IMPORT	0.000002	Infinity
GASOLINE	128.675767	Infinity
H2	0.000004	Infinity
H2_RE_BE	0.000000	0.000000
H2_RE_IMPORT	3893.247636	Infinity
LFO	0.003407	Infinity
LFO_RE_BE	0.000000	0.000000
METHANOL	56020.879368	Infinity
METHANOL_RE_BE	0.000000	0.000000
METHANOL_RE_IMPORT	0.000354	Infinity
RES_GEO	0.000000	Infinity
RES_HYDRO	458.751825	Infinity
RES_SOLAR	52493.658337	Infinity
RES_WIND	38469.593448	Infinity
URANIUM	0.000000	Infinity
WASTE	17799.689168	17800.000000
WET_BIOMASS	38900.000879	38900.000000
WOOD	23400.000489	23400.000000
WOOD_PRODUCTION	3650.626889	70200.000000
